st_data,P,A,D,Label
34.598271362398236,-3.0,2.0,4.0,Disgust
34.58933812869283,,,,
34.58062733141789,,,,
34.568319871500755,,,,
34.55330955812643,,,,
34.545265767591474,,,,
34.54462996751368,,,,
34.54740035321096,,,,
34.556172448450035,,,,
34.564299075277354,,,,
34.57147320173472,,,,
34.58328161396947,,,,
34.598377553641264,,,,
34.605804085676034,,,,
34.60521958114734,,,,
34.60093686311036,,,,
34.59006706359319,,,,
34.58046878034396,,,,
34.57249834115633,,,,
34.559730611357445,,,,
34.54378076647719,,,,
34.533007404805645,,,,
34.527404705248124,,,,
34.5240718492196,,,,
34.525127784199306,,,,
34.52399641129941,,,,
34.520394718156574,,,,
34.519403905840555,,,,
34.519636906412174,,,,
34.520013331047615,,,,
34.52104433776128,,,,
34.52231398169341,,,,
34.52370387060029,,,,
34.52719636683554,,,,
34.53283473775561,,,,
34.53959455685201,,,,
34.547946128497244,,,,
34.55260639655679,,,,
34.5530141957803,,,,
34.55203929939461,,,,
34.54819553932761,,,,
34.54431488317822,,,,
34.540621052316254,,,,
34.534394007214644,,,,
34.52620803563522,,,,
34.52218011772789,,,,
34.52251409830511,,,,
34.52466556392108,,,,
34.53023254415076,,,,
34.53494923216057,,,,
34.538583020928456,,,,
34.54463057797198,,,,
34.552195103371915,,,,
34.55517773683165,,,,
34.553410177584226,,,,
34.54916804152471,,,,
34.540836154582564,,,,
34.53284645707318,,,,
34.52536505234413,,,,
34.51476697676393,,,,
34.50194374621141,,,,
34.49670820951231,,,,
34.49956886368718,,,,
34.50647770449188,,,,
34.52010390171378,,,,
34.53378909242761,,,,
34.5472572096482,,,,
34.5661902726872,,,,
34.58926923374672,,,,
34.60259035394021,,,,
34.605552649398625,,,,
34.60389703462202,,,,
34.593907720956274,,,,
34.585204435806816,,,,
34.578242148055146,,,,
34.56498180882692,,,,
34.547385102409784,,,,
34.53841591678991,,,,
34.538291540139234,,,,
34.54214553723926,,,,
34.55333058577097,,,,
34.56216208842876,,,,
34.568199152301425,,,,
34.57914823102263,,,,
34.592986519352394,,,,
34.599605050899136,,,,
34.59895281574244,,,,
34.59444810129841,,,,
34.58348266995431,,,,
34.573941193108695,,,,
34.566104975748075,,,,
34.553785364202064,,,,
34.538599316182136,,,,
34.532224337170426,,,,
34.5350601800999,,,,
34.54267597976564,,,,
34.55819632277192,,,,
34.57320251191822,,,,
34.58738454074612,,,,
34.60769237470413,,,,
34.632444881772074,,,,
34.64696137293071,,,,
34.650708779306214,,,,
34.64955001775471,,,,
34.639585818319695,,,,
34.63123664189085,,,,
34.6249726070813,,,,
34.61220102713527,,,,
34.595051594072345,,,,
34.58579484517842,,,,
34.584517792471765,,,,
34.586794724701235,,,,
34.59576246339157,,,,
34.60198260221548,,,,
34.60503421330259,,,,
34.61230010958367,,,,
34.6217947448502,,,,
34.625552535595354,,,,
34.623674404516365,,,,
34.61857758989345,,,,
34.608240904279434,,,,
34.599212093778206,,,,
34.591695624681805,,,,
34.580684882979824,,,,
34.56752635389338,,,,
34.55984239873854,,,,
34.557789414891445,,,,
34.55867514459796,,,,
34.564513473764855,,,,
34.56954154515312,,,,
34.57356614697362,,,,
34.581228180066184,,,,
34.59136994487389,,,,
34.597674188863,,,,
34.600124371193196,,,,
34.600968737548854,,,,
34.59860253844387,,,,
34.597981498212505,,,,
34.59933087673713,,,,
34.59881729364901,,,,
34.5974920753745,,,,
34.59712112321238,,,,
34.59742000638471,,,,
34.59826587383329,,,,
34.60002797226175,,,,
