st_data,P,A,D,Label
34.766756272348964,0.0,0.0,0.0,Calm
34.782948146226104,,,,
34.800337115806244,,,,
34.82214978850209,,,,
34.84775318086038,,,,
34.86407886264572,,,,
34.87031962456048,,,,
34.87228710573745,,,,
34.86642123992065,,,,
34.86120590465594,,,,
34.857078336251035,,,,
34.846679323066546,,,,
34.83171870250947,,,,
34.823299572879925,,,,
34.82149409062755,,,,
34.822110553457854,,,,
34.827954342313,,,,
34.830568454626146,,,,
34.829508959630445,,,,
34.83135215221862,,,,
34.83427661929029,,,,
34.833900399257466,,,,
34.83055941653758,,,,
34.8250655181831,,,,
34.81637990049166,,,,
34.80871235457301,,,,
34.802147103270194,,,,
34.793708861127314,,,,
34.78427346514901,,,,
34.78262964278981,,,,
34.78935015573485,,,,
34.80092371553668,,,,
34.81982316079995,,,,
34.840200267045184,,,,
34.86190401322012,,,,
34.89010127885198,,,,
34.92370971317888,,,,
34.9414757949638,,,,
34.942038146575285,,,,
34.934793888403696,,,,
34.91391743655929,,,,
34.89320419385015,,,,
34.87332710022193,,,,
34.842261184213505,,,,
34.802757378554,,,,
34.77976526811087,,,,
34.77407701801203,,,,
34.775605010006736,,,,
34.79089348433876,,,,
34.80218151996744,,,,
34.808577842628694,,,,
34.82457696881913,,,,
34.84647743324001,,,,
34.86135391934484,,,,
34.869793063155626,,,,
34.87548451550765,,,,
34.875343773307506,,,,
34.88072818260325,,,,
34.8921103791383,,,,
34.90129281914124,,,,
34.91074779911149,,,,
34.91645863484399,,,,
34.91714231550966,,,,
34.916432367107525,,,,
34.91295715075037,,,,
34.906938920137556,,,,
34.89857930218511,,,,
34.886480968167675,,,,
34.87061438241069,,,,
34.85968515485384,,,,
34.85418951685587,,,,
34.84986626671077,,,,
34.8490024243051,,,,
34.846120607573674,,,,
34.840787940650664,,,,
34.83766652170121,,,,
34.835556851902865,,,,
34.83147585698054,,,,
34.825721274786275,,,,
34.818893486385214,,,,
34.810331467873155,,,,
34.802917909837625,,,,
34.79675477238666,,,,
34.789880953931736,,,,
34.782931612833984,,,,
34.78219794444174,,,,
34.78814390205376,,,,
34.79829684881876,,,,
34.81446225926431,,,,
34.83255858832529,,,,
34.85252262326399,,,,
34.87806010503464,,,,
34.90845363640063,,,,
34.924478298554355,,,,
34.924783511766044,,,,
34.918045582662515,,,,
34.898957179816996,,,,
34.87974834580805,,,,
34.86102461093127,,,,
34.8319843484217,,,,
34.79505035331865,,,,
34.77180076193029,,,,
34.76283389879205,,,,
34.75942300773407,,,,
34.767180271410346,,,,
34.77060537296506,,,,
34.76888126783309,,,,
34.77453803555636,,,,
34.78430610103983,,,,
34.793295612613235,,,,
34.8026185573613,,,,
34.81243927135172,,,,
34.821885717406396,,,,
34.837116862553096,,,,
34.858366593332484,,,,
34.88199281748393,,,,
34.90944296877624,,,,
34.928115203904675,,,,
34.93652621004917,,,,
34.9417487276155,,,,
34.940193580123506,,,,
34.93833456262816,,,,
34.936708343133304,,,,
34.928912759780665,,,,
34.916247229240625,,,,
34.91013376265378,,,,
34.910716517822195,,,,
34.913339747888585,,,,
34.92087278448757,,,,
34.924958393941495,,,,
34.9250724263465,,,,
34.927765758407304,,,,
34.931199559473626,,,,
34.928732125793125,,,,
34.92044602348725,,,,
34.908170889424326,,,,
34.89019299300697,,,,
34.871943610515885,,,,
34.85352183617963,,,,
34.830707508075946,,,,
34.80456867534214,,,,
34.78905632286743,,,,
34.78503539922399,,,,
34.78662891280084,,,,
34.797690911072195,,,,
34.808978158325985,,,,
34.820127232828725,,,,
34.839189064050586,,,,
34.86436745742939,,,,
34.88027012897449,,,,
34.88653176283469,,,,
34.88936128591756,,,,
