st_data,P,A,D,Label
32.949034726077805,4.0,3.0,4.0,Happy
32.95009365423803,,,,
32.95160134786355,,,,
32.95329349690194,,,,
32.9552789978443,,,,
32.954820794180606,,,,
32.95162562900903,,,,
32.94706215442534,,,,
32.94034061422448,,,,
32.93297238597665,,,,
32.92503335331777,,,,
32.91505402877801,,,,
32.90331440315518,,,,
32.89998279896121,,,,
32.90585649816734,,,,
32.916309900032566,,,,
32.934189088907964,,,,
32.953218944362725,,,,
32.97311487966918,,,,
32.99955435987304,,,,
33.03132873714675,,,,
33.04748414896592,,,,
33.04675522605099,,,,
33.038301760931766,,,,
33.01640681308179,,,,
32.99477015109287,,,,
32.97405462408329,,,,
32.94238844744145,,,,
32.9025107162063,,,,
32.878187569979985,,,,
32.870125149484466,,,,
32.868795106155105,,,,
32.880417404576576,,,,
32.88796299734708,,,,
32.89058404763287,,,,
32.902125722296034,,,,
32.919035037471005,,,,
32.92766907054311,,,,
32.928444979803146,,,,
32.92547406210491,,,,
32.91542392897174,,,,
32.909878707614354,,,,
32.909303574478734,,,,
32.90513989568592,,,,
32.89987080866874,,,,
32.89708238384405,,,,
32.896178642235235,,,,
32.89719983941496,,,,
32.900931174108855,,,,
32.90308761782511,,,,
32.90365981701536,,,,
32.90544012161519,,,,
32.90754377756953,,,,
32.91017791842604,,,,
32.9136427416618,,,,
32.91722299582969,,,,
32.92103372251139,,,,
32.92574024637528,,,,
32.931289674968305,,,,
32.9374578701586,,,,
32.94438366690317,,,,
32.94996240410939,,,,
32.953991271462755,,,,
32.957570928600624,,,,
32.960114532106054,,,,
32.96276194476273,,,,
32.965595463062726,,,,
32.9675298688472,,,,
32.968793400428986,,,,
32.9702615927789,,,,
32.97185386429678,,,,
32.973284222642256,,,,
32.97473356453569,,,,
32.97539036484641,,,,
32.97519026850457,,,,
32.974663619169576,,,,
32.973608799485056,,,,
32.970926968644534,,,,
32.96653595822589,,,,
32.960781932499145,,,,
32.953335901329844,,,,
32.94491863736341,,,,
32.9355100977004,,,,
32.92443154621503,,,,
32.91178890131124,,,,
32.90414922363461,,,,
32.90205741199254,,,,
32.90246573265385,,,,
32.90721973053909,,,,
32.912303969042824,,,,
32.917527166960866,,,,
32.9265442324774,,,,
32.938579896623146,,,,
32.94522393826749,,,,
32.94618578270186,,,,
32.9449898809028,,,,
32.93943657592163,,,,
32.935435648315035,,,,
32.93331693551734,,,,
32.92825082922599,,,,
32.921486228265636,,,,
32.92000237721853,,,,
32.92388927862011,,,,
32.93069228553912,,,,
32.94222683970668,,,,
32.953208479196874,,,,
32.9634437065137,,,,
32.977144520593335,,,,
32.99323408548843,,,,
33.00356060350461,,,,
33.007844399417785,,,,
33.009223111499175,,,,
33.005522160436136,,,,
33.00259835415456,,,,
33.000682289481894,,,,
32.994945436853236,,,,
32.986566488217484,,,,
32.9781241051235,,,,
32.969211028022535,,,,
32.95933101075871,,,,
32.94897884205871,,,,
32.935289826672175,,,,
32.91809324372529,,,,
32.89914640816024,,,,
32.877751374116,,,,
32.86580907384697,,,,
32.86463191386139,,,,
32.86807645620793,,,,
32.87956776428748,,,,
32.892615212381905,,,,
32.906839827408746,,,,
32.928563066812465,,,,
32.95655487132998,,,,
32.9738420723074,,,,
32.97973327726076,,,,
32.98157606534778,,,,
32.974910857042204,,,,
32.971370917140504,,,,
32.9716411513641,,,,
32.966102041963424,,,,
32.95721479063386,,,,
32.95203901603604,,,,
32.95003604586745,,,,
32.94948969267447,,,,
32.9520111848303,,,,
32.95099419680729,,,,
32.946171092756245,,,,
32.942125087632945,,,,
32.93739478396336,,,,
32.93432794233245,,,,
32.933607097651965,,,,
32.93306219188035,,,,
32.93345100506405,,,,
32.934549928757555,,,,
32.936190318031265,,,,
32.939163519699676,,,,
32.9434268876418,,,,
32.94489793364704,,,,
32.94334652006273,,,,
32.940711779211114,,,,
32.935913992917,,,,
32.93150599425237,,,,
32.92766854805159,,,,
32.92220668369701,,,,
32.91566456932494,,,,
32.9127427480126,,,,
32.91362751983133,,,,
32.91646786958677,,,,
32.922524163429784,,,,
32.92852857348971,,,,
32.934352490020544,,,,
32.94273521715169,,,,
32.953025947015014,,,,
32.95785089116661,,,,
32.956842981109574,,,,
32.95306729838192,,,,
32.94452996413633,,,,
32.9362480043695,,,,
32.92844424599577,,,,
32.91686218063766,,,,
32.90250750348585,,,,
32.891850941628405,,,,
32.88494741505308,,,,
32.87936314143886,,,,
32.8767417551346,,,,
32.872152725084014,,,,
32.865345240640714,,,,
32.860166362705264,,,,
32.85556046191891,,,,
32.85198691196353,,,,
32.849959405645485,,,,
32.848552937572144,,,,
32.8480456749312,,,,
32.8491815114991,,,,
32.85195961340964,,,,
32.85631554897246,,,,
32.862463843621605,,,,
32.87011874614451,,,,
32.879355068056604,,,,
32.89054175627388,,,,
32.90368910222294,,,,
32.91903694338385,,,,
32.936722853936914,,,,
32.956712247518695,,,,
32.979147831482464,,,,
32.99275047218699,,,,
32.99643720116487,,,,
32.99566345962971,,,,
32.98721324361745,,,,
32.97768279073407,,,,
32.96739858744591,,,,
32.950174446489,,,,
32.927263681593374,,,,
32.91343199529816,,,,
32.90919238585394,,,,
32.90826474487549,,,,
32.9144981398622,,,,
32.917559074501405,,,,
32.91683970575781,,,,
32.92077251021289,,,,
32.9271548611172,,,,
32.926530260130946,,,,
32.91900843935354,,,,
32.907568439140256,,,,
32.889823385099675,,,,
32.87340713237427,,,,
32.85858550173664,,,,
32.83950782114934,,,,
32.81775677583513,,,,
32.807941581880804,,,,
32.81083838196484,,,,
32.82065150962202,,,,
32.84140119645045,,,,
32.863112807085884,,,,
32.88546116179873,,,,
32.91702334398846,,,,
32.955881442256405,,,,
32.97875651393926,,,,
32.98455150775609,,,,
32.98310383185595,,,,
32.96817693240857,,,,
32.955697475200466,,,,
32.946459147949014,,,,
32.9270834711653,,,,
32.900830341817105,,,,
32.88678645001536,,,,
32.88505634024441,,,,
32.888705536779604,,,,
32.902588154841155,,,,
32.91203162902966,,,,
32.91635220832276,,,,
32.92698815058901,,,,
32.940831027603856,,,,
32.948219404382165,,,,
32.949565647699444,,,,
32.94731968152912,,,,
32.939113571344556,,,,
32.93352258359035,,,,
32.93078562143629,,,,
32.92461585142555,,,,
32.91680087079414,,,,
32.911789696233036,,,,
32.90930584989811,,,,
32.908469917651324,,,,
32.91036492196648,,,,
32.91072093152645,,,,
32.909456518663404,,,,
32.909627115641364,,,,
32.91035187984651,,,,
32.91058276407622,,,,
32.9105635401289,,,,
32.910193558991224,,,,
32.90926674896655,,,,
32.90923730023943,,,,
32.91012032306348,,,,
32.91103259683935,,,,
32.912290591639106,,,,
32.91258980236855,,,,
32.91172919144674,,,,
32.91055812328118,,,,
32.908697702691605,,,,
32.90667209235984,,,,
32.90454834765707,,,,
32.90173116803001,,,,
32.898327244024145,,,,
32.90047408885297,,,,
32.90870025759735,,,,
32.920187657836664,,,,
32.936675596777356,,,,
32.95448740563913,,,,
32.97346979886333,,,,
32.997027406579015,,,,
33.02447108568409,,,,
33.037944035327286,,,,
33.03616393661875,,,,
33.02714074162725,,,,
33.00592284036007,,,,
32.98378148373159,,,,
32.961242462515514,,,,
32.92827705963079,,,,
32.887089345199875,,,,
32.86396576705031,,,,
32.860077852300456,,,,
32.86434241449647,,,,
32.88376773030039,,,,
32.90033992890704,,,,
32.91314431423851,,,,
32.93725380536068,,,,
32.96896344833448,,,,
32.98429305859766,,,,
32.982850689189746,,,,
32.973565907630444,,,,
32.950231791365944,,,,
32.93076687364539,,,,
32.915964339585535,,,,
32.891552785463155,,,,
32.86126046241035,,,,
32.84512739684257,,,,
32.84337268079247,,,,
32.84902477344584,,,,
32.86728848472723,,,,
32.88278380763372,,,,
32.89494904959599,,,,
32.915969168510706,,,,
32.942699737117316,,,,
32.95760227373266,,,,
32.96047305743674,,,,
32.957530358138236,,,,
32.944229725489976,,,,
32.934041046830025,,,,
32.927495265348234,,,,
32.913950228104746,,,,
32.896185766499755,,,,
32.885815211754114,,,,
32.882656164760405,,,,
32.88305495778024,,,,
32.889919631315266,,,,
32.893647598627076,,,,
32.89387489818806,,,,
32.89785829337388,,,,
32.903575138082424,,,,
32.90912094454299,,,,
32.91516658762983,,,,
32.92124698861432,,,,
32.9270691991841,,,,
32.935676649101055,,,,
32.94711582125715,,,,
32.95969027309622,,,,
32.974092820937074,,,,
32.981911728896826,,,,
32.982202187164,,,,
32.97945626106251,,,,
32.971267866594076,,,,
32.96207558951569,,,,
32.952181651603716,,,,
32.93722233193498,,,,
32.91805622150869,,,,
32.90572284548145,,,,
32.90063705245344,,,,
32.89806166097816,,,,
32.900884349000314,,,,
32.901492813445444,,,,
32.89943963495684,,,,
32.900987573942395,,,,
32.90452187782808,,,,
32.904539994401986,,,,
32.9012921886193,,,,
32.89630502187918,,,,
32.88825931957416,,,,
32.881967625317756,,,,
32.877613004694894,,,,
32.87170312447935,,,,
32.86527329135677,,,,
32.86288979581658,,,,
32.86464112179293,,,,
32.86911724676025,,,,
32.87755304409295,,,,
32.88643123602596,,,,
32.89570229991344,,,,
32.908236706194025,,,,
32.923371052027576,,,,
32.931684442549155,,,,
32.932632375274345,,,,
32.930255586710274,,,,
32.92198415247724,,,,
32.91410848598208,,,,
32.906919686981844,,,,
32.895013121317234,,,,
32.879646230965584,,,,
32.87153548663934,,,,
32.87099722947969,,,,
32.87375179432219,,,,
32.88260542424189,,,,
32.88986287145669,,,,
32.8951456436788,,,,
32.904708251931915,,,,
32.916947374370004,,,,
32.92450597803381,,,,
32.927450817498176,,,,
32.928199995407816,,,,
32.92490135014308,,,,
32.923474759146764,,,,
32.92415513318068,,,,
32.92241577436788,,,,
32.91950144011423,,,,
32.917654055502666,,,,
32.9165543128018,,,,
32.91598186468193,,,,
32.916418565524786,,,,
32.915359761925714,,,,
32.91274591614038,,,,
32.910206483715875,,,,
32.90719425096403,,,,
32.90372388560829,,,,
32.89993951058754,,,,
32.89542802522769,,,,
32.890208052394236,,,,
32.88467862006299,,,,
32.878782079679944,,,,
32.87232208832737,,,,
32.86535843521407,,,,
32.86154377017292,,,,
32.86123039338117,,,,
32.862740879507854,,,,
32.867131675650995,,,,
32.87221922831584,,,,
32.87792660081652,,,,
32.886309201441456,,,,
32.896970312706486,,,,
32.90615929443146,,,,
32.913837313443764,,,,
32.921579319563854,,,,
32.928454090210074,,,,
32.93726397651106,,,,
32.94820667958871,,,,
32.95912452450277,,,,
32.97065205698575,,,,
32.976960361596284,,,,
32.977214720208124,,,,
32.97459704627839,,,,
32.967351597632096,,,,
32.958306055274875,,,,
32.9476049977171,,,,
32.93221574611523,,,,
32.912621666185586,,,,
32.90349311024381,,,,
32.905771069051774,,,,
32.912750922577864,,,,
32.928419955079185,,,,
32.943386422928874,,,,
32.95711876090241,,,,
32.97778722797755,,,,
33.003476452047984,,,,
33.014676422523685,,,,
33.01055577435789,,,,
32.999097521799506,,,,
32.975083954735,,,,
32.951975608481085,,,,
32.930385035953925,,,,
32.89903733821629,,,,
32.860660166442344,,,,
32.832563567960904,,,,
32.814947874842986,,,,
32.80136368380639,,,,
32.796246420164735,,,,
32.78648412668107,,,,
32.771455478653834,,,,
32.761477943494526,,,,
32.753782190385245,,,,
32.75093409935832,,,,
32.754486237338384,,,,
32.76141438428697,,,,
32.7728856768326,,,,
32.790195369111096,,,,
32.813364852545014,,,,
32.84298492728781,,,,
32.87954591765014,,,,
32.90477792658148,,,,
32.917246897104924,,,,
32.926138190537365,,,,
32.92647292714352,,,,
32.92921633290521,,,,
32.935170145228575,,,,
32.93455426847439,,,,
32.929668578748405,,,,
32.92838394072757,,,,
32.93011346992773,,,,
32.932577153724196,,,,
32.93752101264593,,,,
32.93780042804133,,,,
32.933008729688375,,,,
32.928046241820184,,,,
32.92125999409893,,,,
32.918094918754136,,,,
32.91952571507344,,,,
32.921734825636804,,,,
