st_data,P,A,D,Label
30.446809028432966,-3.0,1.0,-2.0,Sad
30.44241723217641,,,,
30.43787739833101,,,,
30.43176917033623,,,,
30.42440098764985,,,,
30.42220607338193,,,,
30.42562697720344,,,,
30.431822040926548,,,,
30.442571391094685,,,,
30.453768176115712,,,,
30.465227539685625,,,,
30.48058233990887,,,,
30.49903002982288,,,,
30.510360573007013,,,,
30.51407668485877,,,,
30.514511056716326,,,,
30.508922804813825,,,,
30.504232505880534,,,,
30.50078275364049,,,,
30.49272927174091,,,,
30.48148266287224,,,,
30.4717440263165,,,,
30.46317683028345,,,,
30.454435522943264,,,,
30.44657432251036,,,,
30.43525500955771,,,,
30.42023907554404,,,,
30.404504361295245,,,,
30.387051953302088,,,,
30.379035517365327,,,,
30.381858417605287,,,,
30.389542042710662,,,,
30.405356669340378,,,,
30.42358279917725,,,,
30.44388300918324,,,,
30.47208199100551,,,,
30.507131612485704,,,,
30.530261181166917,,,,
30.540560493337235,,,,
30.546362732450174,,,,
30.542688713462145,,,,
30.54209833571213,,,,
30.545342165349684,,,,
30.541872646142767,,,,
30.534329140966967,,,,
30.52989048494505,,,,
30.527874375191583,,,,
30.526594001233576,,,,
30.527623361720373,,,,
30.524010913654053,,,,
30.515433894237923,,,,
30.506571712157978,,,,
30.49584280323809,,,,
30.490375674261927,,,,
30.49130088356235,,,,
30.49408004332907,,,,
30.500819277650155,,,,
30.508507641594502,,,,
30.516814325635234,,,,
30.52912197906745,,,,
30.54484171438663,,,,
30.55066742837809,,,,
30.545828054375697,,,,
30.53628458824746,,,,
30.518448255771986,,,,
30.50091200365929,,,,
30.484151514062336,,,,
30.460751588911236,,,,
30.43246752879052,,,,
30.41411265517747,,,,
30.40615300359281,,,,
30.402713865605588,,,,
30.407695712509003,,,,
30.410541404100677,,,,
30.41076104447097,,,,
30.41699839266872,,,,
30.427079418511482,,,,
30.43163740805147,,,,
30.43087238465007,,,,
30.427805731643854,,,,
30.420132950257287,,,,
30.415619063319216,,,,
30.41460641499957,,,,
30.41129976184422,,,,
30.407371750943888,,,,
30.407584815083972,,,,
30.411771941978444,,,,
30.418864516845233,,,,
30.43007121855987,,,,
30.441168469490343,,,,
30.45210319931212,,,,
30.466046330795056,,,,
30.482163875391603,,,,
30.491975739316544,,,,
30.495021151908478,,,,
30.494748147920586,,,,
30.488829819567684,,,,
30.48306410159214,,,,
30.47766746185161,,,,
30.46767495338985,,,,
30.454219633379907,,,,
30.447243238953924,,,,
30.44703142872521,,,,
30.44957262062881,,,,
30.45745993578767,,,,
30.46352498439612,,,,
30.467395802991447,,,,
30.47486956611641,,,,
30.484437705281593,,,,
30.488145629850568,,,,
30.485924537630424,,,,
30.480516871376988,,,,
30.469863144830942,,,,
30.46007536669444,,,,
30.45137479814623,,,,
30.43892876799745,,,,
30.42398715565927,,,,
30.42050969063953,,,,
30.429299592040692,,,,
30.444619923131214,,,,
30.470314760224618,,,,
30.49703527921525,,,,
30.524437981924383,,,,
30.560619910672823,,,,
30.60377087934431,,,,
30.627442876443506,,,,
30.630138485812463,,,,
30.623228342865023,,,,
30.59952065527688,,,,
30.576585807804538,,,,
30.55525388899729,,,,
30.520429495110672,,,,
30.475634067249022,,,,
30.44683407525813,,,,
30.43451104977213,,,,
30.428578833873612,,,,
30.435725572241182,,,,
30.43674210354736,,,,
30.43065627847925,,,,
30.432745753661226,,,,
30.438943595106572,,,,
30.442091800773287,,,,
30.443378341019148,,,,
30.443475372898213,,,,
30.440933036985875,,,,
30.44392110498477,,,,
30.452696946053518,,,,
30.46210531544923,,,,
30.47398921307655,,,,
30.478658843348718,,,,
30.474732523928854,,,,
30.46816483754505,,,,
30.456145188382965,,,,
30.443027375920863,,,,
30.429264672619468,,,,
30.410195493816122,,,,
30.38669151004292,,,,
30.3747281986283,,,,
30.375159260190262,,,,
30.380941759132924,,,,
30.39636262884744,,,,
30.41095885077897,,,,
30.424160499041122,,,,
30.444916377955394,,,,
30.47108241294395,,,,
30.48854317968693,,,,
30.497108950032892,,,,
30.50208268969003,,,,
30.499840705066205,,,,
30.500961580892128,,,,
30.50594747756493,,,,
30.50643153471819,,,,
30.50464203100907,,,,
30.50180236881979,,,,
30.49698356076536,,,,
