hr_data,P,A,D,Label
73,-3.0,-1.0,-3.0,Sad
73,,,,
72,,,,
72,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
72,,,,
71,,,,
71,,,,
72,,,,
71,,,,
71,,,,
71,,,,
70,,,,
70,,,,
70,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
72,,,,
72,,,,
72,,,,
72,,,,
71,,,,
71,,,,
70,,,,
71,,,,
70,,,,
70,,,,
70,,,,
71,,,,
70,,,,
70,,,,
71,,,,
71,,,,
71,,,,
71,,,,
72,,,,
72,,,,
71,,,,
72,,,,
72,,,,
72,,,,
72,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
74,,,,
73,,,,
73,,,,
74,,,,
73,,,,
73,,,,
73,,,,
73,,,,
74,,,,
74,,,,
74,,,,
75,,,,
75,,,,
75,,,,
76,,,,
76,,,,
75,,,,
76,,,,
75,,,,
76,,,,
75,,,,
75,,,,
75,,,,
75,,,,
75,,,,
76,,,,
75,,,,
75,,,,
76,,,,
76,,,,
77,,,,
77,,,,
76,,,,
77,,,,
76,,,,
76,,,,
76,,,,
75,,,,
75,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
75,,,,
74,,,,
74,,,,
74,,,,
74,,,,
74,,,,
72,,,,
72,,,,
71,,,,
70,,,,
69,,,,
70,,,,
69,,,,
70,,,,
70,,,,
69,,,,
70,,,,
70,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
70,,,,
70,,,,
70,,,,
71,,,,
71,,,,
71,,,,
72,,,,
72,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
70,,,,
71,,,,
70,,,,
71,,,,
70,,,,
70,,,,
70,,,,
70,,,,
70,,,,
70,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
72,,,,
72,,,,
72,,,,
72,,,,
73,,,,
73,,,,
73,,,,
74,,,,
73,,,,
74,,,,
73,,,,
73,,,,
73,,,,
73,,,,
72,,,,
73,,,,
73,,,,
73,,,,
74,,,,
73,,,,
73,,,,
75,,,,
74,,,,
74,,,,
75,,,,
74,,,,
74,,,,
75,,,,
74,,,,
74,,,,
74,,,,
73,,,,
74,,,,
74,,,,
73,,,,
74,,,,
75,,,,
74,,,,
74,,,,
75,,,,
74,,,,
74,,,,
74,,,,
74,,,,
74,,,,
73,,,,
73,,,,
74,,,,
74,,,,
73,,,,
74,,,,
74,,,,
74,,,,
74,,,,
73,,,,
73,,,,
73,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
