hr_data,P,A,D,Label
70,-3.0,2.0,1.0,Anger
71,,,,
71,,,,
74,,,,
75,,,,
75,,,,
75,,,,
75,,,,
75,,,,
75,,,,
75,,,,
74,,,,
72,,,,
72,,,,
72,,,,
71,,,,
71,,,,
68,,,,
67,,,,
64,,,,
64,,,,
62,,,,
62,,,,
61,,,,
60,,,,
60,,,,
59,,,,
58,,,,
58,,,,
58,,,,
57,,,,
57,,,,
57,,,,
57,,,,
57,,,,
57,,,,
56,,,,
56,,,,
56,,,,
55,,,,
55,,,,
55,,,,
55,,,,
55,,,,
56,,,,
56,,,,
55,,,,
55,,,,
55,,,,
55,,,,
55,,,,
56,,,,
56,,,,
57,,,,
57,,,,
57,,,,
57,,,,
57,,,,
57,,,,
56,,,,
56,,,,
56,,,,
56,,,,
56,,,,
55,,,,
55,,,,
56,,,,
56,,,,
