hr_data,P,A,D,Label
73,0.0,0.0,0.0,Calm
73,,,,
73,,,,
73,,,,
73,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
71,,,,
71,,,,
72,,,,
72,,,,
72,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
72,,,,
73,,,,
73,,,,
73,,,,
74,,,,
74,,,,
74,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
74,,,,
74,,,,
75,,,,
75,,,,
75,,,,
77,,,,
76,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
77,,,,
75,,,,
74,,,,
74,,,,
73,,,,
74,,,,
73,,,,
73,,,,
73,,,,
74,,,,
74,,,,
73,,,,
73,,,,
73,,,,
72,,,,
72,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
72,,,,
72,,,,
71,,,,
70,,,,
70,,,,
70,,,,
70,,,,
71,,,,
71,,,,
71,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
71,,,,
71,,,,
72,,,,
72,,,,
72,,,,
73,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
73,,,,
74,,,,
73,,,,
72,,,,
72,,,,
73,,,,
72,,,,
73,,,,
72,,,,
71,,,,
72,,,,
72,,,,
72,,,,
72,,,,
73,,,,
74,,,,
74,,,,
73,,,,
73,,,,
73,,,,
71,,,,
71,,,,
71,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
71,,,,
71,,,,
70,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
70,,,,
70,,,,
70,,,,
70,,,,
71,,,,
71,,,,
71,,,,
71,,,,
70,,,,
70,,,,
70,,,,
70,,,,
70,,,,
70,,,,
70,,,,
70,,,,
71,,,,
70,,,,
71,,,,
71,,,,
72,,,,
72,,,,
72,,,,
73,,,,
73,,,,
74,,,,
76,,,,
76,,,,
75,,,,
76,,,,
76,,,,
75,,,,
74,,,,
74,,,,
73,,,,
73,,,,
73,,,,
72,,,,
72,,,,
71,,,,
71,,,,
71,,,,
71,,,,
70,,,,
70,,,,
