hr_data,P,A,D,Label
86,0.0,0.0,0.0,Calm
86,,,,
86,,,,
87,,,,
87,,,,
87,,,,
87,,,,
87,,,,
88,,,,
88,,,,
87,,,,
86,,,,
87,,,,
87,,,,
87,,,,
87,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
89,,,,
89,,,,
88,,,,
88,,,,
89,,,,
89,,,,
89,,,,
88,,,,
86,,,,
86,,,,
87,,,,
86,,,,
85,,,,
85,,,,
85,,,,
86,,,,
86,,,,
85,,,,
85,,,,
85,,,,
86,,,,
86,,,,
87,,,,
88,,,,
89,,,,
90,,,,
91,,,,
91,,,,
92,,,,
92,,,,
92,,,,
93,,,,
93,,,,
93,,,,
92,,,,
91,,,,
90,,,,
90,,,,
89,,,,
88,,,,
88,,,,
88,,,,
88,,,,
87,,,,
87,,,,
87,,,,
88,,,,
88,,,,
88,,,,
86,,,,
85,,,,
85,,,,
85,,,,
86,,,,
85,,,,
84,,,,
83,,,,
85,,,,
87,,,,
88,,,,
86,,,,
85,,,,
85,,,,
85,,,,
85,,,,
84,,,,
81,,,,
80,,,,
80,,,,
80,,,,
80,,,,
80,,,,
80,,,,
81,,,,
83,,,,
84,,,,
86,,,,
88,,,,
90,,,,
90,,,,
91,,,,
92,,,,
93,,,,
93,,,,
92,,,,
93,,,,
93,,,,
93,,,,
92,,,,
92,,,,
91,,,,
91,,,,
90,,,,
90,,,,
90,,,,
90,,,,
89,,,,
88,,,,
89,,,,
90,,,,
90,,,,
90,,,,
91,,,,
92,,,,
92,,,,
91,,,,
90,,,,
89,,,,
89,,,,
89,,,,
90,,,,
89,,,,
89,,,,
89,,,,
89,,,,
89,,,,
88,,,,
87,,,,
84,,,,
84,,,,
85,,,,
86,,,,
86,,,,
87,,,,
87,,,,
87,,,,
87,,,,
87,,,,
87,,,,
88,,,,
89,,,,
89,,,,
90,,,,
91,,,,
91,,,,
91,,,,
90,,,,
88,,,,
87,,,,
86,,,,
84,,,,
82,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
82,,,,
84,,,,
84,,,,
84,,,,
85,,,,
