hr_data,P,A,D,Label
83,0.0,0.0,0.0,Calm
83,,,,
84,,,,
83,,,,
82,,,,
83,,,,
83,,,,
81,,,,
81,,,,
81,,,,
82,,,,
81,,,,
81,,,,
82,,,,
82,,,,
81,,,,
82,,,,
83,,,,
82,,,,
83,,,,
85,,,,
85,,,,
86,,,,
87,,,,
89,,,,
89,,,,
90,,,,
92,,,,
93,,,,
93,,,,
93,,,,
94,,,,
94,,,,
94,,,,
95,,,,
94,,,,
92,,,,
93,,,,
93,,,,
92,,,,
92,,,,
92,,,,
90,,,,
90,,,,
90,,,,
89,,,,
89,,,,
89,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
87,,,,
87,,,,
86,,,,
86,,,,
86,,,,
86,,,,
86,,,,
87,,,,
87,,,,
87,,,,
89,,,,
89,,,,
88,,,,
88,,,,
89,,,,
88,,,,
87,,,,
88,,,,
89,,,,
89,,,,
89,,,,
90,,,,
89,,,,
89,,,,
90,,,,
91,,,,
90,,,,
91,,,,
92,,,,
92,,,,
92,,,,
93,,,,
93,,,,
93,,,,
94,,,,
92,,,,
92,,,,
92,,,,
92,,,,
90,,,,
90,,,,
90,,,,
89,,,,
90,,,,
91,,,,
91,,,,
92,,,,
92,,,,
91,,,,
92,,,,
92,,,,
91,,,,
92,,,,
91,,,,
91,,,,
92,,,,
93,,,,
95,,,,
96,,,,
96,,,,
98,,,,
98,,,,
97,,,,
97,,,,
97,,,,
95,,,,
96,,,,
95,,,,
94,,,,
95,,,,
95,,,,
95,,,,
96,,,,
96,,,,
96,,,,
98,,,,
98,,,,
97,,,,
98,,,,
98,,,,
98,,,,
99,,,,
99,,,,
99,,,,
99,,,,
100,,,,
99,,,,
99,,,,
98,,,,
97,,,,
95,,,,
94,,,,
92,,,,
91,,,,
89,,,,
89,,,,
89,,,,
88,,,,
89,,,,
90,,,,
90,,,,
91,,,,
92,,,,
93,,,,
94,,,,
96,,,,
96,,,,
97,,,,
97,,,,
97,,,,
97,,,,
96,,,,
95,,,,
94,,,,
93,,,,
91,,,,
92,,,,
91,,,,
90,,,,
89,,,,
89,,,,
88,,,,
88,,,,
89,,,,
88,,,,
88,,,,
90,,,,
90,,,,
89,,,,
