hr_data,P,A,D,Label
57,-2.0,2.0,2.0,Anger
57,,,,
57,,,,
58,,,,
59,,,,
60,,,,
61,,,,
61,,,,
61,,,,
62,,,,
63,,,,
63,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
62,,,,
61,,,,
62,,,,
62,,,,
62,,,,
61,,,,
61,,,,
61,,,,
61,,,,
60,,,,
60,,,,
60,,,,
61,,,,
60,,,,
60,,,,
61,,,,
61,,,,
61,,,,
60,,,,
60,,,,
60,,,,
60,,,,
60,,,,
60,,,,
60,,,,
61,,,,
61,,,,
61,,,,
61,,,,
61,,,,
62,,,,
62,,,,
61,,,,
62,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
62,,,,
62,,,,
61,,,,
61,,,,
60,,,,
61,,,,
61,,,,
61,,,,
61,,,,
61,,,,
60,,,,
60,,,,
61,,,,
61,,,,
61,,,,
61,,,,
62,,,,
62,,,,
62,,,,
62,,,,
62,,,,
61,,,,
62,,,,
63,,,,
63,,,,
62,,,,
62,,,,
62,,,,
62,,,,
61,,,,
61,,,,
60,,,,
60,,,,
60,,,,
60,,,,
59,,,,
59,,,,
60,,,,
59,,,,
59,,,,
59,,,,
60,,,,
60,,,,
61,,,,
61,,,,
61,,,,
61,,,,
61,,,,
60,,,,
61,,,,
61,,,,
61,,,,
61,,,,
61,,,,
61,,,,
62,,,,
62,,,,
62,,,,
61,,,,
63,,,,
64,,,,
63,,,,
63,,,,
64,,,,
64,,,,
63,,,,
63,,,,
