hr_data,P,A,D,Label
77,-2.0,2.0,-2.0,Anger
78,,,,
78,,,,
81,,,,
81,,,,
81,,,,
79,,,,
78,,,,
79,,,,
80,,,,
80,,,,
80,,,,
80,,,,
81,,,,
82,,,,
82,,,,
82,,,,
83,,,,
84,,,,
84,,,,
83,,,,
83,,,,
82,,,,
81,,,,
80,,,,
79,,,,
79,,,,
78,,,,
79,,,,
79,,,,
78,,,,
77,,,,
77,,,,
77,,,,
77,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
79,,,,
80,,,,
80,,,,
80,,,,
80,,,,
80,,,,
79,,,,
79,,,,
78,,,,
77,,,,
77,,,,
77,,,,
75,,,,
74,,,,
74,,,,
75,,,,
74,,,,
75,,,,
76,,,,
76,,,,
75,,,,
75,,,,
76,,,,
76,,,,
76,,,,
77,,,,
78,,,,
78,,,,
78,,,,
79,,,,
79,,,,
79,,,,
81,,,,
82,,,,
81,,,,
81,,,,
82,,,,
81,,,,
81,,,,
82,,,,
83,,,,
83,,,,
83,,,,
82,,,,
82,,,,
82,,,,
83,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
85,,,,
86,,,,
85,,,,
85,,,,
85,,,,
84,,,,
83,,,,
83,,,,
83,,,,
83,,,,
82,,,,
82,,,,
81,,,,
80,,,,
80,,,,
79,,,,
79,,,,
79,,,,
78,,,,
78,,,,
79,,,,
79,,,,
79,,,,
78,,,,
78,,,,
78,,,,
79,,,,
80,,,,
79,,,,
80,,,,
80,,,,
79,,,,
79,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
80,,,,
81,,,,
82,,,,
81,,,,
81,,,,
82,,,,
81,,,,
81,,,,
81,,,,
82,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
80,,,,
79,,,,
78,,,,
77,,,,
78,,,,
78,,,,
78,,,,
78,,,,
77,,,,
78,,,,
79,,,,
80,,,,
81,,,,
82,,,,
83,,,,
83,,,,
85,,,,
85,,,,
87,,,,
87,,,,
87,,,,
86,,,,
86,,,,
86,,,,
86,,,,
85,,,,
85,,,,
84,,,,
83,,,,
83,,,,
83,,,,
83,,,,
82,,,,
82,,,,
82,,,,
81,,,,
81,,,,
81,,,,
80,,,,
79,,,,
79,,,,
80,,,,
80,,,,
82,,,,
82,,,,
82,,,,
82,,,,
82,,,,
82,,,,
83,,,,
83,,,,
83,,,,
83,,,,
82,,,,
82,,,,
82,,,,
83,,,,
84,,,,
85,,,,
85,,,,
85,,,,
86,,,,
87,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
87,,,,
86,,,,
86,,,,
84,,,,
84,,,,
84,,,,
83,,,,
82,,,,
82,,,,
