hr_data,P,A,D,Label
84,-4.0,3.0,1.0,Anger
84,,,,
84,,,,
85,,,,
86,,,,
86,,,,
86,,,,
86,,,,
86,,,,
87,,,,
87,,,,
86,,,,
86,,,,
86,,,,
87,,,,
88,,,,
89,,,,
89,,,,
88,,,,
90,,,,
90,,,,
90,,,,
90,,,,
90,,,,
90,,,,
90,,,,
88,,,,
87,,,,
87,,,,
85,,,,
85,,,,
84,,,,
83,,,,
82,,,,
82,,,,
82,,,,
82,,,,
83,,,,
83,,,,
82,,,,
83,,,,
83,,,,
82,,,,
81,,,,
80,,,,
80,,,,
78,,,,
77,,,,
77,,,,
77,,,,
77,,,,
78,,,,
79,,,,
79,,,,
78,,,,
79,,,,
79,,,,
80,,,,
80,,,,
80,,,,
80,,,,
82,,,,
82,,,,
82,,,,
83,,,,
84,,,,
85,,,,
85,,,,
86,,,,
87,,,,
88,,,,
88,,,,
87,,,,
89,,,,
89,,,,
87,,,,
86,,,,
85,,,,
85,,,,
85,,,,
86,,,,
85,,,,
85,,,,
86,,,,
87,,,,
88,,,,
89,,,,
89,,,,
89,,,,
89,,,,
90,,,,
90,,,,
90,,,,
90,,,,
89,,,,
88,,,,
88,,,,
88,,,,
87,,,,
87,,,,
87,,,,
87,,,,
87,,,,
87,,,,
86,,,,
84,,,,
83,,,,
82,,,,
81,,,,
80,,,,
79,,,,
78,,,,
79,,,,
79,,,,
79,,,,
78,,,,
79,,,,
79,,,,
78,,,,
78,,,,
80,,,,
80,,,,
78,,,,
77,,,,
77,,,,
78,,,,
77,,,,
78,,,,
78,,,,
79,,,,
79,,,,
78,,,,
79,,,,
79,,,,
79,,,,
79,,,,
79,,,,
79,,,,
79,,,,
80,,,,
80,,,,
80,,,,
80,,,,
80,,,,
81,,,,
83,,,,
84,,,,
84,,,,
85,,,,
85,,,,
85,,,,
85,,,,
86,,,,
86,,,,
86,,,,
85,,,,
84,,,,
84,,,,
84,,,,
84,,,,
85,,,,
85,,,,
84,,,,
83,,,,
83,,,,
83,,,,
83,,,,
83,,,,
83,,,,
81,,,,
82,,,,
82,,,,
82,,,,
81,,,,
80,,,,
79,,,,
79,,,,
78,,,,
78,,,,
77,,,,
77,,,,
77,,,,
78,,,,
79,,,,
78,,,,
79,,,,
79,,,,
79,,,,
81,,,,
81,,,,
80,,,,
78,,,,
79,,,,
79,,,,
79,,,,
80,,,,
80,,,,
78,,,,
79,,,,
79,,,,
80,,,,
80,,,,
82,,,,
82,,,,
83,,,,
83,,,,
84,,,,
85,,,,
85,,,,
85,,,,
86,,,,
87,,,,
87,,,,
87,,,,
88,,,,
88,,,,
88,,,,
89,,,,
90,,,,
89,,,,
89,,,,
89,,,,
89,,,,
85,,,,
85,,,,
83,,,,
83,,,,
82,,,,
82,,,,
82,,,,
81,,,,
80,,,,
81,,,,
82,,,,
82,,,,
79,,,,
