hr_data,P,A,D,Label
71,-2.0,2.0,0.0,Anger
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
73,,,,
73,,,,
74,,,,
74,,,,
75,,,,
75,,,,
76,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
67,,,,
68,,,,
68,,,,
69,,,,
70,,,,
71,,,,
71,,,,
71,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
71,,,,
71,,,,
69,,,,
69,,,,
69,,,,
69,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
69,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
70,,,,
70,,,,
70,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
71,,,,
71,,,,
71,,,,
70,,,,
70,,,,
71,,,,
71,,,,
71,,,,
71,,,,
72,,,,
72,,,,
72,,,,
71,,,,
71,,,,
71,,,,
