hr_data,P,A,D,Label
72,0.0,0.0,0.0,Calm
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
74,,,,
73,,,,
73,,,,
74,,,,
73,,,,
74,,,,
75,,,,
77,,,,
78,,,,
77,,,,
77,,,,
77,,,,
77,,,,
76,,,,
76,,,,
75,,,,
75,,,,
75,,,,
74,,,,
73,,,,
73,,,,
73,,,,
72,,,,
72,,,,
72,,,,
72,,,,
71,,,,
71,,,,
72,,,,
72,,,,
72,,,,
73,,,,
73,,,,
73,,,,
72,,,,
71,,,,
70,,,,
71,,,,
71,,,,
71,,,,
72,,,,
73,,,,
74,,,,
73,,,,
74,,,,
73,,,,
72,,,,
71,,,,
71,,,,
71,,,,
70,,,,
71,,,,
71,,,,
71,,,,
70,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
70,,,,
70,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
72,,,,
72,,,,
73,,,,
74,,,,
74,,,,
75,,,,
76,,,,
76,,,,
75,,,,
76,,,,
76,,,,
76,,,,
75,,,,
74,,,,
74,,,,
74,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
