hr_data,P,A,D,Label
91,2.0,3.0,1.0,Surprise
89,,,,
88,,,,
86,,,,
85,,,,
86,,,,
86,,,,
86,,,,
86,,,,
88,,,,
88,,,,
88,,,,
89,,,,
88,,,,
87,,,,
86,,,,
85,,,,
83,,,,
83,,,,
82,,,,
81,,,,
81,,,,
81,,,,
81,,,,
78,,,,
78,,,,
80,,,,
80,,,,
80,,,,
80,,,,
83,,,,
83,,,,
84,,,,
84,,,,
85,,,,
84,,,,
83,,,,
82,,,,
82,,,,
82,,,,
82,,,,
83,,,,
83,,,,
83,,,,
85,,,,
85,,,,
87,,,,
88,,,,
89,,,,
91,,,,
92,,,,
93,,,,
94,,,,
95,,,,
96,,,,
96,,,,
95,,,,
94,,,,
93,,,,
92,,,,
91,,,,
89,,,,
89,,,,
88,,,,
88,,,,
89,,,,
89,,,,
89,,,,
89,,,,
90,,,,
89,,,,
88,,,,
88,,,,
89,,,,
88,,,,
88,,,,
89,,,,
89,,,,
91,,,,
91,,,,
91,,,,
91,,,,
91,,,,
90,,,,
90,,,,
90,,,,
88,,,,
88,,,,
89,,,,
88,,,,
87,,,,
88,,,,
88,,,,
86,,,,
86,,,,
86,,,,
85,,,,
84,,,,
84,,,,
84,,,,
83,,,,
83,,,,
83,,,,
83,,,,
83,,,,
84,,,,
85,,,,
85,,,,
87,,,,
89,,,,
90,,,,
91,,,,
92,,,,
93,,,,
93,,,,
93,,,,
91,,,,
91,,,,
90,,,,
88,,,,
88,,,,
86,,,,
86,,,,
86,,,,
85,,,,
86,,,,
86,,,,
86,,,,
85,,,,
84,,,,
84,,,,
85,,,,
85,,,,
83,,,,
84,,,,
84,,,,
84,,,,
85,,,,
85,,,,
84,,,,
84,,,,
84,,,,
83,,,,
82,,,,
82,,,,
82,,,,
81,,,,
81,,,,
82,,,,
82,,,,
83,,,,
84,,,,
85,,,,
85,,,,
86,,,,
87,,,,
86,,,,
87,,,,
88,,,,
88,,,,
88,,,,
90,,,,
89,,,,
91,,,,
91,,,,
91,,,,
92,,,,
93,,,,
93,,,,
93,,,,
94,,,,
93,,,,
93,,,,
93,,,,
91,,,,
90,,,,
88,,,,
88,,,,
88,,,,
88,,,,
89,,,,
88,,,,
88,,,,
87,,,,
88,,,,
86,,,,
86,,,,
85,,,,
85,,,,
85,,,,
84,,,,
84,,,,
83,,,,
82,,,,
82,,,,
81,,,,
80,,,,
80,,,,
81,,,,
80,,,,
80,,,,
82,,,,
82,,,,
83,,,,
84,,,,
85,,,,
85,,,,
85,,,,
86,,,,
86,,,,
86,,,,
86,,,,
86,,,,
86,,,,
86,,,,
