hr_data,P,A,D,Label
89,0.0,0.0,0.0,Calm
88,,,,
87,,,,
87,,,,
85,,,,
84,,,,
84,,,,
83,,,,
83,,,,
82,,,,
83,,,,
83,,,,
84,,,,
85,,,,
84,,,,
84,,,,
84,,,,
84,,,,
83,,,,
83,,,,
82,,,,
82,,,,
82,,,,
83,,,,
84,,,,
85,,,,
86,,,,
86,,,,
85,,,,
87,,,,
86,,,,
85,,,,
85,,,,
84,,,,
84,,,,
83,,,,
82,,,,
81,,,,
81,,,,
80,,,,
79,,,,
78,,,,
77,,,,
77,,,,
77,,,,
79,,,,
79,,,,
79,,,,
80,,,,
82,,,,
82,,,,
82,,,,
84,,,,
83,,,,
83,,,,
84,,,,
85,,,,
85,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
87,,,,
88,,,,
88,,,,
89,,,,
90,,,,
90,,,,
90,,,,
91,,,,
89,,,,
88,,,,
88,,,,
88,,,,
87,,,,
86,,,,
87,,,,
87,,,,
87,,,,
87,,,,
88,,,,
88,,,,
88,,,,
88,,,,
89,,,,
88,,,,
87,,,,
87,,,,
86,,,,
86,,,,
86,,,,
86,,,,
86,,,,
86,,,,
87,,,,
87,,,,
87,,,,
87,,,,
88,,,,
87,,,,
86,,,,
87,,,,
88,,,,
86,,,,
86,,,,
87,,,,
86,,,,
86,,,,
87,,,,
86,,,,
85,,,,
85,,,,
85,,,,
84,,,,
84,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
86,,,,
87,,,,
85,,,,
85,,,,
86,,,,
85,,,,
84,,,,
85,,,,
84,,,,
83,,,,
83,,,,
84,,,,
84,,,,
84,,,,
85,,,,
86,,,,
86,,,,
86,,,,
88,,,,
88,,,,
88,,,,
88,,,,
87,,,,
87,,,,
89,,,,
89,,,,
88,,,,
88,,,,
87,,,,
87,,,,
87,,,,
87,,,,
86,,,,
87,,,,
87,,,,
87,,,,
87,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
87,,,,
86,,,,
86,,,,
86,,,,
85,,,,
84,,,,
85,,,,
84,,,,
85,,,,
86,,,,
86,,,,
85,,,,
86,,,,
86,,,,
86,,,,
86,,,,
87,,,,
87,,,,
87,,,,
89,,,,
89,,,,
88,,,,
89,,,,
89,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
90,,,,
90,,,,
89,,,,
90,,,,
90,,,,
88,,,,
88,,,,
88,,,,
87,,,,
87,,,,
88,,,,
88,,,,
87,,,,
88,,,,
