hr_data,P,A,D,Label
83,3.0,3.0,-1.0,Surprise
84,,,,
85,,,,
86,,,,
87,,,,
87,,,,
87,,,,
87,,,,
87,,,,
87,,,,
87,,,,
85,,,,
84,,,,
84,,,,
83,,,,
82,,,,
82,,,,
82,,,,
82,,,,
81,,,,
80,,,,
80,,,,
80,,,,
80,,,,
79,,,,
79,,,,
78,,,,
78,,,,
78,,,,
77,,,,
76,,,,
75,,,,
76,,,,
76,,,,
77,,,,
78,,,,
78,,,,
77,,,,
78,,,,
78,,,,
78,,,,
77,,,,
77,,,,
77,,,,
76,,,,
76,,,,
75,,,,
75,,,,
77,,,,
77,,,,
77,,,,
77,,,,
78,,,,
78,,,,
77,,,,
76,,,,
77,,,,
78,,,,
78,,,,
78,,,,
78,,,,
80,,,,
82,,,,
83,,,,
83,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
85,,,,
85,,,,
85,,,,
85,,,,
84,,,,
84,,,,
84,,,,
83,,,,
82,,,,
81,,,,
81,,,,
79,,,,
79,,,,
79,,,,
79,,,,
78,,,,
78,,,,
79,,,,
79,,,,
79,,,,
79,,,,
78,,,,
78,,,,
78,,,,
77,,,,
77,,,,
76,,,,
77,,,,
78,,,,
78,,,,
78,,,,
77,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
75,,,,
75,,,,
74,,,,
74,,,,
76,,,,
76,,,,
78,,,,
79,,,,
80,,,,
82,,,,
82,,,,
82,,,,
83,,,,
83,,,,
84,,,,
84,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
84,,,,
84,,,,
83,,,,
83,,,,
82,,,,
81,,,,
81,,,,
81,,,,
81,,,,
80,,,,
80,,,,
79,,,,
78,,,,
79,,,,
79,,,,
78,,,,
78,,,,
77,,,,
77,,,,
78,,,,
78,,,,
78,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
77,,,,
77,,,,
75,,,,
76,,,,
77,,,,
78,,,,
78,,,,
78,,,,
79,,,,
78,,,,
77,,,,
78,,,,
78,,,,
79,,,,
79,,,,
79,,,,
81,,,,
81,,,,
82,,,,
84,,,,
84,,,,
84,,,,
84,,,,
85,,,,
85,,,,
85,,,,
84,,,,
84,,,,
84,,,,
83,,,,
83,,,,
83,,,,
82,,,,
82,,,,
81,,,,
81,,,,
81,,,,
80,,,,
79,,,,
78,,,,
78,,,,
79,,,,
79,,,,
80,,,,
81,,,,
81,,,,
81,,,,
81,,,,
82,,,,
83,,,,
83,,,,
83,,,,
83,,,,
84,,,,
83,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
82,,,,
83,,,,
