hr_data,P,A,D,Label
60,-2.0,1.0,1.0,Anger
60,,,,
61,,,,
61,,,,
61,,,,
62,,,,
63,,,,
63,,,,
63,,,,
65,,,,
65,,,,
65,,,,
65,,,,
66,,,,
66,,,,
66,,,,
66,,,,
65,,,,
64,,,,
63,,,,
63,,,,
61,,,,
61,,,,
60,,,,
59,,,,
59,,,,
59,,,,
59,,,,
59,,,,
59,,,,
59,,,,
59,,,,
60,,,,
60,,,,
61,,,,
62,,,,
62,,,,
63,,,,
62,,,,
61,,,,
62,,,,
63,,,,
65,,,,
65,,,,
66,,,,
66,,,,
66,,,,
66,,,,
66,,,,
67,,,,
67,,,,
67,,,,
66,,,,
66,,,,
63,,,,
62,,,,
62,,,,
62,,,,
62,,,,
62,,,,
62,,,,
61,,,,
61,,,,
61,,,,
60,,,,
59,,,,
60,,,,
59,,,,
58,,,,
58,,,,
58,,,,
58,,,,
57,,,,
57,,,,
57,,,,
56,,,,
56,,,,
56,,,,
56,,,,
56,,,,
56,,,,
56,,,,
56,,,,
56,,,,
56,,,,
57,,,,
57,,,,
58,,,,
58,,,,
58,,,,
56,,,,
56,,,,
55,,,,
55,,,,
55,,,,
55,,,,
54,,,,
53,,,,
53,,,,
53,,,,
53,,,,
54,,,,
54,,,,
55,,,,
55,,,,
55,,,,
55,,,,
55,,,,
55,,,,
55,,,,
54,,,,
54,,,,
54,,,,
55,,,,
55,,,,
55,,,,
56,,,,
56,,,,
57,,,,
59,,,,
59,,,,
59,,,,
59,,,,
58,,,,
58,,,,
59,,,,
59,,,,
59,,,,
58,,,,
58,,,,
58,,,,
57,,,,
58,,,,
58,,,,
59,,,,
59,,,,
59,,,,
59,,,,
59,,,,
59,,,,
59,,,,
59,,,,
59,,,,
59,,,,
57,,,,
57,,,,
56,,,,
56,,,,
56,,,,
56,,,,
56,,,,
56,,,,
55,,,,
55,,,,
55,,,,
55,,,,
55,,,,
55,,,,
55,,,,
55,,,,
55,,,,
55,,,,
55,,,,
55,,,,
55,,,,
56,,,,
56,,,,
57,,,,
57,,,,
58,,,,
58,,,,
59,,,,
59,,,,
60,,,,
60,,,,
60,,,,
59,,,,
60,,,,
60,,,,
60,,,,
61,,,,
61,,,,
61,,,,
61,,,,
60,,,,
59,,,,
58,,,,
58,,,,
58,,,,
58,,,,
59,,,,
58,,,,
58,,,,
58,,,,
58,,,,
58,,,,
58,,,,
58,,,,
59,,,,
59,,,,
59,,,,
