hr_data,P,A,D,Label
84,-4.0,-1.0,3.0,Sad
84,,,,
84,,,,
85,,,,
85,,,,
86,,,,
87,,,,
87,,,,
86,,,,
86,,,,
87,,,,
87,,,,
87,,,,
87,,,,
87,,,,
86,,,,
87,,,,
86,,,,
85,,,,
85,,,,
85,,,,
86,,,,
87,,,,
88,,,,
89,,,,
89,,,,
89,,,,
89,,,,
89,,,,
88,,,,
89,,,,
88,,,,
87,,,,
86,,,,
85,,,,
85,,,,
84,,,,
84,,,,
84,,,,
84,,,,
83,,,,
82,,,,
82,,,,
81,,,,
81,,,,
82,,,,
83,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
84,,,,
83,,,,
83,,,,
82,,,,
82,,,,
83,,,,
84,,,,
83,,,,
85,,,,
85,,,,
85,,,,
84,,,,
84,,,,
83,,,,
83,,,,
84,,,,
84,,,,
83,,,,
83,,,,
83,,,,
82,,,,
82,,,,
82,,,,
82,,,,
82,,,,
83,,,,
84,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
84,,,,
84,,,,
85,,,,
85,,,,
84,,,,
83,,,,
82,,,,
82,,,,
82,,,,
81,,,,
81,,,,
80,,,,
81,,,,
82,,,,
81,,,,
82,,,,
83,,,,
83,,,,
83,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
83,,,,
83,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
85,,,,
85,,,,
85,,,,
85,,,,
84,,,,
83,,,,
82,,,,
83,,,,
84,,,,
85,,,,
86,,,,
85,,,,
85,,,,
84,,,,
83,,,,
83,,,,
83,,,,
83,,,,
82,,,,
81,,,,
80,,,,
79,,,,
79,,,,
79,,,,
78,,,,
80,,,,
80,,,,
80,,,,
82,,,,
83,,,,
83,,,,
84,,,,
84,,,,
85,,,,
85,,,,
86,,,,
86,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
86,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
83,,,,
83,,,,
82,,,,
82,,,,
82,,,,
82,,,,
82,,,,
81,,,,
80,,,,
79,,,,
80,,,,
81,,,,
81,,,,
82,,,,
83,,,,
84,,,,
84,,,,
86,,,,
86,,,,
88,,,,
89,,,,
89,,,,
89,,,,
89,,,,
89,,,,
89,,,,
88,,,,
87,,,,
88,,,,
88,,,,
89,,,,
89,,,,
88,,,,
88,,,,
