hr_data,P,A,D,Label
87,-4.0,2.0,-2.0,Fear
89,,,,
89,,,,
89,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
89,,,,
90,,,,
90,,,,
90,,,,
90,,,,
90,,,,
90,,,,
90,,,,
89,,,,
89,,,,
88,,,,
87,,,,
86,,,,
86,,,,
86,,,,
86,,,,
86,,,,
86,,,,
85,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
85,,,,
84,,,,
82,,,,
82,,,,
83,,,,
83,,,,
83,,,,
83,,,,
84,,,,
82,,,,
81,,,,
83,,,,
84,,,,
85,,,,
85,,,,
87,,,,
87,,,,
87,,,,
87,,,,
87,,,,
87,,,,
85,,,,
84,,,,
83,,,,
81,,,,
81,,,,
82,,,,
81,,,,
82,,,,
83,,,,
83,,,,
83,,,,
85,,,,
85,,,,
86,,,,
87,,,,
89,,,,
90,,,,
91,,,,
92,,,,
93,,,,
92,,,,
93,,,,
93,,,,
93,,,,
92,,,,
92,,,,
90,,,,
89,,,,
88,,,,
86,,,,
86,,,,
86,,,,
86,,,,
86,,,,
87,,,,
89,,,,
89,,,,
88,,,,
89,,,,
89,,,,
88,,,,
87,,,,
86,,,,
85,,,,
85,,,,
85,,,,
85,,,,
83,,,,
83,,,,
82,,,,
81,,,,
81,,,,
81,,,,
80,,,,
81,,,,
81,,,,
81,,,,
81,,,,
83,,,,
83,,,,
83,,,,
83,,,,
83,,,,
83,,,,
83,,,,
83,,,,
83,,,,
82,,,,
82,,,,
82,,,,
82,,,,
82,,,,
82,,,,
82,,,,
83,,,,
83,,,,
83,,,,
83,,,,
85,,,,
86,,,,
87,,,,
87,,,,
87,,,,
87,,,,
87,,,,
86,,,,
86,,,,
85,,,,
84,,,,
85,,,,
86,,,,
87,,,,
88,,,,
88,,,,
88,,,,
89,,,,
89,,,,
87,,,,
87,,,,
87,,,,
87,,,,
88,,,,
88,,,,
88,,,,
88,,,,
89,,,,
88,,,,
87,,,,
87,,,,
87,,,,
87,,,,
88,,,,
88,,,,
88,,,,
87,,,,
87,,,,
86,,,,
87,,,,
87,,,,
87,,,,
87,,,,
86,,,,
86,,,,
86,,,,
86,,,,
86,,,,
86,,,,
86,,,,
86,,,,
86,,,,
87,,,,
88,,,,
88,,,,
88,,,,
87,,,,
87,,,,
87,,,,
88,,,,
88,,,,
91,,,,
92,,,,
93,,,,
93,,,,
93,,,,
93,,,,
93,,,,
92,,,,
91,,,,
92,,,,
92,,,,
93,,,,
93,,,,
92,,,,
92,,,,
92,,,,
92,,,,
92,,,,
89,,,,
87,,,,
86,,,,
85,,,,
84,,,,
83,,,,
84,,,,
82,,,,
83,,,,
83,,,,
82,,,,
81,,,,
81,,,,
79,,,,
79,,,,
79,,,,
79,,,,
