hr_data,P,A,D,Label
81,0.0,3.0,1.0,Surprise
82,,,,
81,,,,
81,,,,
81,,,,
80,,,,
80,,,,
78,,,,
79,,,,
78,,,,
78,,,,
78,,,,
79,,,,
82,,,,
81,,,,
81,,,,
82,,,,
83,,,,
82,,,,
82,,,,
82,,,,
81,,,,
80,,,,
80,,,,
81,,,,
82,,,,
83,,,,
82,,,,
84,,,,
84,,,,
86,,,,
87,,,,
88,,,,
88,,,,
87,,,,
88,,,,
88,,,,
87,,,,
86,,,,
85,,,,
85,,,,
84,,,,
84,,,,
84,,,,
84,,,,
83,,,,
83,,,,
83,,,,
83,,,,
82,,,,
82,,,,
82,,,,
82,,,,
82,,,,
82,,,,
83,,,,
83,,,,
83,,,,
83,,,,
83,,,,
86,,,,
87,,,,
89,,,,
90,,,,
91,,,,
91,,,,
90,,,,
90,,,,
90,,,,
90,,,,
90,,,,
92,,,,
92,,,,
92,,,,
92,,,,
92,,,,
92,,,,
92,,,,
92,,,,
92,,,,
92,,,,
92,,,,
91,,,,
90,,,,
87,,,,
86,,,,
86,,,,
83,,,,
82,,,,
81,,,,
81,,,,
81,,,,
80,,,,
79,,,,
80,,,,
80,,,,
80,,,,
80,,,,
80,,,,
80,,,,
80,,,,
80,,,,
81,,,,
81,,,,
81,,,,
82,,,,
83,,,,
84,,,,
85,,,,
85,,,,
85,,,,
86,,,,
86,,,,
86,,,,
87,,,,
86,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
83,,,,
84,,,,
85,,,,
84,,,,
83,,,,
83,,,,
83,,,,
83,,,,
85,,,,
85,,,,
86,,,,
87,,,,
86,,,,
85,,,,
84,,,,
85,,,,
85,,,,
86,,,,
86,,,,
87,,,,
89,,,,
91,,,,
91,,,,
91,,,,
91,,,,
91,,,,
91,,,,
92,,,,
91,,,,
91,,,,
91,,,,
91,,,,
91,,,,
91,,,,
91,,,,
91,,,,
91,,,,
88,,,,
87,,,,
87,,,,
87,,,,
87,,,,
86,,,,
86,,,,
86,,,,
84,,,,
82,,,,
82,,,,
82,,,,
83,,,,
83,,,,
82,,,,
85,,,,
86,,,,
86,,,,
86,,,,
86,,,,
86,,,,
87,,,,
90,,,,
91,,,,
91,,,,
91,,,,
91,,,,
90,,,,
90,,,,
90,,,,
89,,,,
88,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
86,,,,
87,,,,
88,,,,
88,,,,
87,,,,
87,,,,
88,,,,
90,,,,
89,,,,
89,,,,
89,,,,
89,,,,
89,,,,
89,,,,
88,,,,
87,,,,
86,,,,
86,,,,
