hr_data,P,A,D,Label
82,2.0,2.0,3.0,Happy
84,,,,
85,,,,
86,,,,
86,,,,
88,,,,
88,,,,
88,,,,
88,,,,
89,,,,
89,,,,
90,,,,
91,,,,
90,,,,
91,,,,
92,,,,
92,,,,
94,,,,
95,,,,
94,,,,
95,,,,
95,,,,
94,,,,
93,,,,
92,,,,
92,,,,
92,,,,
92,,,,
92,,,,
92,,,,
92,,,,
92,,,,
93,,,,
94,,,,
94,,,,
95,,,,
94,,,,
93,,,,
93,,,,
92,,,,
92,,,,
92,,,,
90,,,,
88,,,,
88,,,,
88,,,,
87,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
84,,,,
85,,,,
85,,,,
86,,,,
87,,,,
87,,,,
87,,,,
87,,,,
86,,,,
88,,,,
89,,,,
89,,,,
88,,,,
88,,,,
87,,,,
85,,,,
84,,,,
84,,,,
82,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
80,,,,
80,,,,
82,,,,
82,,,,
82,,,,
82,,,,
82,,,,
82,,,,
81,,,,
81,,,,
82,,,,
82,,,,
82,,,,
80,,,,
80,,,,
80,,,,
79,,,,
78,,,,
78,,,,
79,,,,
78,,,,
77,,,,
77,,,,
76,,,,
78,,,,
77,,,,
77,,,,
77,,,,
77,,,,
75,,,,
75,,,,
74,,,,
74,,,,
73,,,,
74,,,,
74,,,,
74,,,,
74,,,,
75,,,,
74,,,,
74,,,,
75,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
75,,,,
75,,,,
75,,,,
75,,,,
75,,,,
75,,,,
75,,,,
74,,,,
74,,,,
74,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
74,,,,
75,,,,
75,,,,
75,,,,
76,,,,
80,,,,
82,,,,
82,,,,
82,,,,
82,,,,
88,,,,
88,,,,
88,,,,
91,,,,
94,,,,
94,,,,
94,,,,
93,,,,
93,,,,
93,,,,
92,,,,
93,,,,
93,,,,
93,,,,
93,,,,
89,,,,
89,,,,
89,,,,
89,,,,
89,,,,
89,,,,
89,,,,
88,,,,
88,,,,
87,,,,
88,,,,
88,,,,
87,,,,
