hr_data,P,A,D,Label
78,-3.0,1.0,1.0,Anger
79,,,,
80,,,,
81,,,,
81,,,,
81,,,,
81,,,,
82,,,,
82,,,,
81,,,,
80,,,,
80,,,,
79,,,,
79,,,,
79,,,,
78,,,,
77,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
74,,,,
73,,,,
72,,,,
71,,,,
70,,,,
70,,,,
69,,,,
68,,,,
68,,,,
67,,,,
66,,,,
66,,,,
66,,,,
66,,,,
66,,,,
66,,,,
66,,,,
67,,,,
67,,,,
67,,,,
68,,,,
68,,,,
68,,,,
67,,,,
66,,,,
65,,,,
64,,,,
63,,,,
63,,,,
63,,,,
63,,,,
64,,,,
63,,,,
63,,,,
63,,,,
62,,,,
62,,,,
62,,,,
62,,,,
62,,,,
62,,,,
62,,,,
62,,,,
63,,,,
63,,,,
63,,,,
64,,,,
65,,,,
66,,,,
66,,,,
68,,,,
69,,,,
70,,,,
70,,,,
70,,,,
69,,,,
69,,,,
69,,,,
70,,,,
70,,,,
69,,,,
69,,,,
68,,,,
68,,,,
67,,,,
68,,,,
67,,,,
67,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
