hr_data,P,A,D,Label
61,-4.0,3.0,-4.0,Fear
61,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
61,,,,
60,,,,
59,,,,
59,,,,
60,,,,
61,,,,
61,,,,
61,,,,
63,,,,
63,,,,
63,,,,
64,,,,
64,,,,
63,,,,
63,,,,
65,,,,
66,,,,
67,,,,
68,,,,
68,,,,
68,,,,
68,,,,
67,,,,
68,,,,
68,,,,
67,,,,
67,,,,
66,,,,
66,,,,
66,,,,
66,,,,
65,,,,
66,,,,
66,,,,
65,,,,
65,,,,
65,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
63,,,,
62,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
64,,,,
64,,,,
64,,,,
64,,,,
63,,,,
63,,,,
64,,,,
64,,,,
64,,,,
65,,,,
64,,,,
65,,,,
65,,,,
66,,,,
66,,,,
66,,,,
66,,,,
67,,,,
68,,,,
67,,,,
68,,,,
67,,,,
67,,,,
67,,,,
68,,,,
67,,,,
68,,,,
66,,,,
66,,,,
66,,,,
66,,,,
67,,,,
66,,,,
66,,,,
66,,,,
66,,,,
66,,,,
66,,,,
66,,,,
66,,,,
67,,,,
66,,,,
66,,,,
66,,,,
66,,,,
66,,,,
67,,,,
67,,,,
66,,,,
66,,,,
66,,,,
66,,,,
65,,,,
66,,,,
66,,,,
65,,,,
65,,,,
65,,,,
65,,,,
65,,,,
65,,,,
65,,,,
66,,,,
66,,,,
67,,,,
66,,,,
66,,,,
67,,,,
67,,,,
67,,,,
67,,,,
68,,,,
68,,,,
68,,,,
68,,,,
70,,,,
71,,,,
70,,,,
71,,,,
71,,,,
71,,,,
72,,,,
72,,,,
72,,,,
71,,,,
70,,,,
70,,,,
69,,,,
69,,,,
68,,,,
67,,,,
66,,,,
65,,,,
65,,,,
65,,,,
64,,,,
63,,,,
63,,,,
63,,,,
62,,,,
63,,,,
62,,,,
63,,,,
64,,,,
65,,,,
65,,,,
65,,,,
64,,,,
64,,,,
63,,,,
63,,,,
64,,,,
63,,,,
64,,,,
64,,,,
63,,,,
62,,,,
62,,,,
64,,,,
65,,,,
65,,,,
65,,,,
66,,,,
66,,,,
66,,,,
66,,,,
66,,,,
67,,,,
66,,,,
65,,,,
64,,,,
64,,,,
65,,,,
65,,,,
66,,,,
66,,,,
66,,,,
66,,,,
66,,,,
67,,,,
67,,,,
68,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
70,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
70,,,,
70,,,,
69,,,,
69,,,,
69,,,,
69,,,,
70,,,,
70,,,,
71,,,,
72,,,,
71,,,,
71,,,,
70,,,,
71,,,,
71,,,,
71,,,,
70,,,,
70,,,,
70,,,,
70,,,,
70,,,,
70,,,,
70,,,,
71,,,,
70,,,,
71,,,,
