hr_data,P,A,D,Label
73,2.0,2.0,4.0,Happy
73,,,,
74,,,,
74,,,,
72,,,,
72,,,,
72,,,,
73,,,,
72,,,,
70,,,,
69,,,,
69,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
69,,,,
69,,,,
69,,,,
70,,,,
70,,,,
71,,,,
71,,,,
71,,,,
71,,,,
73,,,,
73,,,,
74,,,,
75,,,,
75,,,,
75,,,,
74,,,,
75,,,,
75,,,,
74,,,,
74,,,,
73,,,,
73,,,,
74,,,,
74,,,,
74,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
77,,,,
76,,,,
76,,,,
76,,,,
76,,,,
75,,,,
76,,,,
76,,,,
77,,,,
76,,,,
76,,,,
77,,,,
77,,,,
78,,,,
78,,,,
77,,,,
76,,,,
75,,,,
75,,,,
76,,,,
75,,,,
75,,,,
75,,,,
74,,,,
74,,,,
74,,,,
74,,,,
74,,,,
74,,,,
74,,,,
73,,,,
73,,,,
74,,,,
73,,,,
74,,,,
74,,,,
73,,,,
73,,,,
73,,,,
73,,,,
71,,,,
71,,,,
71,,,,
71,,,,
70,,,,
69,,,,
69,,,,
69,,,,
70,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
73,,,,
73,,,,
73,,,,
73,,,,
72,,,,
72,,,,
72,,,,
72,,,,
71,,,,
71,,,,
71,,,,
71,,,,
72,,,,
72,,,,
72,,,,
73,,,,
73,,,,
74,,,,
75,,,,
75,,,,
75,,,,
75,,,,
75,,,,
75,,,,
75,,,,
75,,,,
75,,,,
74,,,,
74,,,,
74,,,,
74,,,,
74,,,,
74,,,,
74,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
74,,,,
74,,,,
74,,,,
75,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
74,,,,
73,,,,
73,,,,
72,,,,
71,,,,
72,,,,
72,,,,
72,,,,
73,,,,
73,,,,
73,,,,
74,,,,
73,,,,
74,,,,
73,,,,
73,,,,
74,,,,
74,,,,
75,,,,
