hr_data,P,A,D,Label
83,0.0,0.0,0.0,Calm
84,,,,
85,,,,
85,,,,
85,,,,
84,,,,
82,,,,
83,,,,
83,,,,
84,,,,
83,,,,
83,,,,
84,,,,
85,,,,
85,,,,
86,,,,
86,,,,
88,,,,
89,,,,
88,,,,
88,,,,
88,,,,
89,,,,
89,,,,
88,,,,
87,,,,
86,,,,
88,,,,
89,,,,
87,,,,
88,,,,
87,,,,
87,,,,
87,,,,
86,,,,
87,,,,
88,,,,
87,,,,
87,,,,
86,,,,
85,,,,
85,,,,
85,,,,
84,,,,
83,,,,
84,,,,
84,,,,
83,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
82,,,,
83,,,,
84,,,,
84,,,,
84,,,,
85,,,,
85,,,,
83,,,,
82,,,,
82,,,,
82,,,,
81,,,,
81,,,,
81,,,,
81,,,,
82,,,,
82,,,,
82,,,,
81,,,,
82,,,,
82,,,,
80,,,,
80,,,,
80,,,,
81,,,,
80,,,,
80,,,,
81,,,,
80,,,,
80,,,,
80,,,,
81,,,,
81,,,,
81,,,,
82,,,,
82,,,,
82,,,,
82,,,,
82,,,,
82,,,,
80,,,,
79,,,,
79,,,,
80,,,,
80,,,,
81,,,,
82,,,,
82,,,,
82,,,,
82,,,,
81,,,,
82,,,,
82,,,,
82,,,,
81,,,,
83,,,,
83,,,,
83,,,,
83,,,,
83,,,,
83,,,,
83,,,,
84,,,,
85,,,,
86,,,,
86,,,,
85,,,,
86,,,,
87,,,,
86,,,,
86,,,,
86,,,,
86,,,,
86,,,,
87,,,,
87,,,,
87,,,,
88,,,,
89,,,,
89,,,,
90,,,,
92,,,,
92,,,,
92,,,,
92,,,,
92,,,,
91,,,,
90,,,,
90,,,,
89,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
87,,,,
86,,,,
88,,,,
88,,,,
86,,,,
88,,,,
88,,,,
89,,,,
89,,,,
