hr_data,P,A,D,Label
84,-4.0,4.0,-4.0,Disgust
83,,,,
84,,,,
85,,,,
86,,,,
87,,,,
88,,,,
88,,,,
88,,,,
87,,,,
87,,,,
87,,,,
87,,,,
85,,,,
83,,,,
83,,,,
83,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
80,,,,
79,,,,
78,,,,
77,,,,
77,,,,
76,,,,
76,,,,
75,,,,
75,,,,
75,,,,
75,,,,
75,,,,
74,,,,
74,,,,
74,,,,
74,,,,
75,,,,
74,,,,
75,,,,
75,,,,
77,,,,
77,,,,
78,,,,
79,,,,
79,,,,
79,,,,
79,,,,
82,,,,
83,,,,
83,,,,
84,,,,
83,,,,
83,,,,
82,,,,
83,,,,
83,,,,
81,,,,
80,,,,
80,,,,
79,,,,
78,,,,
77,,,,
77,,,,
77,,,,
76,,,,
75,,,,
75,,,,
75,,,,
76,,,,
76,,,,
76,,,,
77,,,,
77,,,,
78,,,,
78,,,,
78,,,,
78,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
78,,,,
79,,,,
80,,,,
81,,,,
80,,,,
80,,,,
80,,,,
80,,,,
80,,,,
80,,,,
80,,,,
78,,,,
77,,,,
77,,,,
77,,,,
76,,,,
77,,,,
77,,,,
77,,,,
76,,,,
76,,,,
76,,,,
75,,,,
75,,,,
76,,,,
75,,,,
76,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
78,,,,
78,,,,
78,,,,
79,,,,
79,,,,
79,,,,
79,,,,
79,,,,
79,,,,
79,,,,
80,,,,
81,,,,
81,,,,
82,,,,
83,,,,
83,,,,
82,,,,
83,,,,
82,,,,
82,,,,
82,,,,
82,,,,
81,,,,
81,,,,
80,,,,
80,,,,
80,,,,
81,,,,
81,,,,
81,,,,
81,,,,
82,,,,
82,,,,
82,,,,
82,,,,
83,,,,
83,,,,
83,,,,
83,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
83,,,,
83,,,,
83,,,,
85,,,,
86,,,,
86,,,,
86,,,,
86,,,,
87,,,,
87,,,,
87,,,,
87,,,,
87,,,,
86,,,,
86,,,,
86,,,,
86,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
84,,,,
84,,,,
84,,,,
83,,,,
83,,,,
83,,,,
83,,,,
84,,,,
85,,,,
85,,,,
85,,,,
85,,,,
87,,,,
86,,,,
86,,,,
86,,,,
87,,,,
88,,,,
90,,,,
91,,,,
94,,,,
96,,,,
96,,,,
96,,,,
95,,,,
94,,,,
93,,,,
92,,,,
92,,,,
91,,,,
91,,,,
91,,,,
91,,,,
90,,,,
89,,,,
88,,,,
88,,,,
87,,,,
87,,,,
86,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
83,,,,
82,,,,
