hr_data,P,A,D,Label
77,0.0,0.0,0.0,Calm
78,,,,
78,,,,
78,,,,
76,,,,
76,,,,
76,,,,
75,,,,
75,,,,
75,,,,
76,,,,
77,,,,
77,,,,
77,,,,
77,,,,
79,,,,
80,,,,
81,,,,
81,,,,
82,,,,
82,,,,
82,,,,
82,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
80,,,,
80,,,,
80,,,,
80,,,,
80,,,,
81,,,,
81,,,,
80,,,,
80,,,,
80,,,,
79,,,,
78,,,,
79,,,,
79,,,,
79,,,,
79,,,,
78,,,,
78,,,,
78,,,,
79,,,,
79,,,,
78,,,,
79,,,,
79,,,,
79,,,,
80,,,,
80,,,,
81,,,,
80,,,,
81,,,,
82,,,,
82,,,,
83,,,,
83,,,,
83,,,,
83,,,,
83,,,,
82,,,,
83,,,,
82,,,,
82,,,,
82,,,,
82,,,,
82,,,,
79,,,,
79,,,,
79,,,,
78,,,,
78,,,,
77,,,,
76,,,,
75,,,,
75,,,,
75,,,,
75,,,,
75,,,,
76,,,,
77,,,,
77,,,,
78,,,,
79,,,,
78,,,,
77,,,,
78,,,,
78,,,,
77,,,,
77,,,,
78,,,,
78,,,,
77,,,,
78,,,,
80,,,,
80,,,,
79,,,,
79,,,,
80,,,,
80,,,,
80,,,,
80,,,,
79,,,,
79,,,,
80,,,,
81,,,,
83,,,,
83,,,,
82,,,,
82,,,,
82,,,,
82,,,,
81,,,,
81,,,,
81,,,,
80,,,,
78,,,,
77,,,,
77,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
77,,,,
77,,,,
77,,,,
78,,,,
78,,,,
79,,,,
81,,,,
82,,,,
83,,,,
83,,,,
85,,,,
85,,,,
85,,,,
85,,,,
84,,,,
84,,,,
84,,,,
83,,,,
83,,,,
83,,,,
83,,,,
83,,,,
85,,,,
86,,,,
88,,,,
88,,,,
89,,,,
89,,,,
89,,,,
88,,,,
88,,,,
88,,,,
87,,,,
87,,,,
86,,,,
83,,,,
82,,,,
