hr_data,P,A,D,Label
87,0.0,0.0,0.0,Calm
87,,,,
88,,,,
88,,,,
89,,,,
88,,,,
88,,,,
88,,,,
88,,,,
87,,,,
87,,,,
87,,,,
88,,,,
88,,,,
88,,,,
86,,,,
86,,,,
87,,,,
87,,,,
86,,,,
86,,,,
86,,,,
86,,,,
86,,,,
86,,,,
84,,,,
84,,,,
85,,,,
85,,,,
84,,,,
84,,,,
86,,,,
87,,,,
87,,,,
86,,,,
86,,,,
87,,,,
87,,,,
88,,,,
87,,,,
86,,,,
87,,,,
88,,,,
87,,,,
86,,,,
84,,,,
84,,,,
86,,,,
87,,,,
85,,,,
84,,,,
86,,,,
86,,,,
86,,,,
89,,,,
89,,,,
88,,,,
88,,,,
90,,,,
90,,,,
90,,,,
92,,,,
92,,,,
92,,,,
92,,,,
92,,,,
92,,,,
92,,,,
92,,,,
90,,,,
89,,,,
89,,,,
88,,,,
87,,,,
85,,,,
83,,,,
83,,,,
83,,,,
83,,,,
83,,,,
83,,,,
84,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
86,,,,
87,,,,
88,,,,
88,,,,
89,,,,
90,,,,
90,,,,
90,,,,
91,,,,
91,,,,
91,,,,
91,,,,
90,,,,
90,,,,
89,,,,
89,,,,
89,,,,
88,,,,
88,,,,
88,,,,
87,,,,
87,,,,
87,,,,
86,,,,
86,,,,
85,,,,
84,,,,
85,,,,
86,,,,
86,,,,
85,,,,
86,,,,
87,,,,
88,,,,
89,,,,
90,,,,
90,,,,
90,,,,
91,,,,
91,,,,
91,,,,
91,,,,
91,,,,
90,,,,
89,,,,
89,,,,
89,,,,
88,,,,
88,,,,
89,,,,
89,,,,
88,,,,
88,,,,
89,,,,
89,,,,
88,,,,
89,,,,
88,,,,
88,,,,
87,,,,
86,,,,
85,,,,
86,,,,
87,,,,
87,,,,
87,,,,
86,,,,
85,,,,
86,,,,
86,,,,
87,,,,
87,,,,
87,,,,
87,,,,
87,,,,
87,,,,
87,,,,
88,,,,
90,,,,
91,,,,
91,,,,
93,,,,
94,,,,
96,,,,
97,,,,
97,,,,
97,,,,
96,,,,
96,,,,
95,,,,
94,,,,
92,,,,
91,,,,
89,,,,
89,,,,
89,,,,
89,,,,
88,,,,
88,,,,
89,,,,
88,,,,
88,,,,
87,,,,
88,,,,
88,,,,
88,,,,
88,,,,
86,,,,
86,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
90,,,,
90,,,,
89,,,,
88,,,,
88,,,,
88,,,,
