hr_data,P,A,D,Label
82,-4.0,2.0,-1.0,Disgust
82,,,,
82,,,,
82,,,,
82,,,,
81,,,,
81,,,,
80,,,,
80,,,,
79,,,,
77,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
75,,,,
75,,,,
75,,,,
75,,,,
73,,,,
72,,,,
72,,,,
71,,,,
70,,,,
70,,,,
70,,,,
69,,,,
69,,,,
70,,,,
70,,,,
70,,,,
70,,,,
70,,,,
69,,,,
69,,,,
69,,,,
69,,,,
70,,,,
70,,,,
69,,,,
69,,,,
69,,,,
69,,,,
70,,,,
71,,,,
71,,,,
70,,,,
70,,,,
69,,,,
69,,,,
69,,,,
69,,,,
71,,,,
70,,,,
70,,,,
70,,,,
70,,,,
69,,,,
70,,,,
69,,,,
69,,,,
70,,,,
71,,,,
70,,,,
70,,,,
70,,,,
69,,,,
69,,,,
69,,,,
71,,,,
71,,,,
71,,,,
72,,,,
73,,,,
74,,,,
73,,,,
73,,,,
73,,,,
74,,,,
73,,,,
74,,,,
76,,,,
74,,,,
75,,,,
75,,,,
74,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
76,,,,
77,,,,
76,,,,
75,,,,
75,,,,
75,,,,
74,,,,
74,,,,
73,,,,
73,,,,
72,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
72,,,,
