hr_data,P,A,D,Label
83,4.0,4.0,0.0,Surprise
83,,,,
83,,,,
83,,,,
82,,,,
81,,,,
82,,,,
84,,,,
83,,,,
84,,,,
84,,,,
85,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
82,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
80,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
80,,,,
80,,,,
81,,,,
81,,,,
81,,,,
80,,,,
80,,,,
80,,,,
81,,,,
81,,,,
82,,,,
82,,,,
82,,,,
83,,,,
82,,,,
83,,,,
82,,,,
82,,,,
82,,,,
80,,,,
80,,,,
81,,,,
82,,,,
82,,,,
82,,,,
82,,,,
83,,,,
83,,,,
83,,,,
83,,,,
82,,,,
82,,,,
83,,,,
83,,,,
83,,,,
83,,,,
83,,,,
82,,,,
83,,,,
84,,,,
85,,,,
85,,,,
85,,,,
85,,,,
83,,,,
82,,,,
82,,,,
81,,,,
81,,,,
81,,,,
81,,,,
80,,,,
80,,,,
80,,,,
80,,,,
79,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
79,,,,
79,,,,
79,,,,
80,,,,
80,,,,
80,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
80,,,,
80,,,,
80,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
83,,,,
83,,,,
84,,,,
85,,,,
85,,,,
85,,,,
85,,,,
86,,,,
86,,,,
86,,,,
86,,,,
86,,,,
85,,,,
86,,,,
85,,,,
85,,,,
85,,,,
85,,,,
84,,,,
83,,,,
81,,,,
81,,,,
80,,,,
81,,,,
81,,,,
80,,,,
80,,,,
80,,,,
81,,,,
81,,,,
82,,,,
82,,,,
81,,,,
81,,,,
82,,,,
82,,,,
83,,,,
83,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
83,,,,
83,,,,
83,,,,
83,,,,
83,,,,
82,,,,
80,,,,
80,,,,
79,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
82,,,,
82,,,,
82,,,,
83,,,,
83,,,,
84,,,,
84,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
83,,,,
82,,,,
82,,,,
81,,,,
82,,,,
82,,,,
82,,,,
82,,,,
81,,,,
81,,,,
81,,,,
80,,,,
79,,,,
79,,,,
78,,,,
78,,,,
79,,,,
79,,,,
79,,,,
79,,,,
80,,,,
80,,,,
80,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
