hr_data,P,A,D,Label
61,-3.0,2.0,0.0,Disgust
62,,,,
61,,,,
61,,,,
60,,,,
60,,,,
61,,,,
61,,,,
61,,,,
61,,,,
63,,,,
63,,,,
64,,,,
64,,,,
65,,,,
65,,,,
65,,,,
65,,,,
64,,,,
64,,,,
64,,,,
62,,,,
62,,,,
61,,,,
60,,,,
60,,,,
60,,,,
59,,,,
59,,,,
59,,,,
59,,,,
59,,,,
59,,,,
60,,,,
60,,,,
61,,,,
61,,,,
62,,,,
63,,,,
63,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
63,,,,
63,,,,
62,,,,
61,,,,
61,,,,
62,,,,
62,,,,
62,,,,
61,,,,
61,,,,
60,,,,
60,,,,
60,,,,
60,,,,
59,,,,
60,,,,
60,,,,
60,,,,
60,,,,
60,,,,
60,,,,
60,,,,
60,,,,
59,,,,
59,,,,
59,,,,
58,,,,
58,,,,
58,,,,
58,,,,
59,,,,
60,,,,
61,,,,
61,,,,
61,,,,
61,,,,
60,,,,
61,,,,
61,,,,
62,,,,
62,,,,
61,,,,
60,,,,
60,,,,
60,,,,
60,,,,
60,,,,
60,,,,
60,,,,
60,,,,
60,,,,
60,,,,
60,,,,
60,,,,
60,,,,
60,,,,
60,,,,
60,,,,
60,,,,
61,,,,
61,,,,
62,,,,
62,,,,
62,,,,
61,,,,
61,,,,
62,,,,
63,,,,
63,,,,
63,,,,
62,,,,
62,,,,
62,,,,
62,,,,
62,,,,
63,,,,
63,,,,
62,,,,
62,,,,
62,,,,
62,,,,
62,,,,
62,,,,
63,,,,
63,,,,
63,,,,
62,,,,
61,,,,
61,,,,
61,,,,
62,,,,
63,,,,
63,,,,
63,,,,
62,,,,
61,,,,
61,,,,
61,,,,
61,,,,
61,,,,
61,,,,
61,,,,
61,,,,
61,,,,
62,,,,
63,,,,
63,,,,
64,,,,
63,,,,
