hr_data,P,A,D,Label
61,-3.0,3.0,2.0,Anger
61,,,,
61,,,,
61,,,,
62,,,,
62,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
62,,,,
62,,,,
61,,,,
61,,,,
60,,,,
60,,,,
59,,,,
59,,,,
59,,,,
58,,,,
58,,,,
58,,,,
58,,,,
59,,,,
59,,,,
59,,,,
58,,,,
58,,,,
59,,,,
59,,,,
60,,,,
60,,,,
61,,,,
61,,,,
61,,,,
60,,,,
60,,,,
60,,,,
60,,,,
60,,,,
59,,,,
58,,,,
57,,,,
57,,,,
57,,,,
57,,,,
57,,,,
57,,,,
57,,,,
57,,,,
57,,,,
57,,,,
57,,,,
57,,,,
57,,,,
57,,,,
56,,,,
56,,,,
56,,,,
56,,,,
56,,,,
56,,,,
56,,,,
57,,,,
57,,,,
58,,,,
58,,,,
59,,,,
59,,,,
59,,,,
59,,,,
59,,,,
60,,,,
60,,,,
60,,,,
59,,,,
59,,,,
59,,,,
59,,,,
59,,,,
59,,,,
59,,,,
60,,,,
61,,,,
61,,,,
62,,,,
61,,,,
61,,,,
61,,,,
60,,,,
60,,,,
60,,,,
60,,,,
59,,,,
59,,,,
59,,,,
