hr_data,P,A,D,Label
84,-4.0,2.0,4.0,Fear
84,,,,
84,,,,
84,,,,
84,,,,
85,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
85,,,,
86,,,,
86,,,,
86,,,,
85,,,,
86,,,,
87,,,,
87,,,,
88,,,,
87,,,,
87,,,,
86,,,,
85,,,,
85,,,,
84,,,,
84,,,,
84,,,,
83,,,,
81,,,,
78,,,,
77,,,,
77,,,,
77,,,,
76,,,,
75,,,,
75,,,,
75,,,,
75,,,,
75,,,,
74,,,,
73,,,,
74,,,,
75,,,,
76,,,,
76,,,,
76,,,,
76,,,,
75,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
75,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
75,,,,
74,,,,
74,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
77,,,,
78,,,,
77,,,,
77,,,,
77,,,,
77,,,,
76,,,,
76,,,,
76,,,,
74,,,,
73,,,,
73,,,,
73,,,,
72,,,,
72,,,,
71,,,,
70,,,,
69,,,,
69,,,,
70,,,,
70,,,,
70,,,,
68,,,,
69,,,,
69,,,,
68,,,,
67,,,,
67,,,,
67,,,,
67,,,,
66,,,,
66,,,,
66,,,,
67,,,,
67,,,,
67,,,,
67,,,,
66,,,,
65,,,,
65,,,,
66,,,,
66,,,,
66,,,,
66,,,,
67,,,,
67,,,,
67,,,,
68,,,,
68,,,,
69,,,,
69,,,,
70,,,,
70,,,,
70,,,,
70,,,,
70,,,,
70,,,,
71,,,,
71,,,,
71,,,,
72,,,,
72,,,,
73,,,,
74,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
71,,,,
73,,,,
74,,,,
74,,,,
75,,,,
76,,,,
76,,,,
75,,,,
74,,,,
74,,,,
74,,,,
73,,,,
73,,,,
73,,,,
73,,,,
74,,,,
74,,,,
75,,,,
76,,,,
76,,,,
76,,,,
76,,,,
78,,,,
78,,,,
78,,,,
79,,,,
79,,,,
80,,,,
81,,,,
80,,,,
79,,,,
79,,,,
79,,,,
79,,,,
80,,,,
82,,,,
82,,,,
83,,,,
83,,,,
85,,,,
85,,,,
85,,,,
86,,,,
86,,,,
87,,,,
88,,,,
91,,,,
91,,,,
91,,,,
90,,,,
89,,,,
89,,,,
91,,,,
92,,,,
91,,,,
91,,,,
93,,,,
93,,,,
94,,,,
94,,,,
93,,,,
93,,,,
93,,,,
90,,,,
89,,,,
89,,,,
89,,,,
88,,,,
87,,,,
86,,,,
86,,,,
86,,,,
86,,,,
84,,,,
83,,,,
82,,,,
81,,,,
81,,,,
81,,,,
79,,,,
79,,,,
79,,,,
78,,,,
78,,,,
79,,,,
79,,,,
80,,,,
80,,,,
81,,,,
