hr_data,P,A,D,Label
73,0.0,0.0,0.0,Calm
73,,,,
73,,,,
73,,,,
73,,,,
74,,,,
75,,,,
75,,,,
75,,,,
75,,,,
75,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
77,,,,
77,,,,
77,,,,
76,,,,
77,,,,
77,,,,
78,,,,
78,,,,
79,,,,
79,,,,
78,,,,
78,,,,
78,,,,
77,,,,
77,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
75,,,,
75,,,,
75,,,,
75,,,,
74,,,,
73,,,,
73,,,,
73,,,,
74,,,,
74,,,,
75,,,,
75,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
75,,,,
75,,,,
75,,,,
76,,,,
78,,,,
79,,,,
79,,,,
79,,,,
79,,,,
80,,,,
80,,,,
80,,,,
79,,,,
78,,,,
77,,,,
76,,,,
75,,,,
74,,,,
74,,,,
72,,,,
72,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
72,,,,
72,,,,
72,,,,
72,,,,
73,,,,
74,,,,
74,,,,
74,,,,
75,,,,
75,,,,
74,,,,
75,,,,
74,,,,
74,,,,
74,,,,
75,,,,
75,,,,
74,,,,
75,,,,
75,,,,
75,,,,
76,,,,
77,,,,
77,,,,
76,,,,
75,,,,
76,,,,
76,,,,
76,,,,
77,,,,
77,,,,
78,,,,
79,,,,
80,,,,
80,,,,
79,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
77,,,,
77,,,,
77,,,,
77,,,,
76,,,,
76,,,,
77,,,,
78,,,,
78,,,,
79,,,,
79,,,,
78,,,,
76,,,,
77,,,,
77,,,,
77,,,,
77,,,,
79,,,,
80,,,,
79,,,,
79,,,,
79,,,,
80,,,,
80,,,,
79,,,,
78,,,,
77,,,,
77,,,,
76,,,,
75,,,,
74,,,,
74,,,,
73,,,,
71,,,,
70,,,,
71,,,,
71,,,,
70,,,,
70,,,,
71,,,,
72,,,,
74,,,,
75,,,,
75,,,,
75,,,,
75,,,,
75,,,,
76,,,,
