hr_data,P,A,D,Label
84,2.0,0.0,1.0,Surprise
82,,,,
82,,,,
82,,,,
82,,,,
83,,,,
83,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
83,,,,
83,,,,
82,,,,
82,,,,
82,,,,
81,,,,
81,,,,
81,,,,
80,,,,
80,,,,
80,,,,
80,,,,
80,,,,
80,,,,
81,,,,
81,,,,
82,,,,
82,,,,
83,,,,
83,,,,
84,,,,
84,,,,
85,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
84,,,,
82,,,,
82,,,,
83,,,,
82,,,,
84,,,,
86,,,,
86,,,,
86,,,,
86,,,,
86,,,,
84,,,,
83,,,,
82,,,,
82,,,,
81,,,,
81,,,,
80,,,,
80,,,,
80,,,,
80,,,,
79,,,,
80,,,,
80,,,,
79,,,,
79,,,,
78,,,,
78,,,,
79,,,,
80,,,,
80,,,,
80,,,,
81,,,,
81,,,,
82,,,,
82,,,,
82,,,,
82,,,,
82,,,,
82,,,,
82,,,,
82,,,,
82,,,,
83,,,,
83,,,,
82,,,,
82,,,,
82,,,,
82,,,,
82,,,,
82,,,,
82,,,,
81,,,,
81,,,,
82,,,,
81,,,,
82,,,,
82,,,,
82,,,,
82,,,,
82,,,,
83,,,,
83,,,,
83,,,,
83,,,,
83,,,,
83,,,,
82,,,,
83,,,,
82,,,,
81,,,,
81,,,,
81,,,,
80,,,,
80,,,,
80,,,,
81,,,,
81,,,,
81,,,,
81,,,,
82,,,,
82,,,,
82,,,,
83,,,,
84,,,,
83,,,,
84,,,,
85,,,,
86,,,,
87,,,,
87,,,,
88,,,,
89,,,,
89,,,,
89,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
87,,,,
87,,,,
87,,,,
85,,,,
84,,,,
83,,,,
81,,,,
81,,,,
81,,,,
82,,,,
83,,,,
83,,,,
85,,,,
85,,,,
85,,,,
85,,,,
85,,,,
84,,,,
83,,,,
83,,,,
84,,,,
84,,,,
83,,,,
83,,,,
83,,,,
83,,,,
83,,,,
83,,,,
84,,,,
84,,,,
85,,,,
86,,,,
86,,,,
87,,,,
87,,,,
87,,,,
87,,,,
87,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
86,,,,
85,,,,
85,,,,
84,,,,
83,,,,
82,,,,
80,,,,
79,,,,
79,,,,
79,,,,
79,,,,
80,,,,
79,,,,
79,,,,
78,,,,
78,,,,
79,,,,
79,,,,
80,,,,
80,,,,
81,,,,
80,,,,
