hr_data,P,A,D,Label
77,0.0,0.0,0.0,Calm
77,,,,
77,,,,
78,,,,
78,,,,
78,,,,
78,,,,
79,,,,
80,,,,
81,,,,
82,,,,
83,,,,
83,,,,
82,,,,
82,,,,
82,,,,
81,,,,
81,,,,
81,,,,
80,,,,
78,,,,
79,,,,
78,,,,
77,,,,
76,,,,
76,,,,
77,,,,
76,,,,
76,,,,
75,,,,
75,,,,
75,,,,
75,,,,
75,,,,
76,,,,
75,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
75,,,,
75,,,,
75,,,,
75,,,,
76,,,,
76,,,,
76,,,,
76,,,,
77,,,,
79,,,,
79,,,,
79,,,,
79,,,,
78,,,,
78,,,,
79,,,,
79,,,,
79,,,,
79,,,,
78,,,,
79,,,,
80,,,,
80,,,,
80,,,,
80,,,,
79,,,,
78,,,,
78,,,,
77,,,,
77,,,,
77,,,,
77,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
78,,,,
78,,,,
79,,,,
79,,,,
80,,,,
82,,,,
82,,,,
83,,,,
86,,,,
88,,,,
86,,,,
85,,,,
86,,,,
86,,,,
86,,,,
87,,,,
86,,,,
85,,,,
85,,,,
84,,,,
83,,,,
84,,,,
84,,,,
81,,,,
80,,,,
79,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
77,,,,
76,,,,
77,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
77,,,,
77,,,,
78,,,,
76,,,,
78,,,,
79,,,,
80,,,,
80,,,,
80,,,,
80,,,,
82,,,,
83,,,,
85,,,,
85,,,,
85,,,,
85,,,,
83,,,,
82,,,,
80,,,,
79,,,,
78,,,,
77,,,,
77,,,,
77,,,,
77,,,,
79,,,,
80,,,,
80,,,,
80,,,,
80,,,,
81,,,,
81,,,,
80,,,,
80,,,,
79,,,,
80,,,,
80,,,,
81,,,,
81,,,,
80,,,,
80,,,,
79,,,,
79,,,,
