hr_data,P,A,D,Label
65,0.0,0.0,0.0,Calm
65,,,,
65,,,,
66,,,,
67,,,,
68,,,,
67,,,,
68,,,,
68,,,,
68,,,,
67,,,,
67,,,,
67,,,,
67,,,,
67,,,,
67,,,,
67,,,,
68,,,,
67,,,,
67,,,,
67,,,,
68,,,,
68,,,,
69,,,,
69,,,,
70,,,,
71,,,,
72,,,,
72,,,,
71,,,,
71,,,,
71,,,,
71,,,,
70,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
72,,,,
74,,,,
74,,,,
74,,,,
76,,,,
76,,,,
76,,,,
76,,,,
77,,,,
77,,,,
78,,,,
79,,,,
78,,,,
78,,,,
76,,,,
77,,,,
78,,,,
78,,,,
76,,,,
76,,,,
75,,,,
75,,,,
75,,,,
74,,,,
74,,,,
74,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
70,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
68,,,,
68,,,,
69,,,,
70,,,,
71,,,,
71,,,,
70,,,,
71,,,,
71,,,,
71,,,,
71,,,,
72,,,,
72,,,,
71,,,,
70,,,,
70,,,,
70,,,,
71,,,,
70,,,,
70,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
70,,,,
70,,,,
70,,,,
70,,,,
68,,,,
67,,,,
67,,,,
67,,,,
66,,,,
66,,,,
66,,,,
66,,,,
67,,,,
67,,,,
68,,,,
68,,,,
68,,,,
69,,,,
68,,,,
68,,,,
67,,,,
67,,,,
67,,,,
67,,,,
67,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
67,,,,
68,,,,
67,,,,
67,,,,
68,,,,
68,,,,
67,,,,
67,,,,
67,,,,
65,,,,
65,,,,
65,,,,
65,,,,
65,,,,
65,,,,
66,,,,
66,,,,
67,,,,
68,,,,
68,,,,
69,,,,
68,,,,
