hr_data,P,A,D,Label
76,-3.0,3.0,0.0,Anger
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
79,,,,
81,,,,
82,,,,
82,,,,
82,,,,
82,,,,
82,,,,
82,,,,
81,,,,
80,,,,
79,,,,
77,,,,
74,,,,
73,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
71,,,,
71,,,,
71,,,,
73,,,,
73,,,,
73,,,,
73,,,,
74,,,,
75,,,,
75,,,,
76,,,,
76,,,,
76,,,,
76,,,,
75,,,,
76,,,,
76,,,,
75,,,,
75,,,,
75,,,,
74,,,,
74,,,,
74,,,,
74,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
74,,,,
74,,,,
74,,,,
73,,,,
74,,,,
75,,,,
74,,,,
74,,,,
75,,,,
75,,,,
74,,,,
75,,,,
76,,,,
77,,,,
77,,,,
78,,,,
80,,,,
81,,,,
83,,,,
83,,,,
84,,,,
85,,,,
85,,,,
86,,,,
86,,,,
85,,,,
85,,,,
85,,,,
86,,,,
86,,,,
86,,,,
87,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
88,,,,
84,,,,
82,,,,
82,,,,
81,,,,
81,,,,
80,,,,
79,,,,
78,,,,
79,,,,
79,,,,
77,,,,
77,,,,
78,,,,
76,,,,
77,,,,
78,,,,
79,,,,
79,,,,
79,,,,
78,,,,
78,,,,
77,,,,
77,,,,
76,,,,
76,,,,
75,,,,
75,,,,
76,,,,
75,,,,
75,,,,
75,,,,
74,,,,
72,,,,
74,,,,
75,,,,
74,,,,
74,,,,
74,,,,
74,,,,
75,,,,
