hr_data,P,A,D,Label
82,-3.0,2.0,0.0,Anger
82,,,,
82,,,,
83,,,,
83,,,,
83,,,,
84,,,,
84,,,,
84,,,,
83,,,,
83,,,,
82,,,,
80,,,,
80,,,,
80,,,,
80,,,,
80,,,,
82,,,,
83,,,,
82,,,,
82,,,,
82,,,,
82,,,,
81,,,,
80,,,,
80,,,,
80,,,,
80,,,,
80,,,,
82,,,,
82,,,,
83,,,,
83,,,,
83,,,,
83,,,,
83,,,,
83,,,,
82,,,,
81,,,,
81,,,,
80,,,,
79,,,,
79,,,,
79,,,,
79,,,,
78,,,,
78,,,,
78,,,,
79,,,,
79,,,,
79,,,,
80,,,,
79,,,,
79,,,,
79,,,,
77,,,,
77,,,,
77,,,,
76,,,,
74,,,,
74,,,,
74,,,,
74,,,,
75,,,,
76,,,,
76,,,,
76,,,,
76,,,,
76,,,,
77,,,,
76,,,,
77,,,,
77,,,,
76,,,,
77,,,,
77,,,,
78,,,,
79,,,,
79,,,,
80,,,,
79,,,,
79,,,,
80,,,,
80,,,,
80,,,,
80,,,,
80,,,,
80,,,,
82,,,,
82,,,,
82,,,,
82,,,,
82,,,,
83,,,,
83,,,,
82,,,,
82,,,,
81,,,,
81,,,,
80,,,,
79,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
78,,,,
77,,,,
77,,,,
77,,,,
78,,,,
78,,,,
78,,,,
78,,,,
79,,,,
79,,,,
80,,,,
80,,,,
80,,,,
80,,,,
78,,,,
77,,,,
76,,,,
75,,,,
75,,,,
75,,,,
74,,,,
75,,,,
74,,,,
