hr_data,P,A,D,Label
70,0.0,0.0,0.0,Calm
70,,,,
71,,,,
70,,,,
71,,,,
71,,,,
71,,,,
72,,,,
72,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
70,,,,
70,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
70,,,,
70,,,,
70,,,,
70,,,,
70,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
70,,,,
71,,,,
71,,,,
71,,,,
71,,,,
72,,,,
72,,,,
72,,,,
72,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
72,,,,
72,,,,
71,,,,
71,,,,
72,,,,
72,,,,
71,,,,
71,,,,
71,,,,
71,,,,
70,,,,
70,,,,
70,,,,
70,,,,
70,,,,
70,,,,
70,,,,
70,,,,
69,,,,
69,,,,
69,,,,
69,,,,
68,,,,
69,,,,
70,,,,
70,,,,
69,,,,
69,,,,
69,,,,
68,,,,
68,,,,
69,,,,
69,,,,
69,,,,
68,,,,
68,,,,
68,,,,
68,,,,
67,,,,
68,,,,
68,,,,
68,,,,
68,,,,
69,,,,
69,,,,
68,,,,
68,,,,
69,,,,
69,,,,
69,,,,
69,,,,
70,,,,
69,,,,
69,,,,
69,,,,
70,,,,
69,,,,
69,,,,
69,,,,
69,,,,
70,,,,
69,,,,
68,,,,
68,,,,
69,,,,
68,,,,
68,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
70,,,,
70,,,,
69,,,,
69,,,,
69,,,,
68,,,,
69,,,,
70,,,,
71,,,,
72,,,,
73,,,,
73,,,,
73,,,,
74,,,,
75,,,,
75,,,,
75,,,,
75,,,,
75,,,,
76,,,,
77,,,,
78,,,,
79,,,,
80,,,,
80,,,,
81,,,,
81,,,,
80,,,,
80,,,,
79,,,,
79,,,,
78,,,,
77,,,,
76,,,,
75,,,,
