hr_data,P,A,D,Label
69,4.0,4.0,3.0,Happy
69,,,,
70,,,,
70,,,,
70,,,,
69,,,,
67,,,,
67,,,,
68,,,,
68,,,,
69,,,,
69,,,,
69,,,,
68,,,,
67,,,,
67,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
67,,,,
66,,,,
66,,,,
66,,,,
67,,,,
67,,,,
67,,,,
68,,,,
67,,,,
68,,,,
68,,,,
69,,,,
69,,,,
69,,,,
70,,,,
70,,,,
69,,,,
69,,,,
70,,,,
71,,,,
71,,,,
71,,,,
70,,,,
69,,,,
69,,,,
69,,,,
69,,,,
70,,,,
71,,,,
72,,,,
72,,,,
72,,,,
74,,,,
75,,,,
75,,,,
75,,,,
75,,,,
75,,,,
76,,,,
76,,,,
77,,,,
77,,,,
77,,,,
77,,,,
77,,,,
76,,,,
76,,,,
75,,,,
74,,,,
71,,,,
70,,,,
70,,,,
70,,,,
69,,,,
68,,,,
68,,,,
68,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
70,,,,
71,,,,
72,,,,
73,,,,
73,,,,
73,,,,
72,,,,
72,,,,
72,,,,
72,,,,
71,,,,
71,,,,
72,,,,
72,,,,
72,,,,
73,,,,
75,,,,
75,,,,
76,,,,
76,,,,
76,,,,
76,,,,
75,,,,
74,,,,
74,,,,
73,,,,
73,,,,
73,,,,
73,,,,
72,,,,
72,,,,
72,,,,
72,,,,
72,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
70,,,,
70,,,,
70,,,,
71,,,,
71,,,,
71,,,,
72,,,,
71,,,,
71,,,,
72,,,,
73,,,,
74,,,,
75,,,,
76,,,,
77,,,,
77,,,,
77,,,,
78,,,,
78,,,,
80,,,,
80,,,,
80,,,,
80,,,,
81,,,,
80,,,,
81,,,,
80,,,,
80,,,,
80,,,,
81,,,,
81,,,,
81,,,,
79,,,,
79,,,,
79,,,,
79,,,,
79,,,,
77,,,,
76,,,,
75,,,,
74,,,,
73,,,,
72,,,,
70,,,,
70,,,,
69,,,,
69,,,,
68,,,,
67,,,,
67,,,,
68,,,,
68,,,,
67,,,,
67,,,,
67,,,,
67,,,,
67,,,,
66,,,,
67,,,,
67,,,,
66,,,,
66,,,,
65,,,,
65,,,,
65,,,,
64,,,,
65,,,,
65,,,,
65,,,,
65,,,,
