hr_data,P,A,D,Label
68,2.0,2.0,1.0,Surprise
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
67,,,,
67,,,,
68,,,,
68,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
70,,,,
70,,,,
69,,,,
69,,,,
69,,,,
69,,,,
70,,,,
71,,,,
71,,,,
71,,,,
72,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
72,,,,
71,,,,
71,,,,
71,,,,
72,,,,
71,,,,
70,,,,
69,,,,
67,,,,
67,,,,
66,,,,
66,,,,
67,,,,
67,,,,
66,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
64,,,,
63,,,,
64,,,,
65,,,,
66,,,,
69,,,,
70,,,,
70,,,,
70,,,,
70,,,,
71,,,,
71,,,,
72,,,,
71,,,,
71,,,,
72,,,,
72,,,,
73,,,,
74,,,,
76,,,,
76,,,,
77,,,,
77,,,,
77,,,,
76,,,,
75,,,,
75,,,,
74,,,,
74,,,,
74,,,,
74,,,,
74,,,,
73,,,,
72,,,,
72,,,,
71,,,,
71,,,,
70,,,,
69,,,,
69,,,,
70,,,,
72,,,,
72,,,,
72,,,,
69,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
68,,,,
66,,,,
65,,,,
65,,,,
64,,,,
64,,,,
65,,,,
64,,,,
64,,,,
65,,,,
65,,,,
65,,,,
66,,,,
66,,,,
67,,,,
67,,,,
66,,,,
66,,,,
66,,,,
66,,,,
66,,,,
66,,,,
67,,,,
67,,,,
67,,,,
65,,,,
65,,,,
64,,,,
64,,,,
64,,,,
66,,,,
67,,,,
67,,,,
67,,,,
68,,,,
69,,,,
69,,,,
70,,,,
69,,,,
69,,,,
68,,,,
68,,,,
67,,,,
67,,,,
67,,,,
66,,,,
66,,,,
66,,,,
67,,,,
67,,,,
68,,,,
68,,,,
68,,,,
68,,,,
69,,,,
69,,,,
70,,,,
72,,,,
72,,,,
73,,,,
73,,,,
73,,,,
74,,,,
75,,,,
76,,,,
76,,,,
77,,,,
