hr_data,P,A,D,Label
69,-4.0,-4.0,-3.0,Sad
69,,,,
70,,,,
70,,,,
70,,,,
71,,,,
72,,,,
71,,,,
71,,,,
72,,,,
72,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
72,,,,
72,,,,
72,,,,
74,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
73,,,,
75,,,,
76,,,,
75,,,,
75,,,,
76,,,,
76,,,,
76,,,,
77,,,,
76,,,,
75,,,,
75,,,,
75,,,,
74,,,,
74,,,,
73,,,,
73,,,,
73,,,,
72,,,,
72,,,,
73,,,,
72,,,,
73,,,,
73,,,,
73,,,,
73,,,,
74,,,,
74,,,,
74,,,,
74,,,,
74,,,,
74,,,,
76,,,,
77,,,,
79,,,,
80,,,,
81,,,,
82,,,,
83,,,,
83,,,,
83,,,,
83,,,,
83,,,,
83,,,,
82,,,,
81,,,,
81,,,,
81,,,,
80,,,,
80,,,,
80,,,,
79,,,,
79,,,,
79,,,,
78,,,,
78,,,,
78,,,,
79,,,,
79,,,,
79,,,,
78,,,,
76,,,,
74,,,,
73,,,,
73,,,,
73,,,,
72,,,,
72,,,,
72,,,,
72,,,,
73,,,,
73,,,,
74,,,,
74,,,,
75,,,,
76,,,,
78,,,,
79,,,,
80,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
81,,,,
79,,,,
79,,,,
78,,,,
78,,,,
77,,,,
76,,,,
75,,,,
76,,,,
75,,,,
74,,,,
74,,,,
75,,,,
74,,,,
74,,,,
75,,,,
75,,,,
75,,,,
75,,,,
76,,,,
76,,,,
76,,,,
76,,,,
78,,,,
78,,,,
78,,,,
79,,,,
81,,,,
82,,,,
83,,,,
84,,,,
84,,,,
84,,,,
83,,,,
82,,,,
81,,,,
81,,,,
80,,,,
80,,,,
80,,,,
80,,,,
80,,,,
79,,,,
78,,,,
77,,,,
77,,,,
76,,,,
75,,,,
76,,,,
75,,,,
75,,,,
75,,,,
76,,,,
76,,,,
76,,,,
76,,,,
77,,,,
77,,,,
78,,,,
78,,,,
78,,,,
78,,,,
77,,,,
76,,,,
75,,,,
75,,,,
75,,,,
74,,,,
74,,,,
73,,,,
74,,,,
75,,,,
