hr_data,P,A,D,Label
61,-4.0,1.0,-3.0,Sad
62,,,,
62,,,,
61,,,,
61,,,,
61,,,,
62,,,,
61,,,,
63,,,,
63,,,,
62,,,,
63,,,,
63,,,,
62,,,,
62,,,,
62,,,,
62,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
63,,,,
64,,,,
64,,,,
65,,,,
66,,,,
66,,,,
67,,,,
66,,,,
66,,,,
65,,,,
65,,,,
65,,,,
65,,,,
64,,,,
63,,,,
63,,,,
62,,,,
60,,,,
60,,,,
61,,,,
61,,,,
61,,,,
61,,,,
61,,,,
61,,,,
61,,,,
62,,,,
62,,,,
63,,,,
63,,,,
63,,,,
64,,,,
64,,,,
64,,,,
63,,,,
63,,,,
64,,,,
64,,,,
64,,,,
63,,,,
64,,,,
64,,,,
64,,,,
63,,,,
65,,,,
66,,,,
66,,,,
67,,,,
67,,,,
67,,,,
68,,,,
70,,,,
71,,,,
71,,,,
71,,,,
71,,,,
71,,,,
70,,,,
72,,,,
70,,,,
69,,,,
69,,,,
68,,,,
67,,,,
67,,,,
66,,,,
65,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
64,,,,
65,,,,
66,,,,
67,,,,
66,,,,
66,,,,
67,,,,
66,,,,
66,,,,
66,,,,
66,,,,
65,,,,
65,,,,
65,,,,
65,,,,
64,,,,
63,,,,
62,,,,
62,,,,
61,,,,
62,,,,
62,,,,
61,,,,
61,,,,
62,,,,
62,,,,
61,,,,
62,,,,
63,,,,
64,,,,
64,,,,
64,,,,
65,,,,
66,,,,
66,,,,
65,,,,
65,,,,
66,,,,
66,,,,
66,,,,
66,,,,
66,,,,
67,,,,
67,,,,
67,,,,
67,,,,
67,,,,
67,,,,
67,,,,
68,,,,
68,,,,
68,,,,
68,,,,
67,,,,
67,,,,
67,,,,
67,,,,
67,,,,
68,,,,
67,,,,
66,,,,
66,,,,
65,,,,
65,,,,
65,,,,
65,,,,
66,,,,
67,,,,
67,,,,
66,,,,
66,,,,
67,,,,
67,,,,
68,,,,
68,,,,
67,,,,
68,,,,
68,,,,
67,,,,
67,,,,
67,,,,
66,,,,
65,,,,
66,,,,
65,,,,
65,,,,
66,,,,
66,,,,
65,,,,
65,,,,
65,,,,
65,,,,
67,,,,
67,,,,
68,,,,
69,,,,
69,,,,
70,,,,
70,,,,
70,,,,
70,,,,
70,,,,
70,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
69,,,,
68,,,,
69,,,,
69,,,,
69,,,,
70,,,,
71,,,,
71,,,,
71,,,,
71,,,,
73,,,,
73,,,,
72,,,,
73,,,,
74,,,,
75,,,,
75,,,,
74,,,,
74,,,,
74,,,,
