eeg_data,P,A,D,Label
73.93595283525373,0.0,0.0,0.0,Calm
69.5726117311248,,,,
66.74607110875392,,,,
65.17979915001378,,,,
65.50006805355365,,,,
65.18564727786483,,,,
64.2417426067254,,,,
64.46174290501797,,,,
65.35422319738768,,,,
66.28306474974538,,,,
67.40622232741258,,,,
68.7134953195849,,,,
70.09273390366923,,,,
70.67084382439025,,,,
70.2983957122734,,,,
69.28369233395945,,,,
67.32297585076245,,,,
66.47742677900592,,,,
66.8656401273249,,,,
67.19325510932221,,,,
67.95935342147813,,,,
67.87472038937463,,,,
66.73338041595203,,,,
65.54736582328007,,,,
63.964401483021994,,,,
62.8306169718359,,,,
62.30682998472888,,,,
61.69951891678064,,,,
61.2503520630876,,,,
60.61338897637592,,,,
59.70355442632205,,,,
58.890755220611496,,,,
58.078544228290596,,,,
57.293552979133814,,,,
56.58344819878212,,,,
55.86185775170416,,,,
55.15011696801399,,,,
54.49300994248536,,,,
53.88525956530113,,,,
53.32703912225124,,,,
52.82891065000719,,,,
52.22054648997966,,,,
51.49024434089846,,,,
50.72869602273383,,,,
49.891231215317575,,,,
49.077148947923604,,,,
48.29611536161688,,,,
47.4613342566301,,,,
46.59520640786798,,,,
45.742266059572756,,,,
44.895950962297924,,,,
44.050605554153655,,,,
43.2154378110143,,,,
42.344143135000046,,,,
41.43531735656077,,,,
40.51908138968035,,,,
39.58515900666844,,,,
38.757745805688046,,,,
38.05215596880644,,,,
37.402590634214,,,,
36.845404608884785,,,,
36.316801683410134,,,,
35.81318194579282,,,,
35.39943664444426,,,,
35.063954451125156,,,,
34.80684515346911,,,,
34.639549405630085,,,,
34.55721557615392,,,,
34.565365960790764,,,,
35.9001948488352,,,,
38.69125934893512,,,,
42.36851322238755,,,,
47.29446902933256,,,,
51.456883471096106,,,,
54.701313679717714,,,,
58.32577284059258,,,,
61.82755112207512,,,,
66.36918361517097,,,,
72.14091370690177,,,,
78.17959695144832,,,,
84.79783763743009,,,,
89.3816309470657,,,,
91.5785644482496,,,,
92.86716127392863,,,,
92.47915160808748,,,,
93.11390316627428,,,,
95.00995910538691,,,,
96.17143329841164,,,,
97.25140294930372,,,,
97.67290972602665,,,,
97.1996949517866,,,,
96.6103752596742,,,,
95.7184176653835,,,,
94.45308808400209,,,,
92.90843720080947,,,,
90.97002488764234,,,,
88.6512737593867,,,,
86.49151202640873,,,,
84.52610784345117,,,,
82.51978881453333,,,,
80.62053561189676,,,,
78.53679705780459,,,,
76.25853925223696,,,,
74.0643281559621,,,,
71.90207268999431,,,,
68.60228437035555,,,,
64.0926185271021,,,,
58.897541172800246,,,,
52.69906276246452,,,,
47.123099213665036,,,,
42.29955687959317,,,,
37.166046166477145,,,,
32.129128284161354,,,,
27.12582630322093,,,,
22.0892584731982,,,,
17.387508613239113,,,,
13.021341269056844,,,,
8.844203859650488,,,,
4.941705162023878,,,,
1.422397963532881,,,,
-1.6948260618500088,,,,
-1.475969600830627,,,,
2.4261552207985018,,,,
8.69297083683912,,,,
18.21131284131466,,,,
27.23894081954593,,,,
35.54225121025891,,,,
45.76123217639196,,,,
57.024604818023654,,,,
66.74491654414307,,,,
74.88931038182214,,,,
82.00079652504112,,,,
87.35005984645085,,,,
89.85037761660307,,,,
89.12487016556976,,,,
84.92005378630296,,,,
76.65625996903734,,,,
72.24325853027058,,,,
72.07611140179775,,,,
71.6908644592327,,,,
73.04724102926332,,,,
71.01417978437179,,,,
64.94621055272853,,,,
58.92302593017762,,,,
51.6460985119296,,,,
46.16322190775068,,,,
43.16313965272996,,,,
40.192993184982136,,,,
38.189010574760324,,,,
36.14298686127621,,,,
33.8281856907967,,,,
32.56758509253089,,,,
32.12807365918745,,,,
32.069470496075354,,,,
32.574492933211175,,,,
33.72648397093647,,,,
35.50393442173393,,,,
38.47806930948776,,,,
42.72722062460364,,,,
48.005717869423506,,,,
54.492322816096156,,,,
58.22116863834057,,,,
58.82063136829072,,,,
58.32832063574087,,,,
55.636884910220225,,,,
53.045628935011514,,,,
50.71459896928323,,,,
46.52320619363158,,,,
40.93901296255407,,,,
37.07009357458298,,,,
34.915070670469305,,,,
33.28648206610229,,,,
32.9553694837611,,,,
31.546675234666253,,,,
28.92225554347057,,,,
26.904329879592122,,,,
24.97037917639316,,,,
