eeg_data,P,A,D,Label
-459.9448484483692,-3.0,2.0,-3.0,Anger
-462.08362936489334,,,,
-463.80667822916587,,,,
-465.3087338361769,,,,
-466.45104777592206,,,,
-467.5674794845175,,,,
-468.666619793322,,,,
-469.4562458180739,,,,
-469.99852199322265,,,,
-470.5818185460938,,,,
-471.1896301383434,,,,
-471.71862463903574,,,,
-472.2325676926306,,,,
-472.4744442951397,,,,
-472.42439892157785,,,,
-472.2576701057228,,,,
-471.91175115491814,,,,
-471.80119616542083,,,,
-471.9813084892588,,,,
-472.2079523487203,,,,
-472.6010445239177,,,,
-472.95677655480506,,,,
-473.25656902218,,,,
-473.70846078595406,,,,
-474.27156906525664,,,,
-474.5775485916217,,,,
-474.6227174671853,,,,
-474.558366179365,,,,
-474.2926791917734,,,,
-474.0955388982159,,,,
-473.98466250042196,,,,
-473.74977773560204,,,,
-473.4508877009677,,,,
-472.8606972439157,,,,
-471.93181639824036,,,,
-470.8126830016532,,,,
-469.43049826427307,,,,
-467.8639854863788,,,,
-466.1192200425405,,,,
-464.08839155659797,,,,
-461.7826196018229,,,,
-459.4400187843117,,,,
-457.06145372790564,,,,
-454.5343055822489,,,,
-451.91483415563863,,,,
-449.0289389359975,,,,
-445.85920999298884,,,,
-442.53551571450265,,,,
-439.01500596188964,,,,
-435.37473233750285,,,,
-431.6338448308223,,,,
-427.7224549257956,,,,
-423.663950769143,,,,
-419.4389405836308,,,,
-415.04002809413697,,,,
-410.4967086396069,,,,
-405.80343177738786,,,,
-400.8458047661821,,,,
-395.6168275482965,,,,
-390.16639832791435,,,,
-384.4632914200166,,,,
-378.5783916914262,,,,
-372.51487257996666,,,,
-366.2096985935265,,,,
-359.6766548212876,,,,
-354.17377593555915,,,,
-349.8208650870956,,,,
-346.0373745597705,,,,
-343.18568443607387,,,,
-340.5272455642408,,,,
-338.0352459310667,,,,
-336.40892406681627,,,,
-335.5142944542211,,,,
-334.46840836858337,,,,
-333.29903390891513,,,,
-332.3592652587472,,,,
-331.4472456431384,,,,
-331.2915492484248,,,,
-331.9524471095488,,,,
-332.91402206199865,,,,
-334.3527957084646,,,,
-335.38979115857,,,,
-335.89314634672144,,,,
-336.4137816899799,,,,
-336.69455900704634,,,,
-337.13762171642674,,,,
-337.78630587194544,,,,
-338.21218666350836,,,,
-338.4969491980318,,,,
-339.48551711282937,,,,
-341.1931667981036,,,,
-343.26605796001206,,,,
-345.9174394532563,,,,
-348.5441543989266,,,,
-351.10710902171263,,,,
-354.0845273880339,,,,
-357.34381929800645,,,,
-359.7400050729113,,,,
-361.2120658166156,,,,
-362.2038342940355,,,,
-362.39865824535553,,,,
-362.5709639571009,,,,
-362.7416597637561,,,,
-362.2386635381149,,,,
-361.2075644512421,,,,
-360.2998584278213,,,,
-359.47792372963323,,,,
-358.5127869730931,,,,
-357.54901778144165,,,,
-356.0042400908801,,,,
-353.83495034388017,,,,
-351.43900282292526,,,,
-348.67569436261704,,,,
-346.4966661456054,,,,
-345.0293149873256,,,,
-343.7161519169938,,,,
-342.8331394192353,,,,
-341.91318524464015,,,,
-340.9149547528867,,,,
-340.31693561052737,,,,
-340.0263697080582,,,,
-339.20262415534324,,,,
-337.8386953999455,,,,
-336.2811964138106,,,,
-334.3215479010458,,,,
-332.57824861030105,,,,
-331.0929862676471,,,,
-329.386221075521,,,,
-327.59640902602865,,,,
-326.1326487149571,,,,
-324.9833091095374,,,,
-324.05549714844426,,,,
-323.45423511311316,,,,
-322.8300676181938,,,,
-322.18030896878463,,,,
-321.77281920986735,,,,
-321.54036435692035,,,,
-321.3636487187334,,,,
-321.2671215197097,,,,
-321.26699205801543,,,,
-321.3422896814087,,,,
-321.64394507155,,,,
-322.18120868442395,,,,
-322.86647030123964,,,,
-323.7373948515352,,,,
-324.3359653579091,,,,
-324.61234923215994,,,,
-324.8129953758453,,,,
-324.8080009645194,,,,
-324.8454299174785,,,,
-324.9436225952286,,,,
-324.86381664649446,,,,
-324.65556081133457,,,,
-324.6801128852191,,,,
-324.936731554558,,,,
-325.28296109439447,,,,
-325.80741264309813,,,,
-326.23489041909784,,,,
-326.5475794946878,,,,
-326.95499605648473,,,,
-327.39536438800894,,,,
-327.26832735951086,,,,
-326.53485572201794,,,,
-325.4312121017162,,,,
-323.78807248149525,,,,
-321.9989562445135,,,,
-320.0723297983081,,,,
-317.6570876507727,,,,
-314.82460457968136,,,,
-311.9302900791502,,,,
-308.9532560663032,,,,
-305.76104671245224,,,,
-302.4311742676581,,,,
-298.64690523141456,,,,
-294.38169964683397,,,,
-289.84947358564665,,,,
-284.9717563864409,,,,
-280.2463997392936,,,,
-275.7387268346793,,,,
-271.15164870549944,,,,
-266.62799646830797,,,,
-261.9211249862621,,,,
-257.0067094756305,,,,
-252.13337379364316,,,,
-247.2501641510045,,,,
-241.9088057279129,,,,
-236.1027748906124,,,,
-230.0138636218292,,,,
-223.5288728885089,,,,
-216.97255990932584,,,,
-210.36452665058638,,,,
-203.44822361240418,,,,
-196.29438711584396,,,,
-190.3520176373783,,,,
-185.73948536088344,,,,
-181.82781716115403,,,,
-179.02982198455769,,,,
-176.4514009457338,,,,
-174.06483166510097,,,,
-172.69248589650434,,,,
-172.17118460594173,,,,
-171.55024943848196,,,,
-170.86835293926814,,,,
-170.494079668999,,,,
-170.213029453266,,,,
-170.83158121496896,,,,
-172.4157109352883,,,,
-174.40304670140083,,,,
-176.98984772813444,,,,
-179.08648459078148,,,,
-180.53789039029223,,,,
-182.01049212898982,,,,
-183.18757670824257,,,,
-184.58479589411027,,,,
-186.25455115094852,,,,
-187.6593213895856,,,,
-188.90385794142915,,,,
-191.0033032620526,,,,
-193.97339986374192,,,,
-197.3934222015289,,,,
-201.5188478802137,,,,
-205.61847939579232,,,,
-209.64537239107253,,,,
-214.1764401600641,,,,
-219.05077027123642,,,,
-223.9576614451527,,,,
-228.93315963455447,,,,
-234.0112526172273,,,,
-239.12137015295204,,,,
-244.58494654115825,,,,
-250.40601864787232,,,,
-256.3653953664064,,,,
-262.52980915019117,,,,
-268.91850486326086,,,,
-275.5101741110518,,,,
-282.34188540022194,,,,
-289.41377378188383,,,,
-296.654095850693,,,,
-304.0649702307876,,,,
-311.68130666155844,,,,
-319.4877720713846,,,,
-327.90589724565626,,,,
-336.98022387606767,,,,
-346.50154332881937,,,,
-356.59135835212663,,,,
-367.01765387806086,,,,
-377.7691619189972,,,,
-389.07180628070984,,,,
-400.8828694170937,,,,
-412.899518709068,,,,
-425.1291264107216,,,,
