eeg_data,P,A,D,Label
-342.2656039305461,0.0,0.0,0.0,Calm
-349.8911676623485,,,,
-355.48093881098464,,,,
-359.95602038620314,,,,
-362.670671058158,,,,
-365.14055609589724,,,,
-367.405304238772,,,,
-368.1224482624491,,,,
-367.5722043915718,,,,
-367.12612027131297,,,,
-366.71013268958086,,,,
-365.8215829012854,,,,
-364.7644228093656,,,,
-362.3286418969313,,,,
-358.41852473754403,,,,
-353.8617650842064,,,,
-348.36325800166185,,,,
-343.7991893977864,,,,
-340.4223298516793,,,,
-337.11761159742093,,,,
-334.42755947230955,,,,
-331.43518420028323,,,,
-328.05410694783814,,,,
-325.2221578880329,,,,
-322.75412938322887,,,,
-318.9647600364156,,,,
-313.83426209734074,,,,
-308.05469969523244,,,,
-301.20439024185856,,,,
-294.51199157829683,,,,
-288.0568484863249,,,,
-280.87737805838583,,,,
-273.2453864434555,,,,
-266.94224932424083,,,,
-262.0400458224634,,,,
-257.895872750213,,,,
-254.99726262428246,,,,
-252.088069373736,,,,
-249.1398818248892,,,,
-247.21888246468632,,,,
-246.0883930333352,,,,
-244.81237992478302,,,,
-243.4575186868418,,,,
-242.3358525433424,,,,
-241.24386280042248,,,,
-241.04990992521562,,,,
-241.81797080222805,,,,
-242.9664037847784,,,,
-244.7062454399194,,,,
-245.46003938290823,,,,
-245.0254323162684,,,,
-244.3106314384269,,,,
-242.86057089610838,,,,
-241.4675029820234,,,,
-240.1990940164842,,,,
-238.25590870918052,,,,
-235.79573255505107,,,,
-234.18080728621842,,,,
-233.42002357764042,,,,
-232.9569664686253,,,,
-233.129121667182,,,,
-232.9277800951669,,,,
-232.28579662914,,,,
-231.98296296935231,,,,
-231.7935931434938,,,,
-231.35500380474065,,,,
-230.71697374976287,,,,
-229.8886463475842,,,,
-228.78715358204448,,,,
-227.8078064539073,,,,
-226.9488892467884,,,,
-225.94173754066048,,,,
-224.86488464930005,,,,
-223.69692970065879,,,,
-222.4049574621772,,,,
-221.0504678210693,,,,
-219.61862296636986,,,,
-218.0413359556944,,,,
-216.31888710007811,,,,
-214.46866732966134,,,,
-212.47282963080627,,,,
-210.8762858582497,,,,
-209.7298410032226,,,,
-208.76094850476107,,,,
-208.12268560773305,,,,
-207.50235893841736,,,,
-206.8809110594133,,,,
-206.55025178992588,,,,
-206.448816212338,,,,
-206.18592545364803,,,,
-205.76732664215538,,,,
-205.34285489430928,,,,
-204.81870134016086,,,,
-204.50382909053542,,,,
-204.4188662814788,,,,
-204.33455917351586,,,,
-204.32149692288223,,,,
-204.3025110235721,,,,
-204.2465069767569,,,,
-204.24170166539727,,,,
-204.2610243397517,,,,
-204.2960554869793,,,,
-204.35382438842817,,,,
-204.41397744630973,,,,
-204.47481975274465,,,,
-204.67548819353576,,,,
-205.02394704459076,,,,
-205.4516868986304,,,,
-205.99518095882252,,,,
-206.56960655920045,,,,
-207.16816798603017,,,,
-207.86396529219303,,,,
-208.6385119974567,,,,
-209.4427471065301,,,,
-210.28128642107757,,,,
-211.16497754962145,,,,
-212.08294605648862,,,,
-213.08185219818463,,,,
-214.16355437046826,,,,
-215.29623068966927,,,,
-216.49026454899482,,,,
-217.75288120914377,,,,
-219.08189832432342,,,,
-220.48165669177382,,,,
-221.9538644762786,,,,
-223.4867308914888,,,,
-225.08113474446012,,,,
-226.74473627130718,,,,
-228.47559364829883,,,,
-230.11988468357723,,,,
-231.66285966924724,,,,
-233.17544111048232,,,,
-234.61324425636803,,,,
-236.06724234944969,,,,
-237.5407172864468,,,,
-238.9477448406499,,,,
-240.3048501881732,,,,
-241.72275363334012,,,,
-243.1983056263464,,,,
-244.68714560829983,,,,
-246.2147544620194,,,,
-247.6903537780646,,,,
-249.10653372693906,,,,
-250.52795913464357,,,,
-251.93274738396514,,,,
-253.43860805653026,,,,
-255.0629896518438,,,,
-256.7336198182488,,,,
-258.48504955864877,,,,
-260.2627731798906,,,,
-262.0613991284576,,,,
-263.9389095950125,,,,
-265.88448546151244,,,,
-267.7870839851351,,,,
-269.6451345154617,,,,
-271.505336671789,,,,
-273.3399302077317,,,,
-275.2290734452685,,,,
-277.17822260379336,,,,
-279.12452429980857,,,,
-281.0858471108492,,,,
-282.7059108111016,,,,
-283.9408398008394,,,,
-284.9697274245015,,,,
-285.68678579474516,,,,
-286.28057711454636,,,,
-286.7584356182007,,,,
-286.92856075052015,,,,
-286.82346299117086,,,,
-286.7213424965275,,,,
-286.6158687827037,,,,
-286.38851834987736,,,,
-286.1030770432072,,,,
-285.5370055321505,,,,
-284.67021173378873,,,,
-283.66161161642657,,,,
-282.4565629373241,,,,
-281.27692169373694,,,,
-280.1580486868668,,,,
-278.9525061443844,,,,
-277.7250548010624,,,,
-276.3786801995729,,,,
-274.9005672725195,,,,
-273.39580384479456,,,,
-271.8436415104558,,,,
-270.0156582492286,,,,
-267.9054211255836,,,,
-265.60839882406646,,,,
-263.0656685776724,,,,
-260.43553444664497,,,,
-257.7271908336573,,,,
-254.81166807053643,,,,
-251.7226660959137,,,,
-249.27475864405,,,,
-247.53522777276532,,,,
-246.14537351578159,,,,
-245.3368774458585,,,,
-244.60964591325973,,,,
-243.94673436441138,,,,
-243.80824633943897,,,,
-244.1021403052291,,,,
-244.2876917432316,,,,
-244.38513667297366,,,,
-244.6037038341332,,,,
-244.82043626535275,,,,
-245.49025567417772,,,,
-246.64953019957974,,,,
-247.978598413644,,,,
-249.58735565360215,,,,
-250.87359473637989,,,,
-251.7499391625603,,,,
-252.58507188633075,,,,
-253.2031025900736,,,,
-253.88577681413943,,,,
-254.6612620416052,,,,
-255.2327674403995,,,,
-255.65681372048283,,,,
-256.49601764689686,,,,
-257.75850182576215,,,,
-259.2093330323571,,,,
-260.98950825472224,,,,
-262.6929536589906,,,,
-264.29270625210177,,,,
-266.1078541719114,,,,
-268.0483503087876,,,,
-269.39097570713704,,,,
-270.0982705780686,,,,
-270.44536480116403,,,,
-270.23203798259954,,,,
-269.9503613725315,,,,
-269.6123078569588,,,,
-268.79123285238063,,,,
-267.57898141146853,,,,
-266.3794645205776,,,,
-265.1674160985081,,,,
-263.80109894205543,,,,
-262.36913076124523,,,,
-260.50622329344424,,,,
-258.1843655788705,,,,
-255.65070880635062,,,,
-252.8162441026763,,,,
-250.2896371714382,,,,
-248.15086977345644,,,,
-246.04343470722833,,,,
-244.14303201039462,,,,
-242.14806903292185,,,,
-240.03130488290446,,,,
-238.09891772840282,,,,
-236.2903010374106,,,,
-234.0688980583385,,,,
-231.4296162831173,,,,
-228.59204119520396,,,,
-225.4224522267433,,,,
-222.31472146047216,,,,
-219.29453665734854,,,,
-216.0552202675153,,,,
-212.68427878599726,,,,
-210.27623248390702,,,,
-208.90873618103728,,,,
-208.13172074266015,,,,
-208.25444492678002,,,,
-208.57578473071828,,,,
-209.07717465916485,,,,
-210.39023864314856,,,,
-212.38679773497958,,,,
-214.391692943659,,,,
-216.43878967862472,,,,
-218.78272889069692,,,,
-221.27359840990272,,,,
-224.49962643428464,,,,
-228.50890486398572,,,,
-232.897654754116,,,,
-237.8099834626869,,,,
-242.38114970649727,,,,
-246.49319073067662,,,,
-250.6668851598484,,,,
-254.65242488953757,,,,
-258.8692132077381,,,,
-263.3587208370649,,,,
-267.6911782431705,,,,
-271.9522508999243,,,,
-276.93080835525825,,,,
-282.63816408602486,,,,
-288.7506783691795,,,,
-295.46689519664693,,,,
-302.21588676510584,,,,
-308.9617860938969,,,,
-316.15448747675595,,,,
-323.66869645423327,,,,
-329.51999150351367,,,,
-333.557304995176,,,,
-336.6217696097387,,,,
-338.15094452442526,,,,
-339.39274738854795,,,,
-340.3840363000535,,,,
-339.9901409374812,,,,
-338.43975176658495,,,,
-336.99811317059584,,,,
-335.60904165071065,,,,
-333.7894757427216,,,,
-331.8233686338611,,,,
-328.6255348990269,,,,
-324.10802573674044,,,,
-319.0234827069693,,,,
-313.10762808736945,,,,
-307.88592477395093,,,,
-303.5719121361602,,,,
-299.24051191650375,,,,
-295.33438767749305,,,,
-291.12442627975787,,,,
-286.53816523064154,,,,
-282.331109675184,,,,
-278.3553717995538,,,,
-273.2052481093715,,,,
-266.8604659467344,,,,
-259.901974970979,,,,
-251.976577384174,,,,
