eeg_data,P,A,D,Label
-241.7755191185309,0.0,0.0,0.0,Calm
-277.53553408613504,,,,
-306.1799839408808,,,,
-331.20316788647443,,,,
-350.29422475406733,,,,
-368.55790282548537,,,,
-386.1536863336463,,,,
-398.43384066410925,,,,
-406.337710626501,,,,
-415.11515641123367,,,,
-424.54484571234076,,,,
-432.6212172667219,,,,
-440.52863432924073,,,,
-443.7903220349762,,,,
-442.0477472819283,,,,
-438.42075467046476,,,,
-431.8236826484524,,,,
-428.45044352931535,,,,
-429.1787557188976,,,,
-430.24680905898816,,,,
-433.4568967592717,,,,
-435.86944602353884,,,,
-437.19409120420767,,,,
-440.4955003767614,,,,
-445.1811826731628,,,,
-445.5280377855989,,,,
-441.4560655115776,,,,
-435.3407586279586,,,,
-425.74707165584937,,,,
-416.81462558317253,,,,
-408.81426898555947,,,,
-398.4935630445006,,,,
-386.7683293663645,,,,
-378.19065882681366,,,,
-372.85081238024077,,,,
-369.2592599543945,,,,
-368.6342219268929,,,,
-367.5696254303645,,,,
-365.99565770806174,,,,
-366.70099416550767,,,,
-369.0326936754556,,,,
-370.886599412791,,,,
-372.45340215907095,,,,
-374.3506363011335,,,,
-376.12987606236237,,,,
-379.851803256907,,,,
-385.65491050092425,,,,
-392.1871008871009,,,,
-399.94606676634993,,,,
-404.6395294929143,,,,
-405.7363179600386,,,,
-405.6461288291951,,,,
-403.1319505179007,,,,
-400.39010001903074,,,,
-397.59319233930097,,,,
-392.5433736461969,,,,
-385.6725449762919,,,,
-380.572448409866,,,,
-377.2500395415893,,,,
-374.2426307565085,,,,
-372.4318292367069,,,,
-369.12263435446266,,,,
-364.1301470440584,,,,
-359.5151032560337,,,,
-354.66813539546644,,,,
-350.6483465613598,,,,
-347.7872256163699,,,,
-345.1497647966981,,,,
-343.0980782005598,,,,
-341.5114372112492,,,,
-340.3366993671043,,,,
-339.97381857585,,,,
-340.41641827138733,,,,
-340.14833275903254,,,,
-339.1197007634249,,,,
-338.0781344081228,,,,
-336.646214222637,,,,
-335.82923381914026,,,,
-335.7230023887292,,,,
-335.52298333594774,,,,
-335.4658678679894,,,,
-335.6220178985392,,,,
-335.91221398066443,,,,
-336.4783736698341,,,,
-337.32056418935645,,,,
-338.22372334215845,,,,
-339.20194998169035,,,,
-340.36096364066015,,,,
-341.65931474023307,,,,
-343.3927399091408,,,,
-345.598367464609,,,,
-348.10818923463637,,,,
-351.00720446034853,,,,
-354.16130633162385,,,,
-357.55971096332314,,,,
-361.3453600354399,,,,
-365.4930777810405,,,,
-368.689333811052,,,,
-370.8241986565752,,,,
-372.50096878796853,,,,
-373.34913338536865,,,,
-374.16351765383837,,,,
-374.9789295285981,,,,
-375.06559579536,,,,
-374.57434399692903,,,,
-374.3953358529946,,,,
-374.5029469165869,,,,
-374.5571208576455,,,,
-374.7650787303305,,,,
-374.39414371635394,,,,
-373.3904407118486,,,,
-372.2801515856687,,,,
-370.8905541099728,,,,
-370.105893129473,,,,
-370.06391573664536,,,,
-370.21820741643836,,,,
-370.8313802473317,,,,
-371.50875469457367,,,,
-372.2124205952504,,,,
-373.3752874494489,,,,
-374.9215735070675,,,,
-376.0131480414041,,,,
-376.64030934863126,,,,
-377.16209689657285,,,,
-377.3711549824441,,,,
-377.8751059006988,,,,
-378.71858014589037,,,,
-379.42975718459394,,,,
-380.1465688013853,,,,
-380.83430990264986,,,,
-381.43767154826907,,,,
-382.07223120633887,,,,
-382.7149428506839,,,,
-383.2752743516581,,,,
-383.7606656688095,,,,
-384.1930482484241,,,,
-384.5524470843397,,,,
-385.0422603219886,,,,
-385.6785308030919,,,,
-386.34788513964065,,,,
-387.1039856178548,,,,
-387.8350781943588,,,,
-388.5291752750149,,,,
-389.2867731665124,,,,
-390.08247433250335,,,,
-390.782008357087,,,,
-391.38473097884804,,,,
-391.93631359597236,,,,
-392.4022270362422,,,,
-392.88315356356424,,,,
-393.3825553714323,,,,
-393.82029738902617,,,,
-394.2167825320442,,,,
-394.62419474578786,,,,
-395.0372043637023,,,,
-395.44407846712346,,,,
-395.85615810371536,,,,
-396.2207066053194,,,,
-396.5352248705152,,,,
-396.83464921539553,,,,
-397.1068670044346,,,,
-397.1414127724287,,,,
-396.91940766405975,,,,
-396.5298516324479,,,,
-395.9114960436635,,,,
-395.1925113459722,,,,
-394.3752752102993,,,,
-393.33901676798456,,,,
-392.10582550241827,,,,
-390.81540661746055,,,,
-389.4609432481408,,,,
-387.9858098128914,,,,
-386.4205261939805,,,,
-384.6446086470575,,,,
-382.6468517125149,,,,
-380.5091423704444,,,,
-378.20109838669237,,,,
-375.8935502029132,,,,
-373.60922678550827,,,,
-371.2430450530472,,,,
-368.8437123005294,,,,
-366.3272682729441,,,,
-363.6843951824554,,,,
-360.99936246192595,,,,
-358.25419976870523,,,,
-355.28929423816527,,,,
-352.1011963992428,,,,
-348.75411136546364,,,,
-345.20704489201154,,,,
-341.5734271526537,,,,
-337.85941928892584,,,,
-333.9736347557507,,,,
-329.94013903306205,,,,
-326.7753855642126,,,,
-324.57235272026685,,,,
-322.8717070061391,,,,
-321.9656586938811,,,,
-321.2484091429563,,,,
-320.6995855760432,,,,
-320.8883817276584,,,,
-321.7051388402685,,,,
-322.45107465314,,,,
-323.15057616872565,,,,
-324.08133840184286,,,,
-325.0846363650151,,,,
-326.7427725277976,,,,
-329.10423869104324,,,,
-331.75944347380647,,,,
-334.85005507552023,,,,
-337.6452785526985,,,,
-340.0379339523402,,,,
-342.48267084995035,,,,
-344.7665154504744,,,,
-347.2287551017981,,,,
-349.9055531372583,,,,
-352.43931273710416,,,,
-354.89930423886415,,,,
-357.98103641698305,,,,
