eeg_data,P,A,D,Label
-353.56638146586005,0.0,0.0,0.0,Calm
-343.95468153615957,,,,
-336.14683310574605,,,,
-329.2486768747815,,,,
-323.85301953781624,,,,
-318.64338444598184,,,,
-313.578666339482,,,,
-309.85428985951353,,,,
-307.22754566834027,,,,
-304.3566589420797,,,,
-301.29880088347727,,,,
-298.5645563702411,,,,
-295.85123888463346,,,,
-294.3048309588859,,,,
-294.0166273270148,,,,
-294.188260107826,,,,
-295.09741480880064,,,,
-295.14653884068355,,,,
-294.1096363510545,,,,
-292.95497229367663,,,,
-291.21760266144,,,,
-289.6565744566556,,,,
-288.34627507349137,,,,
-286.4955413349325,,,,
-284.25706714900355,,,,
-283.1034320811898,,,,
-283.05461158908764,,,,
-283.4992308669022,,,,
-284.8061820680141,,,,
-285.90908835003165,,,,
-286.7378616170352,,,,
-288.1294100709396,,,,
-289.8475036658722,,,,
-290.9190792213477,,,,
-291.3409738472469,,,,
-291.4030710213948,,,,
-290.84936505417494,,,,
-290.4423316817306,,,,
-290.19568025039416,,,,
-289.50125600024245,,,,
-288.5065572259896,,,,
-287.61017447897444,,,,
-286.7671584547903,,,,
-285.87655111997583,,,,
-285.02100807368777,,,,
-283.7871501934652,,,,
-282.1491587954572,,,,
-280.37191263570855,,,,
-278.355702826679,,,,
-277.06934539277273,,,,
-276.6288679327426,,,,
-276.5001276013162,,,,
-276.96171302285734,,,,
-277.5099224385424,,,,
-278.10718181071314,,,,
-279.2532376887515,,,,
-280.8495081831709,,,,
-282.10386296917414,,,,
-283.01711055160615,,,,
-283.9102413275582,,,,
-284.58984259994185,,,,
-285.65554639561003,,,,
-287.1489146629002,,,,
-288.6143802532244,,,,
-290.18819607143087,,,,
-291.40990464410936,,,,
-292.1838379333584,,,,
-292.82436516997984,,,,
-293.18628312421544,,,,
-293.4269578613173,,,,
-293.5636269596646,,,,
-293.38344710574216,,,,
-292.9118400494789,,,,
-292.6473815462836,,,,
-292.5969298705425,,,,
-292.52977161115564,,,,
-292.56720788150415,,,,
-292.3543051552437,,,,
-291.85925767219913,,,,
-291.35515072052186,,,,
-290.75789094376637,,,,
-290.2040768308832,,,,
-289.7350091038065,,,,
-289.2233619529797,,,,
-288.7140644417695,,,,
-288.1869243014179,,,,
-287.63164260803933,,,,
-287.0987232516861,,,,
-286.5838889126951,,,,
-285.8739509273286,,,,
-284.9582304535616,,,,
-283.9366618488895,,,,
-282.7533946388058,,,,
-281.54379463284334,,,,
-280.3175057557254,,,,
-278.95961614337426,,,,
-277.49923084815657,,,,
-276.3966417923569,,,,
-275.6840108672181,,,,
-275.16504889660513,,,,
-274.9684536221522,,,,
-274.8010153854094,,,,
-274.65232836825663,,,,
-274.7846227180165,,,,
-275.14256115800157,,,,
-275.43792086252563,,,,
-275.68261258160703,,,,
-275.9831332499937,,,,
-276.2737779667353,,,,
-276.80051350510183,,,,
-277.5816292784339,,,,
-278.444425487483,,,,
-279.4475860995977,,,,
-280.25107394656516,,,,
-280.80571625964956,,,,
-281.3165248582528,,,,
-281.68379604583924,,,,
-282.06693718679537,,,,
-282.4807841434222,,,,
-282.75674936890164,,,,
-282.9261061950658,,,,
-283.30057134827626,,,,
-283.883420458549,,,,
-284.5437147373053,,,,
-285.3587931692514,,,,
-286.10133606495845,,,,
-286.75544556508527,,,,
-287.4977763076176,,,,
-288.27718545103266,,,,
-288.93837225462664,,,,
-289.4850448480313,,,,
-289.95331316866503,,,,
-290.303057937038,,,,
-290.66522611044104,,,,
-291.04072281921526,,,,
-291.328364579916,,,,
-291.5531686129857,,,,
-291.76124746817015,,,,
-291.9432515707511,,,,
-292.0921136621153,,,,
-292.21587014961887,,,,
-292.25665048225926,,,,
-292.21066727505143,,,,
-292.1113925871883,,,,
-291.94423503776716,,,,
-291.8779271567142,,,,
-291.9307374615705,,,,
-292.0111557706901,,,,
-292.1668799393502,,,,
-292.3064528832389,,,,
-292.42281465090696,,,,
-292.6036599849708,,,,
-292.83050777354197,,,,
-292.9693183349577,,,,
-293.02004864187217,,,,
-293.03527134059533,,,,
-292.98189344972326,,,,
-292.96141891797436,,,,
-292.98017870482386,,,,
-292.96037243683395,,,,
-292.92457623637796,,,,
-292.88275067928436,,,,
-292.8272468320846,,,,
-292.76940865549795,,,,
-292.7098761517373,,,,
-292.6240041025407,,,,
-292.5124535534736,,,,
-292.38763683497643,,,,
-292.2443192366947,,,,
-292.1026364593305,,,,
-291.96519056176083,,,,
-291.81846804039503,,,,
-291.6679739778454,,,,
-291.5054873093148,,,,
-291.32962753410845,,,,
-291.1491026398602,,,,
-290.96196689768936,,,,
-290.72891070587656,,,,
-290.44715929294887,,,,
-290.13383228573093,,,,
-289.77798418708403,,,,
-289.40407705813266,,,,
-289.01306468344706,,,,
-288.58291922218416,,,,
-288.11828116433566,,,,
-287.6427324011138,,,,
-287.1552067546558,,,,
-286.64705827730273,,,,
-286.12362268804213,,,,
-285.5646457886688,,,,
-284.9686096527425,,,,
-284.34965143881817,,,,
-283.70291995445314,,,,
-283.177846926263,,,,
-282.7909457655537,,,,
-282.4685420809137,,,,
