eeg_data,P,A,D,Label
-183.1921111397764,0.0,0.0,0.0,Calm
-194.1636611167046,,,,
-202.44966698318825,,,,
-209.32028098193612,,,,
-213.92418626053842,,,,
-218.16364301445446,,,,
-222.09517939368226,,,,
-223.99548032384175,,,,
-224.2142734888259,,,,
-224.65777834186886,,,,
-225.24047079732046,,,,
-225.23872427556918,,,,
-225.08050847761882,,,,
-223.1280086192321,,,,
-219.24964548116486,,,,
-214.58130055226502,,,,
-208.7247418262463,,,,
-204.001183917552,,,,
-200.73525758394527,,,,
-197.52287762522184,,,,
-195.03799558921875,,,,
-192.17041401357992,,,,
-188.81099198438156,,,,
-186.1105592002752,,,,
-183.8446556722649,,,,
-179.88053180324033,,,,
-174.18870176510148,,,,
-167.65128552399275,,,,
-159.73320067858245,,,,
-151.97854460379338,,,,
-144.4873643850989,,,,
-136.0462208811625,,,,
-126.99614216531529,,,,
-120.05416410882292,,,,
-115.35840161008673,,,,
-111.87605230669644,,,,
-110.35803538605677,,,,
-108.94981408007851,,,,
-107.60518121063942,,,,
-107.92790184768013,,,,
-109.57060859341505,,,,
-111.01607663192215,,,,
-112.3581288363378,,,,
-114.12640965755548,,,,
-115.98702875245573,,,,
-119.31067910737112,,,,
-124.20102534472828,,,,
-129.7286177131354,,,,
-136.2263530331164,,,,
-141.391696980207,,,,
-144.92134740640415,,,,
-148.15993453813073,,,,
-150.4417902427931,,,,
-152.90687652748915,,,,
-155.6564123196599,,,,
-157.5307380402012,,,,
-158.75762363576803,,,,
-161.3613553785524,,,,
-165.35929931093364,,,,
-169.92108514500882,,,,
-175.54991239894107,,,,
-180.75638829217084,,,,
-185.4418831621862,,,,
-190.76291731694923,,,,
-196.38730324879663,,,,
-200.81082330668065,,,,
-204.00932790758003,,,,
-206.45109915855136,,,,
-207.7329968658274,,,,
-208.9960034172373,,,,
-210.25799017948376,,,,
-210.58726019318357,,,,
-210.19987484150852,,,,
-209.7582790757617,,,,
-209.19314799853862,,,,
-208.31372064840855,,,,
-207.256734061292,,,,
-205.3523815167905,,,,
-202.55296213993321,,,,
-199.28770621982412,,,,
-195.3918411177804,,,,
-192.32919383167487,,,,
-190.27476888964196,,,,
-188.40785933958938,,,,
-187.14716800931038,,,,
-185.73182675494857,,,,
-184.09996701492287,,,,
-183.0020710312429,,,,
-182.28575909213012,,,,
-180.73155130818543,,,,
-178.33485863130005,,,,
-175.585742517376,,,,
-172.18266772863842,,,,
-169.03760311186267,,,,
-166.2098100082349,,,,
-162.99718935663594,,,,
-159.60342308076818,,,,
-157.14769298534148,,,,
-155.66698657201925,,,,
-154.78291937064662,,,,
-154.80120228320033,,,,
-154.91190628481326,,,,
-155.1014966836294,,,,
-156.05087353685073,,,,
-157.60909056716432,,,,
-159.22465119132139,,,,
-160.9452295877315,,,,
-162.9495673666341,,,,
-165.1214846436644,,,,
-167.9921336876963,,,,
-171.60229769337974,,,,
-175.60525842531277,,,,
-180.13235664162866,,,,
-184.13962243457058,,,,
-187.49904633001813,,,,
-190.80726873723125,,,,
-193.7656570508626,,,,
-196.910189888481,,,,
-200.28732596320617,,,,
-203.3659154270846,,,,
-206.25451423792046,,,,
-209.844063651154,,,,
-214.14120713497383,,,,
-218.78739283493218,,,,
-224.00461583576322,,,,
-229.13356393315826,,,,
-234.13263164683426,,,,
-239.51398735923976,,,,
-245.1317398385923,,,,
-249.75399416662003,,,,
-253.31261294919258,,,,
-256.2811847749444,,,,
-258.3170482441927,,,,
-260.25109108029176,,,,
-262.10322546986197,,,,
-263.1481727375119,,,,
-263.54013262199413,,,,
-263.9821726252747,,,,
-264.4319102595903,,,,
-264.63842968227385,,,,
-264.75620079063725,,,,
-264.15361415833945,,,,
-262.7813659965988,,,,
-261.0676396387912,,,,
-258.85817953446025,,,,
-257.19710790615255,,,,
-256.22185903632646,,,,
-255.31944102209255,,,,
-254.79116734173834,,,,
-254.11994858270526,,,,
-253.2586424143774,,,,
-252.73209175184672,,,,
-252.436127755452,,,,
-251.4469714073361,,,,
-249.7552992917305,,,,
-247.73900035152542,,,,
-245.1675245188993,,,,
-242.71791706127163,,,,
-240.43403488869862,,,,
-237.78788149262832,,,,
-234.92958772618897,,,,
-232.95490939965146,,,,
-231.91604895236546,,,,
-231.40608156974233,,,,
-231.7274181730636,,,,
-232.1236497596423,,,,
-232.5775560476461,,,,
-233.7400952774713,,,,
-235.47001037021118,,,,
-237.16948259119343,,,,
-238.8783689136742,,,,
