eeg_data,P,A,D,Label
-387.9725650407256,0.0,0.0,0.0,Calm
-387.6881455513213,,,,
-415.7367793557849,,,,
-427.7478209086266,,,,
-433.1665392704973,,,,
-439.481886609406,,,,
-441.13257482726783,,,,
-442.15259055799584,,,,
-442.32226963187406,,,,
-441.9555339258394,,,,
-441.83607738965736,,,,
-441.0939160621645,,,,
-440.1644921276858,,,,
-436.9467687488958,,,,
-431.26464478599195,,,,
-424.6209064490487,,,,
-416.49999634803453,,,,
-409.48472510353895,,,,
-403.96069054970894,,,,
-398.31096486818353,,,,
-393.29040522508836,,,,
-387.71374159971634,,,,
-381.45330091538045,,,,
-375.76875424305854,,,,
-370.4189214329077,,,,
-362.92565458904534,,,,
-353.2440826135551,,,,
-342.41052050071966,,,,
-329.7992479730813,,,,
-317.17952634624976,,,,
-304.66546568035966,,,,
-290.8538196336476,,,,
-276.1331418675617,,,,
-264.2317770884884,,,,
-255.36640241604766,,,,
-248.06169240481202,,,,
-243.35391972267865,,,,
-238.7591559558931,,,,
-234.2085381657553,,,,
-231.8779012743848,,,,
-231.3022743031149,,,,
-230.3045588289956,,,,
-229.0031408691188,,,,
-228.17809294545518,,,,
-227.34465113509515,,,,
-228.42944777641839,,,,
-231.57875691960987,,,,
-235.47101585103215,,,,
-240.57219386299118,,,,
-243.83580910257086,,,,
-244.84975944857035,,,,
-245.411026749074,,,,
-244.63572079264225,,,,
-244.01027328036025,,,,
-243.66909285507612,,,,
-242.08495695479576,,,,
-239.5539589968957,,,,
-238.79033383795112,,,,
-239.819770855693,,,,
-241.521910115804,,,,
-244.57168505029875,,,,
-246.97879218770882,,,,
-248.60996040096612,,,,
-251.0124768133401,,,,
-253.7418953494933,,,,
-255.6770230723461,,,,
-256.8772195223097,,,,
-257.5521416669088,,,,
-257.42202135636904,,,,
-257.50259828044966,,,,
-257.8004517190417,,,,
-257.56237752519604,,,,
-256.9868844249281,,,,
-256.3186114377244,,,,
-255.484807242966,,,,
-254.49293229707106,,,,
-253.38007230240777,,,,
-251.77777988909736,,,,
-249.66802926761684,,,,
-247.2527691494384,,,,
-244.4407754243439,,,,
-242.57121648924308,,,,
-241.785771791252,,,,
-241.37948971617408,,,,
-241.73236872022426,,,,
-242.11043058141632,,,,
-242.46346384722577,,,,
-243.4952792011176,,,,
-245.0611099413707,,,,
-246.13294527103423,,,,
-246.7176801584356,,,,
-247.2201884691941,,,,
-247.39081855287708,,,,
-248.0227875980692,,,,
-249.16933767225345,,,,
-250.23321423777932,,,,
-251.3945068815681,,,,
-252.24535617345333,,,,
-252.68127019058065,,,,
-253.0243029419244,,,,
-253.1417922772963,,,,
