eeg_data,P,A,D,Label
-100.38498358904577,-3.0,3.0,2.0,Anger
-101.37373928545652,,,,
-102.52632474596041,,,,
-103.82526162002786,,,,
-105.31585999783668,,,,
-106.81316055197156,,,,
-108.31828628458963,,,,
-109.96374944908784,,,,
-111.71398984395576,,,,
-113.55494861980858,,,,
-115.50215006694155,,,,
-117.54043665744764,,,,
-119.6715196291374,,,,
-121.94479704375891,,,,
-124.36278835613744,,,,
-126.90512862397169,,,,
-129.58510508541636,,,,
-132.14496076700735,,,,
-134.5601412446711,,,,
-136.96388329765836,,,,
-139.28414668449048,,,,
-141.66760701417323,,,,
-144.12454967985246,,,,
-146.51840096216583,,,,
-148.87883240781437,,,,
-151.39820506262518,,,,
-154.0753736421403,,,,
-156.83700463365642,,,,
-159.73026397332305,,,,
-162.6064271024699,,,,
-165.45644587079798,,,,
-168.39309981898532,,,,
-171.3832544373111,,,,
-173.76930932550897,,,,
-175.49592399205707,,,,
-176.84682769729886,,,,
-177.63352667929726,,,,
-178.25958699258442,,,,
-178.73615127362598,,,,
-178.68917853505596,,,,
-178.1911477582478,,,,
-177.67421497878158,,,,
-177.11970581346566,,,,
-176.35783181709843,,,,
-175.4851213516201,,,,
-174.1331494816798,,,,
-172.2705223317162,,,,
-170.15216968350475,,,,
-167.68743725310054,,,,
-165.37646358047658,,,,
-163.2891492445141,,,,
-161.11829680291547,,,,
-159.00838907940994,,,,
-156.7203458369921,,,,
-154.228935734448,,,,
-151.7805660411057,,,,
-149.32573748553904,,,,
-146.39697539819485,,,,
-142.98594545924504,,,,
-139.2845914258725,,,,
-135.17440333795057,,,,
-130.99028060716043,,,,
-126.7526068251057,,,,
-122.1951238125988,,,,
-117.39061731846616,,,,
-113.53275830822727,,,,
-110.71211476052832,,,,
-108.42017450855607,,,,
-106.99470344067257,,,,
-105.68493239109188,,,,
-104.4676313467699,,,,
-104.02433795151991,,,,
-104.2167247959963,,,,
-104.28065198114383,,,,
-104.24883595688841,,,,
-104.41207322147741,,,,
-104.59807093497005,,,,
-105.45985568682,,,,
-107.049522029073,,,,
-108.91234873161692,,,,
-111.20664412372412,,,,
-113.017223122307,,,,
-114.21491281689104,,,,
-115.35385592906059,,,,
-116.1677769326558,,,,
-117.0921555379973,,,,
-118.1695761403485,,,,
-118.94656958348631,,,,
-119.51075278673828,,,,
-120.70481403116034,,,,
-122.54011731471728,,,,
-124.66697349547418,,,,
-127.29647266628021,,,,
-129.81818692186346,,,,
-132.19202826133355,,,,
-134.89700971001858,,,,
-137.79791469906598,,,,
-140.1394869303587,,,,
-141.89950016381582,,,,
-143.3365604423177,,,,
-144.24636292721257,,,,
-145.17878894250651,,,,
-146.14549427556238,,,,
-146.68868357562567,,,,
-146.91285610052026,,,,
-147.18835322483275,,,,
-147.4849108968779,,,,
-147.68647704371384,,,,
-147.87262059150797,,,,
-147.68960739972724,,,,
-147.11243579096222,,,,
-146.3752120040656,,,,
-145.39212812934412,,,,
-144.85367044343388,,,,
-144.8465444828548,,,,
-144.97838030519233,,,,
-145.44813851317562,,,,
-145.90520739407341,,,,
-146.32080807028254,,,,
-147.04677174366174,,,,
-148.01362245291418,,,,
-148.63499377443893,,,,
-148.90835336570098,,,,
-149.07257785552403,,,,
-148.98300115428904,,,,
-149.07665698140943,,,,
-149.38296667330076,,,,
-149.5657863817497,,,,
-149.72333247915515,,,,
-149.84670994779609,,,,
-149.89800513910254,,,,
-149.95165812879299,,,,
-149.99572855639119,,,,
-149.9551062095096,,,,
-149.8344038370316,,,,
-149.65848137019125,,,,
-149.4108931251047,,,,
-149.22014483825316,,,,
-149.0972755308536,,,,
-148.9678234216155,,,,
-148.86573957812587,,,,
-148.7233083452334,,,,
-148.5325267983934,,,,
-148.35536239018973,,,,
-148.17618075891028,,,,
-147.8719640029834,,,,
-147.43816123979718,,,,
-146.92165083009894,,,,
-146.28940784778086,,,,
-145.62614653599022,,,,
-144.9347025294918,,,,
-144.14355874560752,,,,
-143.26923422137247,,,,
-142.37142941589408,,,,
-141.4457637974145,,,,
-140.4736559666623,,,,
