eeg_data,P,A,D,Label
-319.37485894382786,0.0,0.0,0.0,Calm
-315.09006036349007,,,,
-311.21397694388986,,,,
-307.56565508177437,,,,
-304.31163506816836,,,,
-300.94931204755324,,,,
-297.47112258874836,,,,
-294.2764051306949,,,,
-291.2685123718322,,,,
-288.19766129048264,,,,
-285.0947807401718,,,,
-282.0210831692148,,,,
-278.9259402789349,,,,
-276.07498534148425,,,,
-273.48529262993566,,,,
-270.98935530026006,,,,
-268.6519134122434,,,,
-265.8218790606427,,,,
-262.42291850141703,,,,
-258.8128359518589,,,,
-254.80511967909212,,,,
-250.74159163276596,,,,
-246.6479992274757,,,,
-242.18789801603802,,,,
-237.42872384915853,,,,
-232.90022930273886,,,,
-228.60213598927385,,,,
-224.3212965422363,,,,
-220.18743499162684,,,,
-215.7996963177143,,,,
-211.1309549840099,,,,
-206.4864960852717,,,,
-201.775705589179,,,,
-197.98305244918373,,,,
-195.24264591509817,,,,
-193.028825270666,,,,
-191.6361774764169,,,,
-190.5733639349953,,,,
-189.8164205379344,,,,
-189.88212525505784,,,,
-190.6856181603149,,,,
-191.4097494473593,,,,
-192.06598579826243,,,,
-193.00759110323986,,,,
-194.04416069020354,,,,
-195.81259061291493,,,,
-198.36954462773255,,,,
-201.251990762546,,,,
-204.61462631841,,,,
-207.9049850310966,,,,
-211.02704675264718,,,,
-214.36098877897842,,,,
-217.74319909782528,,,,
-221.39917518934743,,,,
-225.3611268230661,,,,
-229.37255122172755,,,,
-233.4811954331477,,,,
-238.28209863822116,,,,
-243.7932130520713,,,,
-249.76085986463485,,,,
-256.33841123505897,,,,
-263.1171992364531,,,,
-270.0722414428741,,,,
-277.53715272589807,,,,
-285.4243518221411,,,,
-291.9060311923352,,,,
-296.836609732147,,,,
-301.0127247543445,,,,
-303.91618651444105,,,,
-306.6798571935787,,,,
-309.34175086258375,,,,
-310.86620458977694,,,,
-311.4624945144023,,,,
-312.32667268175226,,,,
-313.41220895035536,,,,
-314.26036432503065,,,,
-315.14278336649045,,,,
-315.04847472461273,,,,
-313.89737872314595,,,,
