eeg_data,P,A,D,Label
-236.53156029516327,4.0,4.0,3.0,Happy
-235.282149950372,,,,
-253.50305722287172,,,,
-261.1433326083315,,,,
-264.6837093879716,,,,
-268.88072838786303,,,,
-269.9815348185492,,,,
-270.95452956118976,,,,
-271.5983216352215,,,,
-271.88815171460755,,,,
-272.3673150135889,,,,
-272.53327728954673,,,,
-272.62795629763025,,,,
-271.4507119639664,,,,
-268.89984675543633,,,,
-265.8433251314299,,,,
-261.98655252625883,,,,
-258.7068547893608,,,,
-256.2169754104229,,,,
-253.6401327256944,,,,
-251.38052572452904,,,,
-248.8206079750996,,,,
-245.89098505224342,,,,
-243.25779297769301,,,,
-240.79524621577755,,,,
-237.15349777955998,,,,
-232.3056821136788,,,,
-226.81986677577424,,,,
-220.35446545541126,,,,
-213.86726212559242,,,,
-207.42026585493358,,,,
-200.25108940185916,,,,
-192.5697958340768,,,,
-186.5468277537556,,,,
-182.31422124208714,,,,
-179.00155519258945,,,,
-177.21352348126175,,,,
-175.5172460664063,,,,
-173.87182695354957,,,,
-173.53889403906837,,,,
-174.2505399892413,,,,
-174.72035773555078,,,,
-175.01544154429402,,,,
-175.60110232921608,,,,
-176.19003748752445,,,,
-177.91334576556682,,,,
-180.8573102968044,,,,
-184.2435573541136,,,,
-188.3455014472896,,,,
-191.41407580033902,,,,
-193.21063562320404,,,,
-194.771265051494,,,,
-195.5880548326636,,,,
-196.51017411678632,,,,
-197.61523960387655,,,,
-198.02813696406085,,,,
-197.9180847435131,,,,
-198.8517494120259,,,,
-200.84479596256665,,,,
-203.24953008999287,,,,
-206.455820791068,,,,
-209.31685922339528,,,,
-211.75584763884186,,,,
-214.66529996591944,,,,
-217.789267826738,,,,
-220.24106274391707,,,,
-222.03046834241061,,,,
-223.39106821811896,,,,
-224.0917868705801,,,,
-224.85606364175962,,,,
-225.69259848167812,,,,
-226.03442071927518,,,,
-226.02059865660374,,,,
-225.9643228550281,,,,
-225.81837716011484,,,,
-225.5169545468298,,,,
-225.12067331620347,,,,
-224.27569939591916,,,,
-222.95953842331951,,,,
-221.38862384977483,,,,
-219.475858898612,,,,
-218.15642203053744,,,,
-217.5366241877427,,,,
-217.10624367037187,,,,
-217.1319265142204,,,,
-217.11631101777908,,,,
-217.02193302899258,,,,
-217.3335024650211,,,,
-217.9521828834169,,,,
-218.1258880264865,,,,
-217.855186753623,,,,
-217.43997193514167,,,,
-216.69575267584983,,,,
-216.19260958216225,,,,
-215.9682173814309,,,,
-215.58798646410511,,,,
-215.18022624668632,,,,
-214.8718918707082,,,,
-214.6289584443024,,,,
-214.48439991922714,,,,
-214.4637478887611,,,,
-214.3911007814013,,,,
-214.27060610516918,,,,
-214.211861730953,,,,
-214.18030684155704,,,,
-214.24182200160578,,,,
-214.41443601416947,,,,
-214.64411491681233,,,,
-214.95248454282242,,,,
-215.3356070140036,,,,
-215.79107100297765,,,,
-216.3411559028157,,,,
-216.9866689934893,,,,
-217.46466821824345,,,,
-217.75469267282372,,,,
-217.98323977127652,,,,
-218.07788053265702,,,,
-218.19764992201004,,,,
-218.35218011207212,,,,
-218.39849608382758,,,,
-218.36868976276853,,,,
-218.44079256996557,,,,
-218.61173755334846,,,,
-218.81662763444146,,,,
-219.09848963782963,,,,
-219.3147579081393,,,,
-219.45693757750882,,,,
-219.63103575806352,,,,
-219.80507502206726,,,,
-220.0040743605948,,,,
-220.24174042267285,,,,
-220.48321690320648,,,,
-220.73828609756447,,,,
-221.0179389628111,,,,
-221.31973108712074,,,,
-221.64734578267345,,,,
-222.00330358730926,,,,
-222.33301393074598,,,,
-222.63321686340757,,,,
-222.9323622389485,,,,
-223.21630962349514,,,,
-223.51756546652518,,,,
-223.8392478736646,,,,
-224.15342650601502,,,,
-224.4674800618544,,,,
-224.81549071909015,,,,
-225.19747731903576,,,,
-225.60258370270213,,,,
-226.0396106714199,,,,
-226.48244621220002,,,,
-226.93037512208213,,,,
-227.40411561163305,,,,
-227.8984666034504,,,,
-228.40072868197038,,,,
-228.91241176810158,,,,
-229.43629688385155,,,,
-229.96972701553813,,,,
-230.52603556937103,,,,
-231.10592977808992,,,,
-231.70082083399268,,,,
-232.3138489732795,,,,
-232.6569650896716,,,,
-232.6999321909816,,,,
-232.5798914265897,,,,
-232.21299264331128,,,,
-231.76226193210118,,,,
-231.2337667798012,,,,
-230.46931263103542,,,,
-229.49798685934996,,,,
-228.52916065878026,,,,
-227.5568426924503,,,,
-226.4952590617141,,,,
-225.39227981125117,,,,
-224.0769736939336,,,,
-222.53469299222127,,,,
-220.886747267594,,,,
-219.09148458478,,,,
-217.3393386365388,,,,
-215.65953767043084,,,,
-213.92987880116485,,,,
-212.20599883125604,,,,
-210.40225534547832,,,,
-208.50860236726672,,,,
-206.61680697148486,,,,
-204.70910176489707,,,,
-202.59747115252145,,,,
-200.27772923388267,,,,
-197.82850460727025,,,,
-195.20190333126786,,,,
-192.53052043000648,,,,
-189.82256989458176,,,,
-186.97172837612288,,,,
-184.00675756095995,,,,
-181.53556118508322,,,,
-179.60764453359175,,,,
-177.95827161213887,,,,
-176.76041041184288,,,,
-175.63907534757087,,,,
-174.582274416806,,,,
-173.93456485902215,,,,
-173.62725782911576,,,,
-173.26135933300526,,,,
-172.852802607897,,,,
-172.55589908851087,,,,
-172.2804480822559,,,,
-172.36429498189358,,,,
-172.83482390537688,,,,
-173.45592718694326,,,,
-174.30961591394464,,,,
-174.94262651616881,,,,
-175.29005341078536,,,,
-175.62922357435605,,,,
-175.8281902601202,,,,
-176.10064520090233,,,,
-176.46820027147461,,,,
-176.70734717124557,,,,
-176.86132710328968,,,,
-177.35272203131495,,,,
-178.18793827576602,,,,
-179.1914186667862,,,,
-180.4693694133306,,,,
-181.71720980085664,,,,
-182.91517135894463,,,,
-184.3032537373874,,,,
-185.81426474087144,,,,
-187.21200532647327,,,,
-188.50030830700592,,,,
-189.7429676513813,,,,
-190.8793354571497,,,,
-192.1040372120271,,,,
-193.4206020457092,,,,
-194.678587777121,,,,
-195.91637041080196,,,,
-197.21814641447318,,,,
-198.57239724479157,,,,
-199.9630603061196,,,,
-201.40731507895194,,,,
-202.81215726982705,,,,
-204.1727726388847,,,,
