eeg_data,P,A,D,Label
-483.473937491502,-2.0,3.0,0.0,Anger
-497.0586263249968,,,,
-463.7819075841461,,,,
-453.0658778539336,,,,
-449.3778299489027,,,,
-443.68789447506623,,,,
-444.5568485863109,,,,
-443.6111778917621,,,,
-441.62196721913483,,,,
-440.75067560794633,,,,
-439.70261467823786,,,,
-438.77067613396116,,,,
-437.8888724102976,,,,
-438.04252858280375,,,,
-439.3181000317804,,,,
-440.9790048256044,,,,
-443.27231408121,,,,
-445.1407879393638,,,,
-446.4137082383512,,,,
-447.7796629361584,,,,
-448.9267238144129,,,,
-450.3137731749853,,,,
-451.99559949798964,,,,
-453.4668580818833,,,,
-454.8212565196529,,,,
-457.12519221717133,,,,
-460.40252768204255,,,,
-464.20095302649133,,,,
-468.79120700111605,,,,
-473.4229915294029,,,,
-478.0476068147177,,,,
-483.2653763944873,,,,
-488.91213610985983,,,,
-493.2348832464827,,,,
-496.1258422946914,,,,
-498.29238628378295,,,,
-499.24617668614405,,,,
-500.14133108361665,,,,
-501.0117559433982,,,,
-500.8404195213784,,,,
-499.84351329398356,,,,
-499.06552364437516,,,,
-498.45330508160674,,,,
-497.6286933733661,,,,
-496.8256220616535,,,,
-495.1287179905413,,,,
-492.4685716539193,,,,
-489.47672031864715,,,,
-485.9323658027921,,,,
-483.2375981792487,,,,
-481.58491022739923,,,,
-480.1429219521192,,,,
-479.31930279211235,,,,
-478.4357075412549,,,,
-477.43027730073953,,,,
-477.00411274397794,,,,
-477.022416328312,,,,
-476.22734794527605,,,,
-474.6065350513048,,,,
-472.6810833396602,,,,
-470.1382535263877,,,,
-467.89894716661524,,,,
-466.0253121975903,,,,
-463.8012044889192,,,,
-461.43249894598426,,,,
-459.48789728968836,,,,
-457.9451658534985,,,,
-456.6842831130463,,,,
-455.8493394753664,,,,
-454.9421192401672,,,,
-453.9588027894194,,,,
-453.27553388436564,,,,
-452.7956124754872,,,,
-452.3710971775199,,,,
-452.0370301187403,,,,
-451.80440566247336,,,,
-451.6483605544713,,,,
-451.76848653568106,,,,
-452.17584599550935,,,,
-452.7568935768642,,,,
-453.5611398962134,,,,
-453.93715353352235,,,,
-453.8147518871328,,,,
-453.5409889991731,,,,
-452.930957811957,,,,
-452.33898458855566,,,,
-451.7902840282824,,,,
-450.9440367615455,,,,
-449.87050871585257,,,,
-449.0772442919882,,,,
-448.5620405673831,,,,
-448.1246431939188,,,,
-447.8889012352996,,,,
-447.4657921217033,,,,
-446.8295885596888,,,,
-446.2747974567263,,,,
-445.7135443688047,,,,
-444.8836040317942,,,,
-443.78936258502335,,,,
-442.4897375505965,,,,
-440.9156367983696,,,,
-439.286484637595,,,,
-437.60220321763353,,,,
-435.69055049926135,,,,
-433.59217488820536,,,,
-431.38847130243437,,,,
-429.0626429420212,,,,
-426.5987927541923,,,,
-424.01042493159895,,,,
-421.1953776737275,,,,
-418.1456016804906,,,,
-414.9188735131065,,,,
-411.48849017364404,,,,
-408.15641079938086,,,,
-404.95433655250685,,,,
-401.71729404563285,,,,
-398.52992483212535,,,,
-395.22652094592513,,,,
-391.7934440687722,,,,
-388.3874104597304,,,,
-384.97414619429907,,,,
-381.31166520648287,,,,
-377.3988804057383,,,,
-373.32927429544264,,,,
-369.04233849616793,,,,
-364.71959896075,,,,
-360.3714243466604,,,,
-355.8569032895436,,,,
-351.2156225376666,,,,
-347.5157832218464,,,,
-344.8508326448268,,,,
-342.748779572257,,,,
-341.51604023319226,,,,
-340.50582789968985,,,,
-339.6981210503128,,,,
-339.69577851008705,,,,
-340.38195371868727,,,,
-341.0383012168832,,,,
-341.692562038918,,,,
-342.628172275325,,,,
-343.6830880682299,,,,
-345.46225768848836,,,,
-348.01637705090917,,,,
-350.9229189232152,,,,
-354.32968188796804,,,,
-357.44534120279764,,,,
-360.15645268974777,,,,
-362.95154276412933,,,,
-365.6008410687169,,,,
-368.47702031385313,,,,
-371.6193228791548,,,,
-374.63898302689734,,,,
-377.61241872416105,,,,
-381.2850745929628,,,,
-385.6699288748751,,,,
-390.4584359271202,,,,
-395.83902656601015,,,,
-401.2776150851447,,,,
-406.740672860717,,,,
-412.65177404615685,,,,
-418.8941263281556,,,,
-424.05462051798514,,,,
-428.038562636402,,,,
-431.42648828537074,,,,
-433.8220634689135,,,,
-436.1404946666207,,,,
-438.4085640798589,,,,
-439.8104413750021,,,,
-440.5161261886088,,,,
-441.3908543951028,,,,
-442.3928419026245,,,,
-443.2019592673377,,,,
-444.0121466190592,,,,
-444.07151009376184,,,,
-443.32147283735964,,,,
-442.2818348782915,,,,
-440.7705297035849,,,,
-439.9080987810969,,,,
-439.84927432212237,,,,
-439.92476804458516,,,,
-440.46013861960745,,,,
-440.9151168854283,,,,
-441.23899373595606,,,,
-441.9904173685392,,,,
-443.06127222588583,,,,
-443.4372360396795,,,,
-443.1067409684434,,,,
-442.4895760508725,,,,
-441.3326237395252,,,,
-440.3753098981208,,,,
-439.66670098444064,,,,
-438.62937714458985,,,,
-437.4278275281434,,,,
-436.65605051288367,,,,
-436.30915566510026,,,,
-436.2251450889058,,,,
-436.5588778379732,,,,
-436.82974069859927,,,,
-437.03088115236085,,,,
-437.5398404735503,,,,
-438.26376969826265,,,,
-438.9843476383661,,,,
-439.7318213433044,,,,
-440.55410105136514,,,,
-441.40780756789457,,,,
-442.5333437877082,,,,
-443.94555562186997,,,,
-445.49499885556963,,,,
-447.2402522519003,,,,
-448.5634247095128,,,,
-449.3930538053481,,,,
-450.0665224342532,,,,
-450.4070312404188,,,,
-450.74086962209066,,,,
-451.0922165864614,,,,
-451.1410041327188,,,,
-450.9515454816843,,,,
-451.0220192972606,,,,
-451.3516416054736,,,,
-451.7404687213311,,,,
-452.3102878393694,,,,
-452.68294240426684,,,,
-452.8328001115438,,,,
-453.04724702693375,,,,
-453.2406855521338,,,,
-453.450974684425,,,,
-453.7126925390819,,,,
-453.94611069208537,,,,
-454.1694344821418,,,,
-454.4284650210117,,,,
-454.7175077925664,,,,
-455.0311791423837,,,,
-455.379372595242,,,,
-455.62981821086373,,,,
-455.7727705203022,,,,
-455.87951270918387,,,,
-455.91514614249496,,,,
-455.95416574325964,,,,
-456.0038989662614,,,,
-455.99792479437684,,,,
-455.9528935271863,,,,
-455.95792882001837,,,,
-456.01339084814583,,,,
-456.0886502711338,,,,
-456.2065458693791,,,,
-456.2998661689945,,,,
-456.36613652940287,,,,
-456.458577922136,,,,
-456.5634390350987,,,,
-456.6447122931872,,,,
-456.705675735651,,,,
-456.75449089961035,,,,
-456.7831262739192,,,,
-456.82716752167784,,,,
-456.8881389152563,,,,
-456.9420090712557,,,,
-456.99679445300507,,,,
-457.01817070621905,,,,
-457.0005004831585,,,,
-456.96587767643365,,,,
-456.9040939732788,,,,
-456.82916761455374,,,,
-456.74266260136164,,,,
-456.62843653521594,,,,
-456.48918569011073,,,,
-456.3568240226693,,,,
-456.2317144586812,,,,
-456.1000403122932,,,,
-455.96966980760027,,,,
-455.8176007172588,,,,
-455.6420907567201,,,,
-455.4609899828391,,,,
-455.26904644479276,,,,
-455.07152016550936,,,,
-454.87088820454665,,,,
-454.6608846955463,,,,
-454.443512516932,,,,
-454.2198874214442,,,,
-453.9896214570072,,,,
-453.7540598010988,,,,
-453.5135250169134,,,,
-453.2573844581668,,,,
-452.98508745236427,,,,
-452.7020878534774,,,,
-452.4056628454104,,,,
-452.10239303939926,,,,
-451.79290863484107,,,,
-451.4716922930947,,,,
-451.14025769078637,,,,
-450.8272860644165,,,,
-450.5350729927052,,,,
-450.2512817356509,,,,
-449.98407316736825,,,,
-449.71576882218767,,,,
-449.44584568169023,,,,
-449.1905680559972,,,,
-448.9467241892092,,,,
-448.6960934825654,,,,
-448.43951060183883,,,,
-448.1840158527814,,,,
-447.9255470330269,,,,
-447.67974346085714,,,,
-447.4479129646225,,,,
-447.21925867539613,,,,
-446.9976188022642,,,,
-446.76276918052787,,,,
-446.51184626054703,,,,
-446.25740741135866,,,,
-445.99361092302183,,,,
-445.7300197827553,,,,
-445.4676801781998,,,,
-445.19668999761046,,,,
-444.9190426274324,,,,
-444.65380392379615,,,,
-444.4013415086509,,,,
-444.15382192021536,,,,
-443.9160926730489,,,,
-443.674558184518,,,,
-443.4284015188038,,,,
-443.1884729640565,,,,
-442.95182965537435,,,,
-442.6652286567047,,,,
-442.32451966193406,,,,
-441.9526039791663,,,,
-441.5343892664295,,,,
-441.10312182420654,,,,
-440.6598543776384,,,,
-440.17428007204455,,,,
-439.65251894733694,,,,
-439.1290322703346,,,,
-438.60239786825514,,,,
-438.0594277432245,,,,
-437.5079093443602,,,,
-436.9185257803418,,,,
-436.28893310053076,,,,
-435.63959545376656,,,,
-434.9634103459534,,,,
-434.30080299560683,,,,
-433.65752083383177,,,,
-433.009006451586,,,,
-432.36703214388564,,,,
-431.7124464587977,,,,
-431.043362484301,,,,
-430.37977973152715,,,,
-429.71784564713363,,,,
-429.02017893641164,,,,
-428.2862624223831,,,,
-427.5316311230965,,,,
-426.7469176458727,,,,
-425.9591674775312,,,,
-425.17015935722293,,,,
-424.35865657809995,,,,
-423.530649413663,,,,
-422.79230618729576,,,,
-422.1520913386959,,,,
-421.56456206711283,,,,
-421.05994919087914,,,,
-420.5722895316848,,,,
-420.0996669945017,,,,
-419.7025815672678,,,,
-419.3690402100797,,,,
-419.03053054657113,,,,
-418.69005682014364,,,,
-418.37410439440316,,,,
-418.06732733306336,,,,
-417.82831793261454,,,,
-417.66192846740097,,,,
-417.5275563128329,,,,
