eeg_data,P,A,D,Label
-103.0277337833802,-3.0,-1.0,-2.0,Sad
-95.75048272118264,,,,
-125.64136409302887,,,,
-137.35641237295195,,,,
-143.19626503384134,,,,
-150.67286402932746,,,,
-152.948538059491,,,,
-156.4655009945827,,,,
-160.66180891434868,,,,
-164.06775512710672,,,,
-167.7055895991736,,,,
-171.2483668917073,,,,
-174.80700865926354,,,,
-177.36635907545204,,,,
-178.84042734582206,,,,
-179.97527994539382,,,,
-180.51877940750802,,,,
-181.67183134417442,,,,
-183.6197361586557,,,,
-185.60239843442832,,,,
-187.9728017700156,,,,
-190.19184366237744,,,,
-192.20048979066127,,,,
-194.58107373239628,,,,
-197.22475882892863,,,,
-198.96191478602253,,,,
-199.77084277340924,,,,
-200.14487069871643,,,,
-199.78903880467598,,,,
-199.53628855466957,,,,
-199.44162705438038,,,,
-198.84465117268462,,,,
-197.929025011929,,,,
-197.58519200422143,,,,
-197.82668827708957,,,,
-198.36427819538414,,,,
-199.4343380014876,,,,
-200.36352076023132,,,,
-201.1367550064663,,,,
-202.300185607828,,,,
-203.7232732947456,,,,
-205.0034858831959,,,,
-206.17756821869952,,,,
-207.35869542453946,,,,
-208.46046371212708,,,,
-209.8787722721006,,,,
-211.63855520111588,,,,
-213.479012648074,,,,
-215.49468918556732,,,,
-216.8486178441531,,,,
-217.4365014671793,,,,
-217.72537581714766,,,,
-217.47321223951317,,,,
-217.1069675397892,,,,
-216.65886790494827,,,,
-215.69949087019654,,,,
-214.3117435657877,,,,
-213.191381256829,,,,
-212.33823203955345,,,,
-211.46735433623047,,,,
-210.74845754174237,,,,
-209.65673253232282,,,,
-208.15494968224752,,,,
-206.6418590677009,,,,
-204.9977454710941,,,,
-203.6673849905244,,,,
-202.73851226640556,,,,
-201.91577510298578,,,,
-201.3381679209036,,,,
-200.8432967012075,,,,
-200.4148390608577,,,,
-200.26209707875026,,,,
-200.35810933587547,,,,
-200.23482832274382,,,,
-199.88670790764462,,,,
-199.52811093629157,,,,
-199.04530120120603,,,,
-198.77403015948002,,,,
-198.74391382320232,,,,
-198.69740719839177,,,,
-198.7139172412553,,,,
-198.64154438734272,,,,
-198.43900212640182,,,,
-198.2371975855508,,,,
-197.98706730810727,,,,
-197.72065948081885,,,,
-197.44814145048585,,,,
-197.1092595562633,,,,
-196.71035071054126,,,,
-196.46818215763832,,,,
-196.3922325830833,,,,
-196.3818497378096,,,,
-196.4932250897144,,,,
-196.5855983870679,,,,
-196.64870818204972,,,,
-196.8000514319366,,,,
-197.00893825267949,,,,
-197.08640243034202,,,,
-197.02800347137253,,,,
-196.9016531468929,,,,
-196.6573479054525,,,,
-196.43302845359082,,,,
-196.2332355367596,,,,
-195.94518973905537,,,,
-195.59629692135812,,,,
-195.27868407961202,,,,
-194.98601214426049,,,,
-194.69148127543895,,,,
-194.41584153050343,,,,
-194.073328345376,,,,
-193.65913302533008,,,,
-193.23205269237602,,,,
-192.77227421640328,,,,
-192.4364454040971,,,,
-192.24567540104545,,,,
-192.11151378400425,,,,
-192.07996064649768,,,,
-192.0743517811361,,,,
-192.0891712515486,,,,
-192.20422430625308,,,,
-192.40517314634732,,,,
-192.55958441004543,,,,
-192.6677996431581,,,,
-192.78554545684662,,,,
-192.88091439046727,,,,
-193.0540594138027,,,,
-193.3127516897584,,,,
-193.58168863732325,,,,
-193.8842001422678,,,,
-194.1192001495869,,,,
-194.26880689558186,,,,
-194.39774691010655,,,,
-194.47517877032232,,,,
-194.542378928749,,,,
-194.60335461953972,,,,
-194.6093960399041,,,,
-194.56794392990292,,,,
-194.58108360994328,,,,
-194.65007633835046,,,,
-194.72960058100654,,,,
-194.84471190449108,,,,
-194.92189214116038,,,,
-194.95519862977363,,,,
-195.00143310111648,,,,
-195.04356634934433,,,,
-195.1236473334644,,,,
-195.2519647936052,,,,
-195.3963139837729,,,,
-195.57026931731784,,,,
-195.7624891147121,,,,
-195.9709801650692,,,,
-196.21392123493808,,,,
-196.48948711080158,,,,
-196.744910117618,,,,
-196.97872955688442,,,,
-197.21570801052985,,,,
-197.4426635268572,,,,
-197.6955715301064,,,,
-197.9775014644923,,,,
-198.25981289793808,,,,
-198.5508016390011,,,,
-198.80165650155445,,,,
-199.0041854612697,,,,
-199.18721368143315,,,,
-199.33571457545085,,,,
-199.4711069513505,,,,
-199.59474073202844,,,,
-199.68198870248867,,,,
-199.7364076465181,,,,
-199.80460298354473,,,,
-199.8865487942415,,,,
-199.9613113899741,,,,
-200.03996865779743,,,,
-200.0876796724683,,,,
-200.10129826947326,,,,
-200.10679548481892,,,,
-200.09577869582645,,,,
-200.09499036857704,,,,
-200.10954282174427,,,,
-200.12042633777386,,,,
-200.13572143866745,,,,
-200.14536860016372,,,,
-200.147839434359,,,,
-200.1553349727597,,,,
-200.1657870354625,,,,
-200.1488786470776,,,,
-200.10366464105184,,,,
-200.04338466328414,,,,
-199.96025624461282,,,,
-199.87497186487218,,,,
-199.7888961930368,,,,
-199.68516670804328,,,,
-199.5682771593764,,,,
-199.5485142188231,,,,
-199.63512165851276,,,,
-199.77956228406669,,,,
-200.0132802083741,,,,
-200.2688725883766,,,,
-200.54413426751728,,,,
-200.9013326252319,,,,
-201.3281433272769,,,,
-201.7514867865041,,,,
-202.17419106100934,,,,
-202.62469264576225,,,,
-203.08644853553193,,,,
-203.62108981664238,,,,
-204.2336384698801,,,,
-204.88094773338304,,,,
-205.5779816984444,,,,
-206.24412940301892,,,,
-206.86774614211376,,,,
-207.4984512340078,,,,
-208.11276870527507,,,,
-208.7484795975374,,,,
-209.409477891396,,,,
-210.0561295493292,,,,
-210.69610242683498,,,,
-211.40507135035145,,,,
-212.18425131753216,,,,
-213.00217713718,,,,
-213.8779003315132,,,,
-214.75702706050882,,,,
-215.63604669244026,,,,
-216.55791359950044,,,,
-217.5106530032061,,,,
-218.10286057180596,,,,
-218.2993161900439,,,,
-218.2746848206403,,,,
-217.9164258859131,,,,
-217.4591552988641,,,,
-216.91025133804362,,,,
-216.04968449914398,,,,
-214.91970301822946,,,,
-213.78566832965785,,,,
-212.63755936395543,,,,
-211.3700006631393,,,,
-210.0428702106411,,,,
-208.4334060594508,,,,
-206.5227857840261,,,,
-204.46673029079707,,,,
-202.210750333677,,,,
-200.03816439190456,,,,
-197.98990838756973,,,,
-195.88977998578582,,,,
-193.82002055229688,,,,
-191.6479452514916,,,,
-189.35921841516807,,,,
-187.09253374731458,,,,
-184.82052486761702,,,,
-182.27413306189104,,,,
-179.4483325638097,,,,
-176.4544745085179,,,,
-173.22436090059816,,,,
-169.95004579727666,,,,
-166.64343106663242,,,,
-163.15169008192169,,,,
-159.5166594652655,,,,
