eeg_data,P,A,D,Label
-111.82853112856178,-3.0,0.0,0.0,Disgust
-102.17719613538591,,,,
-134.48884049491878,,,,
-146.61036102907184,,,,
-152.42127411320484,,,,
-160.13134670351155,,,,
-162.0745970878377,,,,
-165.66185941395858,,,,
-170.22701133620427,,,,
-173.87027901844212,,,,
-177.74405226679372,,,,
-181.58483920139474,,,,
-185.45878858088855,,,,
-188.4367260902066,,,,
-190.4397757887749,,,,
-192.15599613508584,,,,
-193.3534151468754,,,,
-195.1352913686619,,,,
-197.67241766455865,,,,
-200.26651546466118,,,,
-203.24217176107035,,,,
-206.10519697980175,,,,
-208.80167106496242,,,,
-211.86652751031502,,,,
-215.20026993440308,,,,
-217.72808348683967,,,,
-219.43028427322585,,,,
-220.76083310115794,,,,
-221.4489149927432,,,,
-222.26032991399342,,,,
-223.24598550743957,,,,
-223.7992383342741,,,,
-224.08920966715218,,,,
-224.42226089341528,,,,
-224.7584171277671,,,,
-225.07164467796082,,,,
-225.43025095622943,,,,
-225.50883368172856,,,,
-225.30370925522172,,,,
-225.03372609440902,,,,
-224.6310999087532,,,,
-224.09349013436756,,,,
-223.44326529852157,,,,
-222.634274457864,,,,
-221.67074957276768,,,,
-220.6143248986521,,,,
-219.4618309165509,,,,
-218.18698481622985,,,,
-216.80277117826085,,,,
-214.891186098958,,,,
-212.4090850354092,,,,
-209.56236541750653,,,,
-206.230862599794,,,,
-202.64652603885438,,,,
-198.820514829658,,,,
-194.5282576272285,,,,
-189.81259221682566,,,,
-184.97002599642485,,,,
-179.99297889849151,,,,
-174.76225876621447,,,,
-169.34648448873884,,,,
-163.505808953687,,,,
-157.22086981011566,,,,
-150.66385566539543,,,,
-143.77727005218173,,,,
-137.99607656107509,,,,
-133.48263476984292,,,,
-129.52124426805742,,,,
-126.53103626362196,,,,
-123.72585555361529,,,,
-121.0703724500376,,,,
-119.33975712541664,,,,
-118.39222775994229,,,,
-117.12887566722523,,,,
-115.57171826732113,,,,
-114.17497024689942,,,,
-112.68291726704771,,,,
-111.97164803233149,,,,
-112.11402429874948,,,,
-112.47689832678743,,,,
-113.27084100543614,,,,
-113.58496604913736,,,,
-113.27121473884351,,,,
-112.92013614267894,,,,
-112.26204180206136,,,,
-111.69076171831092,,,,
-111.25199851507736,,,,
-110.50944146597237,,,,
-109.54240251682847,,,,
-109.26627740333322,,,,
-109.70013782771379,,,,
-110.4538340213441,,,,
-111.75871689231519,,,,
-112.96821799840765,,,,
-114.03908057388418,,,,
-115.4860694120788,,,,
-117.16662674554523,,,,
-118.24553107127643,,,,
-118.6980293090638,,,,
-118.8161608913195,,,,
-118.37483442469288,,,,
-117.97970577414587,,,,
-117.64558612827473,,,,
-116.86913345329054,,,,
-115.76666015545229,,,,
-114.75217393624665,,,,
-113.7940013926143,,,,
-112.76334412470943,,,,
-111.75045735228443,,,,
-110.3644905850835,,,,
-108.57907327428968,,,,
-106.65579077559408,,,,
-104.5009546288593,,,,
-102.85790248760094,,,,
-101.82193681506875,,,,
-100.97060228590216,,,,
-100.51914062897993,,,,
-100.09399967306669,,,,
-99.66527433442451,,,,
-99.61146332240247,,,,
-99.85950202302509,,,,
-99.77734109138274,,,,
-99.3631339558958,,,,
-98.87655168792931,,,,
-98.16246982508899,,,,
-97.69325759854851,,,,
-97.50187800911064,,,,
-97.22679508403324,,,,
-96.97507031891378,,,,
-96.90677080047523,,,,
-96.99945351367201,,,,
-97.25576674098265,,,,
-97.71304442587521,,,,
-98.19500202068899,,,,
-98.70449815996737,,,,
-99.36267243478886,,,,
-100.13585234159406,,,,
-101.04321315000713,,,,
-102.1016637338501,,,,
-103.28139269870285,,,,
-104.5928094411123,,,,
-106.0633585705488,,,,
-107.69421051843231,,,,
-109.48337980640513,,,,
-111.43951310966015,,,,
-113.31646631219009,,,,
-115.09333136421805,,,,
-116.89495473601477,,,,
-118.65355888094878,,,,
-120.51408544691805,,,,
-122.48688477979307,,,,
-124.44055702335741,,,,
-126.40505262245468,,,,
-128.5581497762189,,,,
-130.8988167055056,,,,
-133.36159248374662,,,,
-135.9904370273467,,,,
-138.64741402881978,,,,
-141.32497262500462,,,,
-144.1283211468315,,,,
-147.0272808881745,,,,
-149.60459653414014,,,,
-151.82929583066328,,,,
-153.8753571800838,,,,
-155.62449736176163,,,,
-157.34187482365832,,,,
-159.03473907437618,,,,
-160.46293494574132,,,,
-161.67487587747368,,,,
-162.9348409401326,,,,
-164.2305579633274,,,,
-165.4613368170081,,,,
