eeg_data,P,A,D,Label
-312.58791678133264,0.0,0.0,0.0,Calm
-310.4139773545993,,,,
-319.73479806103205,,,,
-323.65238056772125,,,,
-325.9673251287883,,,,
-328.7787600585693,,,,
-330.00345324243136,,,,
-331.7460278718939,,,,
-333.79910766135293,,,,
-335.6663038164155,,,,
-337.67326220708196,,,,
-339.7217764723712,,,,
-341.8385714074067,,,,
-343.7866073182264,,,,
-345.5441371244496,,,,
-347.2994857226602,,,,
-348.99431849735475,,,,
-350.73809481422495,,,,
-352.5606804386433,,,,
-354.3667819643802,,,,
-356.1916698557127,,,,
-358.0126422847364,,,,
-359.822100019114,,,,
-361.6630684587622,,,,
-363.53089141634115,,,,
-365.26807509292183,,,,
-366.8674820297842,,,,
-368.40203723103525,,,,
-369.830747971458,,,,
-371.25539293197335,,,,
-372.6832131498616,,,,
-374.0288048880603,,,,
-375.3141944288942,,,,
-376.5265534305709,,,,
-377.6534810005873,,,,
-378.7154483088203,,,,
-379.7049016862108,,,,
-380.6072189763987,,,,
-381.4217635331939,,,,
-382.1473145025195,,,,
-382.7789306927105,,,,
-383.356880100118,,,,
-383.88211742209603,,,,
-384.3298973225576,,,,
-384.7092945810933,,,,
-384.9939054207374,,,,
-385.1792847308776,,,,
-385.2848242686227,,,,
-385.30298982795165,,,,
-385.2225652728106,,,,
-385.0433385814729,,,,
-384.76385418792364,,,,
-384.38034600449765,,,,
-383.9011725100797,,,,
-383.32462774934714,,,,
-382.6422671145012,,,,
-381.8544217077958,,,,
-380.9565705890085,,,,
-379.94598807477286,,,,
-378.823660341733,,,,
-377.58688039399874,,,,
-376.2335985760487,,,,
-374.76221149780787,,,,
-373.17021995954764,,,,
-371.45575231567307,,,,
-370.0356049940124,,,,
-368.9508366389314,,,,
-368.00385153996314,,,,
-367.31465140897376,,,,
-366.6417395401276,,,,
-365.97511583483214,,,,
-365.5444040766096,,,,
-365.30525980286916,,,,
-364.95644320681276,,,,
-364.5056596468463,,,,
-364.0735213407736,,,,
-363.59022916377165,,,,
-363.3005593057295,,,,
-363.22411277237694,,,,
