gsr_data,P,A,D,Label
1052.6255883169274,-4.0,4.0,-3.0,Fear
1053.0995783921906,,,,
1053.5886713803436,,,,
1054.091920384067,,,,
1054.6096395345553,,,,
1055.1315894103625,,,,
1055.6495228238743,,,,
1056.16432284786,,,,
1056.670958048016,,,,
1057.1724003681957,,,,
1057.6709877694527,,,,
1058.1586219034316,,,,
1058.6323362441362,,,,
1059.100489863842,,,,
1059.5667546954744,,,,
1060.0291309810982,,,,
1060.4903719545694,,,,
1060.9411975893013,,,,
1061.3744823486884,,,,
1061.79530444716,,,,
1062.2019958449443,,,,
1062.6014089966748,,,,
1063.0006587818918,,,,
1063.3958856638656,,,,
1063.7891681761623,,,,
1064.1792255867438,,,,
1064.563794026907,,,,
1064.9476811287914,,,,
1065.3326342738603,,,,
1065.7075405426042,,,,
1066.0656965363396,,,,
1066.4083539265177,,,,
1066.730856663093,,,,
1067.0402478327665,,,,
1067.3418708683337,,,,
1067.628241516845,,,,
1067.8987189657698,,,,
1068.1640841451187,,,,
1068.430118663673,,,,
1068.6979269772442,,,,
1068.9732376636819,,,,
1069.2487769381294,,,,
1069.520006992263,,,,
1069.795361639331,,,,
1070.0762109322643,,,,
1070.3576365188312,,,,
1070.6386329367765,,,,
1070.918940028013,,,,
1071.1964114739967,,,,
1071.4783644685676,,,,
1071.7697569140962,,,,
1072.067288389441,,,,
1072.3725067770374,,,,
1072.6743084431807,,,,
1072.9630260902802,,,,
1073.2418927756962,,,,
1073.5064950088256,,,,
1073.7598898015963,,,,
1074.0053382603078,,,,
1074.2347917312438,,,,
1074.4455443421502,,,,
1074.6495238645484,,,,
1074.853035799386,,,,
1075.0544170568767,,,,
1075.25837275638,,,,
1075.4551265099224,,,,
1075.637330156271,,,,
1075.812809320759,,,,
1075.9811481346214,,,,
1076.1468296749288,,,,
1076.3160163766572,,,,
1076.4858179134917,,,,
1076.6577074385252,,,,
1076.8335769457376,,,,
1077.0136705238228,,,,
1077.201389939652,,,,
1077.3992097996554,,,,
1077.5991278146832,,,,
