gsr_data,P,A,D,Label
1533.4229946789185,0.0,0.0,0.0,Calm
1533.4002650056095,,,,
1533.3774769712995,,,,
1533.354602340396,,,,
1533.3316416469656,,,,
1533.3086050107609,,,,
1533.2854905366974,,,,
1533.262306889091,,,,
1533.2390617537014,,,,
1533.2157394816395,,,,
1533.1923325672285,,,,
1533.1688494698014,,,,
1533.145288352826,,,,
1533.1216577788816,,,,
1533.0979667021875,,,,
1533.074210385691,,,,
1533.050391136053,,,,
1533.0265102922788,,,,
1533.0025670311902,,,,
1532.978566344824,,,,
1532.9545110685253,,,,
1532.930382091533,,,,
1532.9061665476527,,,,
1532.8818670761875,,,,
1532.8574754404501,,,,
1532.8330015758704,,,,
1532.8084532067232,,,,
1532.7838166908994,,,,
1532.7590893768936,,,,
1532.7342851857932,,,,
1532.7094101154019,,,,
1532.6844640380066,,,,
1532.6594531225214,,,,
1532.634364074756,,,,
1532.6091876859966,,,,
1532.583933484355,,,,
1532.5586004911054,,,,
1532.5331952532122,,,,
1532.5077260115454,,,,
1532.4821886387333,,,,
1532.4565851145264,,,,
1532.4309172938129,,,,
1532.4051849412467,,,,
1532.3793926529113,,,,
1532.353543416976,,,,
1532.3276269984249,,,,
1532.3016372755976,,,,
1532.2755771596906,,,,
1532.2494432544352,,,,
1532.2232431072714,,,,
1532.196982979704,,,,
1532.1706566052235,,,,
1532.1442643171606,,,,
1532.1178075252535,,,,
1532.0912850629086,,,,
1532.0646991899735,,,,
1532.038051263669,,,,
1532.0113384711385,,,,
1531.9845597075696,,,,
1531.95771609207,,,,
1531.9308071038627,,,,
1531.9038365103013,,,,
1531.8768074426525,,,,
1531.8497188335634,,,,
1531.8225720723785,,,,
1531.7953663326166,,,,
1531.7681006303887,,,,
1531.7407773894727,,,,
1531.7133974051392,,,,
1531.6859426826286,,,,
1531.658400181625,,,,
1531.6307705779452,,,,
1531.603044917047,,,,
1531.5752303612298,,,,
1531.5473320227054,,,,
1531.5193358625088,,,,
1531.4912375869874,,,,
1531.4630496337506,,,,
1531.4347768356806,,,,
1531.4064169061892,,,,
1531.3779741827195,,,,
1531.349433858146,,,,
1531.3207848961829,,,,
1531.2920349920694,,,,
1531.2631813449527,,,,
1531.2342367909134,,,,
1531.2052139658385,,,,
1531.1761066279835,,,,
1531.1469189903294,,,,
1531.1176482467456,,,,
1531.0882902334424,,,,
1531.058853999864,,,,
1531.0293427179015,,,,
1530.9997377701902,,,,
1530.9700282392862,,,,
1530.9402162762576,,,,
1530.9102941584827,,,,
1530.8802744045097,,,,
1530.850166472521,,,,
1530.8199578890362,,,,
1530.7896479353244,,,,
1530.7592509915671,,,,
1530.728773913042,,,,
1530.6982190717831,,,,
1530.6675943842895,,,,
1530.6368891102018,,,,
1530.6060968158167,,,,
1530.5752288225424,,,,
1530.5442865959617,,,,
1530.513265098354,,,,
1530.4821641349279,,,,
1530.4509828374732,,,,
1530.4197188421247,,,,
1530.38838128001,,,,
1530.3569761381953,,,,
1530.3254999496269,,,,
1530.293954943959,,,,
1530.2623252734747,,,,
1530.2305975802067,,,,
1530.1987761393293,,,,
1530.166854578248,,,,
1530.1348378073853,,,,
1530.1027307300415,,,,
1530.0705218848834,,,,
1530.038207646287,,,,
1530.005804275586,,,,
1529.973320212974,,,,
1529.940753407041,,,,
1529.9081103544586,,,,
1529.8753775156667,,,,
1529.842544806739,,,,
1529.8096229456994,,,,
1529.776611314271,,,,
1529.7435140855955,,,,
1529.710338170193,,,,
1529.6770795875175,,,,
1529.6437392993193,,,,
1529.610320494817,,,,
1529.5768239073236,,,,
1529.5432525751196,,,,
1529.5096092802441,,,,
1529.4758844997275,,,,
1529.442072141664,,,,
1529.4081752710708,,,,
1529.3741908440052,,,,
1529.340125287907,,,,
1529.3059841609115,,,,
1529.2717616997209,,,,
1529.23745802195,,,,
1529.2030749907324,,,,
1529.1686119563115,,,,
1529.1340707553134,,,,
1529.099452804547,,,,
1529.0647552716412,,,,
1529.0299768912296,,,,
1528.9951190436263,,,,
1528.9601813139539,,,,
1528.9251667297574,,,,
1528.8900779679425,,,,
1528.8549140480386,,,,
1528.819676057626,,,,
1528.7843635867239,,,,
1528.7489759757862,,,,
1528.7135151732598,,,,
1528.67798192576,,,,
1528.6423664702806,,,,
1528.6066619594103,,,,
1528.5708689919472,,,,
1528.5349828804806,,,,
1528.499008018478,,,,
1528.4629476082473,,,,
1528.4267942011234,,,,
1528.3905458039665,,,,
1528.3542092252744,,,,
1528.317787173421,,,,
1528.2812788197166,,,,
1528.2446867578146,,,,
1528.20800334077,,,,
1528.1712229936004,,,,
1528.1343500745554,,,,
1528.097383364114,,,,
1528.060329959993,,,,
1528.0231968512894,,,,
1527.9859810073947,,,,
1527.9486849526752,,,,
1527.9113075120097,,,,
1527.8738467870214,,,,
1527.8363078777145,,,,
1527.7986927799134,,,,
1527.760992003768,,,,
1527.7232001298084,,,,
1527.6853186261105,,,,
1527.6473437625716,,,,
1527.6092824857635,,,,
1527.5711401323929,,,,
1527.5329104843436,,,,
1527.4945935246815,,,,
1527.4561915444324,,,,
1527.4177041655441,,,,
1527.379133122547,,,,
1527.340480046814,,,,
1527.3017414006008,,,,
1527.2629154069598,,,,
1527.2240039003314,,,,
1527.185006406767,,,,
1527.1459246645734,,,,
1527.1067605333576,,,,
1527.0675128834025,,,,
1527.0281821076721,,,,
1526.9887684488556,,,,
1526.9492716596374,,,,
1526.909692708062,,,,
1526.8700321206652,,,,
1526.830285866862,,,,
1526.7904512145121,,,,
1526.750528646653,,,,
1526.710516391132,,,,
1526.6704164283678,,,,
1526.6302302842969,,,,
1526.589955068231,,,,
1526.5495901600373,,,,
1526.5091383264642,,,,
1526.468600704924,,,,
1526.427977196565,,,,
1526.3872689830414,,,,
1526.346473256627,,,,
1526.3055880495767,,,,
1526.2646152256293,,,,
1526.2235544971954,,,,
1526.1824077692152,,,,
1526.1411771426474,,,,
1526.0998616708378,,,,
1526.0584620055993,,,,
1526.016978235937,,,,
1525.9754100811956,,,,
1525.933758910915,,,,
1525.8920254329362,,,,
1525.8502070047634,,,,
1525.8083021040757,,,,
1525.7663113557685,,,,
1525.7242338304654,,,,
1525.682071548305,,,,
1525.6398261320935,,,,
1525.5974959325256,,,,
1525.5550810442905,,,,
1525.5125812093252,,,,
1525.4699956448187,,,,
1525.4273249672376,,,,
1525.3845692220007,,,,
1525.3417278553486,,,,
1525.2988007139588,,,,
1525.2557876138687,,,,
1525.2126882500575,,,,
1525.169504009392,,,,
1525.1262358616711,,,,
1525.082883425026,,,,
1525.0394471901047,,,,
1524.9959264385948,,,,
1524.9523205327412,,,,
1524.9086303512079,,,,
1524.8648559998264,,,,
1524.8209833092906,,,,
1524.7770016588418,,,,
1524.7329112001694,,,,
1524.6887046199247,,,,
1524.6443867281837,,,,
1524.5999608569764,,,,
1524.55541572094,,,,
1524.510747423381,,,,
1524.4659655702185,,,,
1524.421073778125,,,,
1524.3760696223362,,,,
1524.3309561150174,,,,
1524.2857210751017,,,,
1524.2403552380883,,,,
1524.1948643360129,,,,
1524.1492457194947,,,,
1524.103509250618,,,,
1524.0576646313789,,,,
1524.011706447089,,,,
1523.965637653874,,,,
1523.9194555360825,,,,
1523.8731563017955,,,,
1523.826746779864,,,,
1523.780229064687,,,,
1523.733587685757,,,,
1523.6868133694818,,,,
1523.6399073797365,,,,
1523.592863014568,,,,
1523.5456898897685,,,,
1523.4983951499203,,,,
1523.4509682486664,,,,
1523.4034081150976,,,,
1523.3557272721705,,,,
1523.3079318455616,,,,
1523.2600232179307,,,,
1523.2120080008594,,,,
1523.1638765847094,,,,
1523.1156229582298,,,,
1523.067256870575,,,,
1523.018779394319,,,,
1522.9701849409303,,,,
1522.9214724349085,,,,
1522.8726409139447,,,,
1522.823687627991,,,,
1522.7746206518698,,,,
1522.7254452290522,,,,
1522.6761574218694,,,,
1522.6267587477148,,,,
1522.577234870892,,,,
1522.5275734701404,,,,
1522.477777986016,,,,
1522.427842414126,,,,
1522.3777704175147,,,,
1522.3275657615222,,,,
1522.2772179305466,,,,
1522.22672320445,,,,
1522.1760957019815,,,,
1522.1253425959353,,,,
1522.0744615073795,,,,
1522.0234577669694,,,,
1521.9723188693758,,,,
1521.9210353445624,,,,
1521.8696163111738,,,,
1521.8180607690274,,,,
1521.7663789659368,,,,
1521.714582003424,,,,
1521.6626657391407,,,,
1521.6106341828138,,,,
1521.558487563581,,,,
1521.50622455558,,,,
1521.4538530049294,,,,
1521.4013769619155,,,,
1521.3487824722986,,,,
1521.2960616678783,,,,
1521.243218155589,,,,
1521.190247209135,,,,
1521.1371602845666,,,,
1521.083966617588,,,,
1521.0306576235666,,,,
1520.977234258436,,,,
1520.9236928180676,,,,
1520.8700273835354,,,,
1520.8162418540412,,,,
1520.7623355602427,,,,
1520.7083068051768,,,,
1520.6541558520998,,,,
1520.5998800538714,,,,
1520.545477497832,,,,
1520.4909582222112,,,,
1520.4363288357788,,,,
1520.3815873198996,,,,
1520.3267375383555,,,,
1520.2717737970322,,,,
1520.2166914125598,,,,
1520.1614969583263,,,,
1520.1061911535855,,,,
1520.0507577641051,,,,
1519.9951865481385,,,,
1519.9394768633015,,,,
1519.8836203285098,,,,
1519.8276254327177,,,,
1519.7714977210287,,,,
1519.7152245592856,,,,
1519.658802919073,,,,
