gsr_data,P,A,D,Label
2339.731030330227,0.0,0.0,0.0,Calm
2339.7176243519652,,,,
2339.7037313426795,,,,
2339.6897840316033,,,,
2339.675959573562,,,,
2339.661996577309,,,,
2339.6479337807473,,,,
2339.633768222958,,,,
2339.619442589089,,,,
2339.604994279471,,,,
2339.590427795121,,,,
2339.5757057558944,,,,
2339.5608180021923,,,,
2339.545799642525,,,,
2339.530667130813,,,,
2339.515409628168,,,,
2339.500037477228,,,,
2339.484515028892,,,,
2339.4688137687913,,,,
2339.452954060228,,,,
2339.436929724569,,,,
2339.4207570061867,,,,
2339.404455946795,,,,
2339.388011946325,,,,
2339.3714280203035,,,,
2339.3547025871844,,,,
2339.3378293429146,,,,
2339.3208192001543,,,,
2339.3036763906352,,,,
2339.286363770981,,,,
2339.268857363238,,,,
2339.2511606288635,,,,
2339.2332574239913,,,,
2339.2151672605623,,,,
2339.196905026461,,,,
2339.178445325079,,,,
2339.159784008439,,,,
2339.140964615418,,,,
2339.1220122412783,,,,
2339.102927904935,,,,
2339.0837334267103,,,,
2339.0644004166684,,,,
2339.044910010119,,,,
2339.0252957184043,,,,
2339.0055630202323,,,,
2338.985686622625,,,,
2338.965658337347,,,,
2338.945477300101,,,,
2338.925132255322,,,,
2338.9046538291864,,,,
2338.884062909274,,,,
2338.8633423514875,,,,
2338.842496955245,,,,
2338.82148311865,,,,
2338.800261532267,,,,
2338.778844424874,,,,
2338.7572140121124,,,,
2338.735379367392,,,,
2338.713351173678,,,,
2338.691097450133,,,,
2338.6686060731518,,,,
2338.6459235979537,,,,
2338.623074517864,,,,
2338.6000504526583,,,,
2338.5768688416383,,,,
2338.5534900258262,,,,
2338.529883653764,,,,
2338.506079715201,,,,
2338.482075522621,,,,
2338.4578924154403,,,,
2338.433557380755,,,,
2338.4090578085525,,,,
2338.384400897785,,,,
2338.35959157689,,,,
2338.3346286892065,,,,
2338.30952843896,,,,
2338.2843009278936,,,,
2338.258909677274,,,,
2338.2333327858105,,,,
2338.207580165189,,,,
2338.1816394950392,,,,
2338.155537880135,,,,
2338.1292976992245,,,,
2338.102896510707,,,,
2338.076335589625,,,,
2338.049610676268,,,,
2338.0227104826645,,,,
2337.995643484163,,,,
2337.9684099196647,,,,
2337.941002793505,,,,
2337.913420439588,,,,
2337.885659705132,,,,
2337.857716351377,,,,
2337.829610918334,,,,
2337.801357667317,,,,
2337.7729514396483,,,,
2337.744399763091,,,,
2337.715691961009,,,,
2337.6868187529626,,,,
2337.6577933930826,,,,
2337.628617615917,,,,
2337.599248387418,,,,
2337.569657174156,,,,
2337.539843244646,,,,
2337.509784615641,,,,
2337.479501674465,,,,
2337.4490080456544,,,,
2337.418270275923,,,,
2337.3872794994804,,,,
2337.3560608090743,,,,
2337.324622374861,,,,
2337.292960694117,,,,
2337.2610848453905,,,,
2337.2289619557555,,,,
2337.196568130081,,,,
2337.163919125387,,,,
2337.1310081875954,,,,
2337.097868665153,,,,
2337.064531850308,,,,
2337.030983529974,,,,
2336.9972353105577,,,,
2336.963278707341,,,,
2336.9291028301777,,,,
2336.894731359317,,,,
2336.860172239216,,,,
2336.8253813717874,,,,
2336.7903336184822,,,,
2336.7550340753132,,,,
2336.719464586634,,,,
2336.68365642734,,,,
2336.6476331194917,,,,
2336.6113652787403,,,,
2336.574852025148,,,,
2336.538139632371,,,,
2336.501253805734,,,,
2336.4642010033754,,,,
2336.427006841227,,,,
2336.389642913347,,,,
2336.352092266777,,,,
2336.314391898502,,,,
2336.276549487611,,,,
2336.238545945475,,,,
2336.200378645004,,,,
2336.1620486404768,,,,
