gsr_data,P,A,D,Label
4093.676859436742,3.0,3.0,3.0,Happy
4093.674500206335,,,,
4093.6721347629527,,,,
4093.669760876268,,,,
4093.6673785849603,,,,
4093.664997038801,,,,
4093.662622530864,,,,
4093.6602555822633,,,,
4093.657901114193,,,,
4093.6555553229714,,,,
4093.653215806896,,,,
4093.6508899217247,,,,
4093.6485799539264,,,,
4093.6462806793897,,,,
4093.643990505603,,,,
4093.641710663884,,,,
4093.6394395312154,,,,
4093.637184593626,,,,
4093.63495144902,,,,
4093.6327369979967,,,,
4093.630543069664,,,,
4093.628362449189,,,,
4093.626188435473,,,,
4093.624024521583,,,,
4093.6218684025707,,,,
4093.619722434921,,,,
4093.617589476818,,,,
4093.6154645152938,,,,
4093.613346145995,,,,
4093.6112447401288,,,,
4093.6091663778266,,,,
4093.607110328798,,,,
4093.6050811229775,,,,
4093.603072078633,,,,
4093.601078288617,,,,
4093.599106844955,,,,
4093.5971583824376,,,,
4093.595225435549,,,,
4093.5933046178243,,,,
4093.5913948718535,,,,
4093.5894921871613,,,,
4093.5876026845667,,,,
4093.5857301285555,,,,
4093.583868681283,,,,
4093.5820178451922,,,,
4093.580180630211,,,,
4093.5783574314137,,,,
4093.576549018551,,,,
4093.5747569672412,,,,
4093.572976629786,,,,
4093.571205064233,,,,
4093.569444447552,,,,
4093.567693874018,,,,
4093.565962449483,,,,
4093.564257882198,,,,
4093.5625781594604,,,,
4093.5609271540334,,,,
4093.559302449276,,,,
4093.557701653877,,,,
4093.5561314632564,,,,
4093.5545942192894,,,,
4093.553081275655,,,,
4093.5515883178896,,,,
4093.5501168183614,,,,
4093.5486635315474,,,,
4093.5472363061817,,,,
4093.545841075973,,,,
4093.5444722692896,,,,
4093.5431305896664,,,,
4093.541808028461,,,,
4093.540496450652,,,,
4093.539198542121,,,,
4093.537911007776,,,,
4093.536634316194,,,,
4093.535369746356,,,,
4093.5341111393764,,,,
4093.5328555686974,,,,
4093.531612958974,,,,
4093.530388727382,,,,
4093.5291803973273,,,,
4093.5279913467107,,,,
4093.5268130545855,,,,
4093.5256387289705,,,,
4093.5244744831934,,,,
4093.523319481947,,,,
4093.522177214839,,,,
4093.5210525519924,,,,
4093.51994249638,,,,
4093.518847860024,,,,
4093.5177694794147,,,,
4093.5167068347414,,,,
4093.515662415458,,,,
4093.5146377258393,,,,
4093.5136247918017,,,,
4093.512618487597,,,,
4093.5116202942963,,,,
4093.5106271029945,,,,
4093.50964363604,,,,
4093.508673706046,,,,
4093.507712071997,,,,
4093.506758232436,,,,
4093.5058238347087,,,,
4093.5049160510052,,,,
4093.504035512241,,,,
4093.503188283621,,,,
4093.502368037001,,,,
4093.501570694791,,,,
4093.5008053397387,,,,
4093.500074061794,,,,
4093.499370750565,,,,
4093.4986937106464,,,,
4093.498043468961,,,,
4093.497417701653,,,,
4093.4968249249787,,,,
4093.496271195094,,,,
4093.495752611451,,,,
4093.4952709936156,,,,
4093.494816345429,,,,
4093.494379596986,,,,
4093.493964495564,,,,
4093.4935673842438,,,,
4093.493190982141,,,,
4093.492838493336,,,,
4093.492502776045,,,,
4093.492181477026,,,,
4093.491886844235,,,,
4093.491625688149,,,,
4093.491396554277,,,,
4093.4912044425646,,,,
4093.491040249353,,,,
4093.4908971472228,,,,
4093.4907832722174,,,,
4093.4906986720957,,,,
4093.4906348580375,,,,
4093.490588057981,,,,
4093.4905561461333,,,,
4093.490534144701,,,,
4093.490528443263,,,,
4093.490542613362,,,,
4093.490569806139,,,,
4093.490609040441,,,,
4093.490662208898,,,,
4093.4907285858203,,,,
4093.4908085860993,,,,
4093.490903015401,,,,
4093.4910065568815,,,,
4093.4911156998073,,,,
4093.491231671059,,,,
4093.491352755863,,,,
4093.491488474747,,,,
4093.4916465842334,,,,
4093.491824258739,,,,
4093.4920251557533,,,,
4093.492245599496,,,,
4093.4924820635524,,,,
4093.492741308028,,,,
4093.49302510899,,,,
4093.4933233265797,,,,
4093.4936305890583,,,,
4093.4939476372106,,,,
4093.4942701389,,,,
4093.494605938632,,,,
4093.494960727881,,,,
4093.495327639601,,,,
4093.495706661613,,,,
4093.4961016275843,,,,
4093.496513175954,,,,
4093.496943183577,,,,
4093.497394156947,,,,
4093.497861663912,,,,
4093.498343373311,,,,
4093.498842449112,,,,
4093.49935875225,,,,
4093.4998927736187,,,,
4093.5004458572535,,,,
4093.5010170116493,,,,
4093.5016061427973,,,,
4093.502214919818,,,,
4093.5028441350373,,,,
4093.503493943042,,,,
4093.504165100787,,,,
4093.504851244787,,,,
4093.5055475632976,,,,
4093.506255132917,,,,
4093.506971197229,,,,
4093.5076982753576,,,,
4093.5084384777415,,,,
4093.5091871666664,,,,
4093.5099430702753,,,,
4093.5107114755388,,,,
4093.5114948423975,,,,
4093.512292623324,,,,
4093.513106945811,,,,
4093.5139328312016,,,,
4093.5147666521807,,,,
4093.5156118972827,,,,
4093.516468122077,,,,
4093.517345056482,,,,
4093.5182514078388,,,,
4093.5191854025547,,,,
4093.5201515195836,,,,
4093.5211480541298,,,,
4093.522173205432,,,,
4093.5232345531676,,,,
4093.5243352828948,,,,
4093.5254660383785,,,,
4093.5266222520345,,,,
4093.527806353532,,,,
4093.529015282932,,,,
4093.530258411356,,,,
4093.531543082781,,,,
4093.5328636149293,,,,
4093.534221432037,,,,
4093.5356115054087,,,,
4093.53702790508,,,,
4093.538474306753,,,,
4093.539949442977,,,,
4093.5414535953114,,,,
4093.54298827884,,,,
4093.5445499989946,,,,
4093.5461372480822,,,,
4093.5477598769694,,,,
4093.549424066941,,,,
4093.5511285556404,,,,
4093.552877430245,,,,
4093.554664895199,,,,
4093.5564864617463,,,,
4093.5583487401036,,,,
4093.560252470064,,,,
4093.562186714944,,,,
4093.564145280545,,,,
4093.5661274423574,,,,
4093.568127524632,,,,
4093.57015249384,,,,
4093.5722068153477,,,,
4093.5742819924953,,,,
4093.5763765115444,,,,
4093.578495912421,,,,
4093.580641637047,,,,
4093.582813763574,,,,
4093.5850146508333,,,,
4093.5872366840795,,,,
4093.589474632967,,,,
4093.591732181125,,,,
4093.5940078324707,,,,
4093.596312206554,,,,
4093.598654733333,,,,
4093.6010321445415,,,,
4093.60344861176,,,,
4093.60590142722,,,,
4093.6083875543654,,,,
4093.610914685191,,,,
4093.613485488297,,,,
4093.616088211876,,,,
4093.6187165681813,,,,
4093.621372261423,,,,
4093.624050676086,,,,
4093.6267613121813,,,,
4093.629511342487,,,,
4093.632293067093,,,,
4093.635106846864,,,,
4093.637944801489,,,,
4093.6407981877283,,,,
4093.643669851957,,,,
4093.646556516752,,,,
4093.6494573557493,,,,
4093.652372834999,,,,
4093.6552967988014,,,,
4093.658225766234,,,,
4093.661170010823,,,,
4093.664135224318,,,,
4093.667118196563,,,,
4093.670122124079,,,,
4093.67313797312,,,,
4093.6761583441494,,,,
4093.6791893831733,,,,
4093.682229996127,,,,
4093.6852824072967,,,,
4093.688350575088,,,,
4093.6914311678083,,,,
4093.694524209007,,,,
4093.6976306569645,,,,
4093.7007499660167,,,,
4093.7038836016936,,,,
4093.707032568226,,,,
4093.710188946481,,,,
4093.713347345612,,,,
4093.716508865834,,,,
4093.7196701964253,,,,
4093.722835105943,,,,
4093.726006629401,,,,
4093.729179421432,,,,
4093.732352484293,,,,
4093.7355380782533,,,,
4093.7387438532082,,,,
