gsr_data,P,A,D,Label
1090.5761804396768,0.0,0.0,0.0,Calm
1090.5633212999992,,,,
1090.550430158551,,,,
1090.5374901591613,,,,
1090.5245016318995,,,,
1090.5114833076607,,,,
1090.4984438448332,,,,
1090.4853881893384,,,,
1090.4723274953296,,,,
1090.4592485314972,,,,
1090.4461440842315,,,,
1090.4330293717385,,,,
1090.4199070022503,,,,
1090.4067731504954,,,,
1090.393629689968,,,,
1090.3804762428983,,,,
1090.3673114626388,,,,
1090.3541473664686,,,,
1090.3409920735146,,,,
1090.3278432787022,,,,
1090.3147051278695,,,,
1090.3015575486222,,,,
1090.288384232907,,,,
1090.2751917590706,,,,
1090.2619727054778,,,,
1090.248735412814,,,,
1090.2354879264635,,,,
1090.2222161302677,,,,
1090.2089166395176,,,,
1090.1956118684218,,,,
1090.1823139296127,,,,
1090.169021668032,,,,
1090.155744924479,,,,
1090.1424672155106,,,,
1090.1291767045643,,,,
1090.1158887280387,,,,
1090.1026037970082,,,,
1090.0893136970892,,,,
1090.0760172220623,,,,
1090.0627108095632,,,,
1090.0493893197447,,,,
1090.036062954793,,,,
1090.0227373382531,,,,
1090.009405799654,,,,
1089.9960690202354,,,,
1089.9827267104865,,,,
1089.969376566555,,,,
1089.956021159516,,,,
1089.9426612791715,,,,
1089.9292934709174,,,,
1089.915916260292,,,,
1089.902529983266,,,,
1089.889133435289,,,,
1089.8757411477893,,,,
1089.8623642988507,,,,
1089.849000919335,,,,
1089.8356575587663,,,,
1089.8223292151536,,,,
1089.8090117394686,,,,
1089.7957158597446,,,,
1089.782444902438,,,,
1089.7691875302698,,,,
1089.7559386895468,,,,
1089.7427001241085,,,,
1089.7294675752485,,,,
1089.7162525973267,,,,
1089.7030637577914,,,,
1089.6898937541903,,,,
1089.6767440494714,,,,
1089.6635938570168,,,,
1089.650424570174,,,,
1089.6372406101298,,,,
1089.624032688793,,,,
1089.6108049609823,,,,
1089.5975618324308,,,,
1089.5842872240491,,,,
1089.5709746402522,,,,
1089.5576451470654,,,,
1089.5443093121198,,,,
1089.5309622853335,,,,
1089.5176112947454,,,,
1089.504236299903,,,,
1089.490821696185,,,,
1089.4773804808308,,,,
1089.4639100543873,,,,
1089.4504218870911,,,,
1089.4369294528328,,,,
1089.423425215919,,,,
1089.4099124428635,,,,
1089.396391074111,,,,
1089.3828583369598,,,,
1089.3693223664259,,,,
1089.3557869830038,,,,
1089.3422311516706,,,,
1089.3286418587281,,,,
1089.3150224003011,,,,
1089.3013643608408,,,,
1089.287680933613,,,,
1089.273982461934,,,,
1089.2602550112802,,,,
1089.2464974876307,,,,
1089.2327345150354,,,,
1089.2189803043702,,,,
1089.205236964637,,,,
1089.191517529906,,,,
